 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
t	1.298406e-08	1.637898e-07	8.665526e-08	4.4049542e-05	0.00020955082	0.0032414992	0.013556147	0.41464427	0.2224542	0.26060218	0.0455051	0.038233135	0.0015095806
i	5.4044835e-09	5.1021175e-07	2.5313245e-06	0.000142653	0.003376326	0.0069123358	0.037412412	0.30264878	0.19622453	0.07329593	0.066682756	0.060065236	0.25323597
t	1.9701965e-08	1.1013282e-06	1.0468017e-06	5.9515332e-06	2.5162062e-05	0.00014631348	0.00439335	0.028131185	0.23324719	0.51283246	0.14366543	0.03797411	0.03957663
à	2.0445587e-08	3.7256524e-07	8.474218e-08	1.0463375e-05	1.9099733e-05	9.522565e-05	0.0014667714	0.026040982	0.11138418	0.44842386	0.31321037	0.08010913	0.01923934
l	7.2475337e-09	5.7339303e-08	7.268237e-07	3.5978395e-05	0.00033585596	0.0018154521	0.009511763	0.07715782	0.12368837	0.43618768	0.0891324	0.25092477	0.011209065
a	6.0547755e-08	9.9422785e-08	7.813148e-07	0.00024949436	0.00016103942	0.0020615936	0.0010799943	0.05340016	0.044114858	0.33026528	0.07363272	0.49227974	0.0027541772
s	4.2046437e-09	3.307204e-07	1.658336e-07	3.6629363e-06	9.095696e-06	2.8952029e-05	0.0005729652	0.0028113462	0.045649238	0.48461768	0.30544522	0.08245429	0.07840698
s	1.5184884e-09	1.3378956e-09	1.2780005e-09	2.7074645e-06	2.774545e-06	3.929865e-05	0.0007491322	0.021945613	0.074618384	0.4828104	0.2855618	0.11256547	0.021704422
a	3.5214387e-10	9.624109e-08	1.1463319e-07	1.7458733e-05	0.00048860325	0.0007936912	0.011121417	0.05016147	0.073435254	0.11365547	0.2162907	0.22282943	0.31120622
n	3.8608206e-08	7.6340694e-07	1.8600002e-07	7.1743116e-06	4.7085523e-06	2.2649492e-05	0.00017469679	0.0009122211	0.012119863	0.27488106	0.23008564	0.2371884	0.24460255
a	2.685295e-08	2.6394173e-07	2.9786955e-08	6.1910537e-06	4.9115356e-06	1.1410812e-05	9.368557e-05	0.0011265865	0.006504541	0.13899434	0.37432817	0.3765337	0.10239615
z	1.3822187e-09	1.6728262e-07	2.3772911e-07	4.613444e-06	1.3719071e-05	1.9534189e-05	0.00042759447	0.0004364738	0.006439948	0.1257011	0.2467764	0.5151538	0.1050264
ì	1.7267224e-08	3.7250956e-08	4.9271978e-09	5.1124616e-06	1.4396354e-06	4.354659e-06	5.7734134e-05	0.00023947896	0.0022421542	0.053168394	0.31898907	0.44474322	0.18054898
s	4.9783183e-10	5.875623e-10	1.0965828e-09	6.6465566e-07	4.2468847e-07	4.466717e-06	0.000118603566	0.00021919429	0.0027766488	0.016521152	0.02346853	0.82227826	0.13461204
o	1.4934755e-10	2.3661076e-10	2.909507e-10	1.0115983e-07	7.337312e-08	1.4157162e-06	8.178692e-06	0.00020194416	0.0010034227	0.030131433	0.065809965	0.8698327	0.033010826
</S>	4.0120094e-09	3.708615e-08	1.3828589e-08	1.4723405e-06	1.6063107e-06	3.5450075e-06	6.479376e-05	3.7531598e-05	0.0015348822	0.023667624	0.07792404	0.50041825	0.3963462
