 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
f	1.2509337e-06	4.139567e-06	0.00024992262	0.037590105	0.58809847	0.2522587	0.09944769	0.010030019	0.005880889	0.0038697205	0.0025690673
ù	1.3061971e-07	1.948426e-06	4.5590892e-05	0.009784548	0.5904803	0.2679954	0.057268526	0.034591973	0.023789208	0.013588438	0.0024539246
r	6.099502e-08	1.1340351e-05	0.0015282934	0.0011908798	0.36134106	0.60157585	0.020108176	0.007941974	0.004067144	0.0019704362	0.0002648446
n	4.199977e-08	1.22367255e-05	0.0006991639	0.0007744052	0.29975194	0.67404324	0.0066580987	0.008314206	0.004311396	0.0053486726	8.667225e-05
o	0.00032701882	0.012627217	0.06787241	0.15084413	0.106090404	0.011796853	0.043393005	0.023349129	0.0255114	0.024541821	0.53364664
n	9.882452e-07	2.3639132e-06	4.1451764e-05	0.00073760754	0.049390037	0.57117146	0.27267405	0.03268407	0.03471015	0.017712224	0.020875594
a	4.003334e-09	3.2755068e-07	1.6979888e-05	0.00010993071	0.06103527	0.3058535	0.33612648	0.15886398	0.08147087	0.040704038	0.01581869
k	1.2729632e-07	2.754816e-07	5.6982913e-06	2.8394052e-05	0.0030503115	0.11454929	0.6430117	0.1882289	0.041882392	0.0061456505	0.0030972566
à	2.2769999e-07	6.9826325e-07	4.2837332e-06	1.9172214e-05	0.00093323924	0.026396904	0.43424726	0.38035858	0.10099512	0.045726392	0.011318163
n	1.1647066e-08	1.4018322e-07	1.2265949e-05	2.393033e-05	0.02977092	0.54782933	0.072001286	0.19641013	0.11385368	0.03728765	0.0028106563
i	7.969046e-10	8.139737e-09	4.2667097e-07	9.172426e-07	0.0023978213	0.19682096	0.0952583	0.4615513	0.17092341	0.07052446	0.002522437
k	1.5396957e-07	2.7074273e-07	3.8261965e-06	4.8875067e-06	0.00017332566	0.0091551095	0.19563644	0.39973712	0.36238438	0.020376706	0.012527749
a	6.492881e-09	2.9331272e-08	4.9520037e-07	3.2248113e-07	7.877154e-05	0.0048303353	0.10195113	0.6049181	0.22874647	0.049055528	0.010418799
l	2.7835878e-07	9.3778084e-07	9.000468e-06	9.867909e-06	0.00023814628	0.0040671397	0.053666152	0.33326474	0.55964786	0.03288383	0.016212065
ò	9.992136e-09	3.479731e-08	8.2204133e-07	2.2390995e-07	3.9063256e-05	0.0011823828	0.014165751	0.20194985	0.41202325	0.30286038	0.06777827
r	1.6277697e-08	2.4412053e-08	6.5371455e-07	1.8951764e-07	0.00023748509	0.025066065	0.004405163	0.03810937	0.31026092	0.5506683	0.07125174
ù	9.1813845e-09	2.2765922e-08	4.030049e-07	8.0479117e-07	0.00013149282	0.061076034	0.0029420822	0.15801163	0.20494612	0.56679684	0.0060945028
s	1.8393408e-09	1.2851743e-09	3.896799e-08	5.253093e-09	1.116579e-05	0.0035611328	0.0011939647	0.010237734	0.15788844	0.75425285	0.07285466
t	2.1679228e-10	2.959347e-10	6.241135e-09	2.9845735e-09	3.584969e-06	0.001437242	0.0005070474	0.02724054	0.15909079	0.80078804	0.010932694
i	2.0046018e-10	2.4861622e-08	7.023182e-06	7.5252515e-06	0.00089135877	0.010964125	0.017545285	0.017323356	0.037642613	0.20524229	0.71037644
k	2.1162552e-07	2.1120977e-07	1.2640697e-06	1.3058015e-07	9.862401e-07	0.000113387556	0.00015076579	0.0018492992	0.08138788	0.48565495	0.43084088
u	4.6101253e-10	1.0729274e-09	3.800227e-08	2.131299e-08	1.04774945e-05	0.0011679209	0.0006498413	0.011249693	0.038635306	0.8087418	0.13954489
</S>	1.0668516e-07	1.2410904e-07	9.015775e-07	2.0740079e-07	5.363234e-06	0.0002837378	0.00036652974	0.0016698437	0.0452014	0.43227857	0.5201932
