 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a	1.10451005e-07	9.736778e-06	0.0002648563	0.12755157	0.36311883	0.47440356	0.011730464	0.017276656	0.0028340358	0.0017747497	0.0010354196
i	4.58278e-08	3.1123564e-06	2.5406178e-05	0.019875534	0.46866623	0.50103533	0.0020333533	0.0038681396	0.0021973078	0.001353684	0.0009418404
a	6.604568e-08	3.0941321e-06	2.0847574e-05	0.00056398846	0.110341586	0.8756373	0.00077529345	0.007997189	0.0036111465	0.00042711102	0.00062236306
n	3.6123478e-08	1.6432783e-05	3.847634e-05	0.00016554806	0.079223126	0.89870465	0.00046670332	0.01525688	0.0051249685	0.0003652339	0.00063798024
g	5.121567e-06	1.0956989e-05	0.00036534446	0.0016711334	0.025863271	0.8611604	0.00811037	0.08894083	0.01223497	0.0009884307	0.0006491541
r	3.2951354e-07	6.4207456e-06	4.7497942e-05	0.0013928751	0.031012185	0.12245816	0.1390241	0.3287289	0.043187425	0.08554023	0.24860185
à	3.427174e-06	0.000435638	0.00941053	0.07365649	0.10067994	0.07180683	0.4971896	0.06188353	0.025205992	0.033173375	0.12655461
m	1.6293136e-08	1.4761703e-07	5.568966e-06	3.8947957e-05	0.0072399303	0.0123710865	0.942926	0.015687797	0.0029166446	0.012035584	0.0067781815
m	9.806002e-10	2.4859833e-07	9.836519e-06	3.9779625e-05	0.03603906	0.14058541	0.52005965	0.2645824	0.015320618	0.011969661	0.011393332
a	4.6308904e-07	2.2485072e-05	0.0001450582	0.002434708	0.021225484	0.015250121	0.85995156	0.034458604	0.006541136	0.009683034	0.05028738
t	3.9108997e-07	9.1397716e-08	2.6913312e-07	2.0002362e-06	0.0014225694	0.024874434	0.033601485	0.45012602	0.3831656	0.041040704	0.06576643
a	1.5537611e-07	9.1403294e-08	1.4717921e-06	5.7031048e-05	0.000885017	0.011455347	0.034606177	0.7597482	0.08994017	0.028842496	0.074463814
d	2.76306e-08	1.6590951e-07	6.519128e-07	9.086588e-07	0.001401047	0.015182007	0.015063601	0.3885432	0.5581554	0.009212227	0.0124407355
e	2.1304091e-08	3.8890393e-09	7.707204e-07	4.1699773e-06	0.0006673036	0.0030295672	0.011744802	0.49047434	0.14228821	0.17666425	0.17512669
r	5.8750106e-07	3.5537937e-07	3.7532373e-06	4.8034767e-06	0.0025415448	0.0067579835	0.116871044	0.2789062	0.17765929	0.1853631	0.23189135
f	5.0638724e-09	2.1139177e-09	9.080807e-08	9.3889106e-08	0.0001568892	0.0011560306	0.0018263877	0.37665334	0.15332176	0.20196864	0.26491675
ù	1.090617e-07	6.634325e-07	2.9045548e-06	2.269279e-05	0.0062672524	0.010562295	0.044125263	0.3124532	0.086299196	0.17544094	0.36482552
m	3.9696438e-10	4.1432427e-11	9.507636e-10	1.0766907e-09	2.2282698e-05	0.00022411945	0.00046331578	0.0051328195	0.12019675	0.6700521	0.20390855
m	3.3163167e-10	1.2439847e-09	3.90157e-08	3.2574206e-07	0.0003635547	0.003275392	0.009079788	0.16703671	0.15819424	0.36687937	0.29517058
u	1.5619134e-08	3.30467e-06	2.5450237e-05	5.3581523e-05	0.014964927	0.01100883	0.2869438	0.05799678	0.020977756	0.16808721	0.4399383
</S>	1.6087058e-06	4.7466873e-08	1.9699556e-07	1.8608293e-07	3.3850365e-06	1.0947631e-05	0.001470294	0.0055159857	0.3904074	0.11793854	0.4846514
