 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
s	1.0270397e-09	4.885116e-10	3.001971e-06	2.0143e-06	4.2903143e-06	0.00091614993	0.0063034594	0.031284016	0.037279453	0.62857807	0.21786188	0.053235855	0.024531886
t	1.1934654e-07	2.519241e-08	9.445934e-06	1.1331284e-05	2.8193654e-05	0.0018808574	0.00045521784	0.06608913	0.021825206	0.6258939	0.11436015	0.15866573	0.01078067
è	4.1039748e-08	4.551541e-08	1.1699819e-06	2.2654742e-05	8.887259e-05	2.9005356e-05	0.0070480905	0.040885255	0.01658164	0.15873766	0.048692293	0.26855034	0.45936295
c	7.617752e-09	8.9992835e-10	3.1893944e-07	9.760562e-07	2.9964534e-05	5.0164257e-05	0.011868553	0.021559432	0.10359853	0.11457026	0.10876132	0.039096612	0.6004638
e	5.7855885e-08	2.732077e-08	4.0674976e-07	9.278008e-06	0.00016017076	4.6968486e-05	0.0036353983	0.058176413	0.07318192	0.43522763	0.055445608	0.15066648	0.22344963
p	3.398217e-09	9.528459e-10	2.3069058e-06	2.7530089e-06	2.0743973e-06	0.00019734279	0.0020735539	0.0025243273	0.008191372	0.08513892	0.5432326	0.09653973	0.26209506
l	6.163209e-09	1.422835e-09	1.2965666e-07	1.6873574e-07	1.3664019e-06	2.7753665e-06	0.00031176148	0.0027547523	0.003666198	0.20972627	0.102253765	0.51838	0.16290283
ò	1.320849e-10	1.5705764e-10	1.725131e-07	6.5099034e-06	2.0399684e-05	6.0884922e-06	0.0008328684	0.0017297672	0.004192415	0.008526206	0.0033770055	0.5519878	0.4293207
n	8.276929e-09	3.3342634e-10	1.1386733e-07	1.3578047e-07	4.277044e-06	4.9554706e-06	0.000480775	0.00068237155	0.005203152	0.0036339983	0.004373492	0.084359825	0.90125686
n	3.2484854e-10	3.911372e-10	1.5353644e-08	2.5741284e-07	4.2741767e-06	1.0488895e-06	0.0010977408	0.0016556039	0.008809587	0.046097085	0.04585261	0.34605178	0.55042994
i	1.8904834e-11	1.4968204e-10	1.2863855e-07	6.590535e-06	1.7250864e-05	9.856676e-06	0.0014263972	0.0010273445	0.010937344	0.005135723	0.0071839346	0.048176892	0.9260785
</S>	1.2614305e-07	9.997744e-09	5.586237e-06	3.9308603e-07	4.0194678e-07	2.9700315e-05	0.00020953186	3.1128096e-05	0.0008639675	0.0028364155	0.06294106	0.06084641	0.87223524
