 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
t	5.3969557e-10	2.4377553e-09	8.611136e-08	9.5265204e-07	0.00013933104	0.05185552	0.754724	0.12971492	0.040335853	0.012990995	0.010238299
a	6.981189e-09	3.8043172e-06	0.00014623025	0.00030588932	0.010831907	0.07211386	0.4037014	0.057708744	0.09328507	0.044099133	0.317804
d	6.414336e-08	3.9010875e-08	1.7275241e-07	1.649254e-06	5.5893183e-06	0.00035190023	0.12744358	0.76008683	0.08275704	0.015086103	0.014267062
e	6.562515e-09	8.296505e-08	1.0908238e-06	2.0368929e-05	6.175976e-05	0.015401301	0.05787467	0.14709997	0.2990024	0.32704723	0.1534911
f	3.2488647e-06	3.6815898e-06	1.9826593e-05	5.5633704e-05	0.0004335977	0.008401228	0.05628585	0.28415692	0.29288596	0.12505767	0.23269641
ò	7.3196444e-09	1.2895179e-08	1.07375165e-07	8.082807e-07	7.2383814e-06	0.0013511193	0.0053856666	0.030330034	0.41105255	0.41274008	0.13913229
r	4.448491e-10	3.0464972e-10	1.5335138e-08	9.1647433e-07	1.0610023e-05	0.0003174142	0.014359477	0.70946544	0.0972287	0.097097956	0.08151942
e	1.5089191e-09	3.3249654e-09	3.2325676e-08	5.8259793e-08	4.3082023e-06	0.004043812	0.023995917	0.52975154	0.20930539	0.21226881	0.020630058
m	1.5646487e-08	1.842099e-08	1.19143785e-07	1.8113465e-06	3.7793593e-06	5.168894e-05	0.005253786	0.3398681	0.30218348	0.19851631	0.1541209
a	5.9560373e-10	4.783237e-10	2.706381e-09	6.1846286e-08	9.275197e-07	0.00072671	0.0029599152	0.09754996	0.36528334	0.38937423	0.14410488
m	1.3345718e-08	1.6745156e-08	1.1789776e-07	3.0306214e-06	3.5745459e-06	3.2290885e-05	0.0026770877	0.1902869	0.21133807	0.36267453	0.23298436
è	2.7827907e-08	2.0122405e-08	1.14523814e-07	4.5808456e-06	1.4390179e-06	3.6189827e-05	0.0002100669	0.00789419	0.14430757	0.62555	0.22199585
n	1.2212288e-09	1.9104307e-10	9.510178e-10	1.1662253e-07	2.1389089e-07	0.00021479247	0.001890803	0.1667356	0.020401295	0.7321871	0.07857007
a	1.426836e-10	7.8811346e-11	2.2745522e-10	1.9129747e-09	3.11138e-08	4.0704093e-05	0.00016381145	0.025524754	0.035767294	0.9130943	0.025409099
</S>	1.04040305e-08	4.816878e-09	3.264578e-08	9.884611e-07	3.6433573e-07	6.388467e-06	0.00050245476	0.05910317	0.0525474	0.38537169	0.5024675
