 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
n	1.1299445e-06	2.1296062e-05	0.0009061484	0.0056182668	0.6045413	0.36794195	0.010223671	0.0071027377	3.740792e-05	0.0036061062
t	5.5305797e-08	5.1423654e-06	0.00031440856	0.012404382	0.7211061	0.21263392	0.02885013	0.020390723	0.0004193372	0.0038757485
a	1.9053299e-06	0.0015053806	0.0069647403	0.016047977	0.66703814	0.07272711	0.09285453	0.0053489	0.018151267	0.11936
n	2.2533369e-08	2.1653904e-07	1.3024398e-06	0.00038732338	0.1116552	0.8140961	0.05054907	0.020856624	0.00013892684	0.0023152311
g	2.6241647e-08	1.3158425e-06	3.3360702e-05	0.0023392946	0.43057206	0.37805843	0.14507997	0.015625302	0.008954306	0.019335898
h	3.1291344e-07	0.0009492871	0.012904291	0.056719944	0.42574337	0.17438546	0.07543251	0.03830437	0.00299559	0.21256484
ì	9.487443e-06	0.00045470096	0.0022047253	0.0063060415	0.29034376	0.32285085	0.12140518	0.004970539	0.0015722988	0.24988246
z	7.120954e-10	2.0318325e-08	8.4544035e-07	5.9889848e-05	0.0070685493	0.9298578	0.026827153	0.030799782	4.608198e-05	0.005339846
i	2.6196243e-08	2.1455428e-06	7.831304e-05	0.0018495534	0.09198673	0.5936123	0.23046644	0.03915708	0.0048344405	0.03801291
n	3.6175736e-09	6.4968947e-07	1.0650593e-06	6.106639e-05	0.008068767	0.4285668	0.44311783	0.10313184	0.01089241	0.006159543
a	3.4307746e-09	1.2685438e-08	4.5317117e-07	0.00014226866	0.0079954425	0.43261328	0.44563815	0.08026679	0.015015665	0.01832795
r	6.535923e-09	5.1887315e-07	2.1481808e-06	4.7693735e-05	0.0056449007	0.26383358	0.36317447	0.30499753	0.055097427	0.007201697
t	2.3691015e-08	2.2835156e-08	9.4474365e-07	9.5615724e-05	0.0007549302	0.13278557	0.41470113	0.3105654	0.054132406	0.08696389
i	4.849527e-07	1.3292014e-05	6.738356e-05	0.0035484473	0.038397457	0.29581675	0.15758067	0.102515444	0.015071115	0.38698888
s	1.0200387e-07	1.2626536e-07	2.5076886e-07	1.5115208e-06	0.00014222383	0.050715536	0.27098632	0.3875493	0.22083221	0.06977238
t	1.7417223e-08	1.4731761e-08	2.3150834e-07	5.173602e-06	1.5701477e-05	0.0010771767	0.029413095	0.015277512	0.8792143	0.07499688
e	4.4735458e-08	3.0853812e-07	6.4832585e-07	4.122889e-05	0.00081555895	0.047675412	0.14508218	0.14983012	0.13273148	0.523823
s	4.306895e-07	1.0205451e-07	2.4976177e-07	6.7247447e-07	2.182668e-05	0.0064143436	0.04581142	0.29409832	0.46176603	0.1918866
e	3.2181525e-08	1.0141908e-08	1.4318357e-07	5.601129e-07	1.0667125e-06	1.9387542e-05	0.0009149149	0.0030561537	0.97007084	0.025936857
t	4.5105473e-08	2.7917494e-07	9.785529e-07	4.023715e-06	6.557231e-05	0.0026475752	0.014610295	0.24004294	0.5990452	0.14358312
t	3.284028e-08	7.048767e-09	2.9478588e-07	6.4398824e-07	1.3424337e-06	1.8118293e-05	0.00060416467	0.0066411393	0.91277015	0.07996413
ò	6.8525104e-08	2.7439032e-08	1.9095606e-07	1.1731372e-06	1.4882414e-05	0.0011539405	0.014829336	0.2514352	0.19105864	0.5415065
</S>	1.3031513e-09	1.5265938e-11	1.1482976e-09	7.4140736e-08	4.0232135e-07	0.0006075712	0.0016748044	0.09967636	0.02444795	0.87359273
