 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a	1.7636737e-06	0.0005531963	0.02674085	0.05507543	0.2520947	0.43330595	0.11096742	0.025653865	0.0067505473	0.08885635
p	6.3819795e-07	3.0379201e-06	6.9481935e-06	4.4525834e-05	0.0032269717	0.028499838	0.8507559	0.10296714	0.0023746998	0.012120299
à	9.927276e-10	5.2092846e-09	1.8291466e-06	0.00020665703	0.010791246	0.20166346	0.6911484	0.08575807	0.0067161433	0.003714068
r	8.950915e-10	2.5586637e-08	5.57226e-06	4.507614e-05	0.0015013106	0.08718132	0.8818658	0.02020926	0.008473661	0.00071796915
o	5.810503e-09	6.877862e-08	6.657644e-06	5.7620215e-05	0.0017282042	0.02430132	0.92891103	0.036311775	0.0083898585	0.00029339193
n	4.2694874e-09	2.0291846e-08	4.266732e-07	2.8202871e-06	4.9358405e-05	0.006945016	0.6106342	0.3459965	0.025274795	0.011096951
t	5.261702e-10	1.0199969e-09	8.994276e-08	6.0146776e-06	0.00018913393	0.03935546	0.59032714	0.31872255	0.04027968	0.011119959
a	2.2005793e-09	5.1191705e-07	0.00012327482	0.0009867832	0.006889301	0.056276016	0.3127911	0.16874845	0.061323434	0.39286113
s	2.3611154e-08	4.4153612e-08	2.2814471e-07	1.1527104e-06	1.1071609e-05	0.0006854294	0.29395312	0.4577948	0.17986275	0.06769134
t	4.397362e-09	9.838419e-09	4.0625304e-07	3.3670233e-06	3.3765882e-05	0.00683888	0.071262084	0.45328072	0.37912992	0.089450896
i	1.2170136e-08	1.13480944e-07	2.151551e-06	4.2698553e-05	0.00035355482	0.013516813	0.13044722	0.25117853	0.149181	0.4552778
n	7.944684e-08	5.0564353e-08	1.02903364e-07	3.782343e-07	2.194172e-06	0.00011166994	0.03852865	0.24168546	0.54851174	0.17115965
a	1.2683426e-08	5.1579793e-08	5.3940147e-07	8.4836705e-07	4.60004e-06	0.00022974717	0.002077467	0.11352141	0.80597717	0.07818816
g	1.5934071e-09	1.894024e-08	2.1933727e-07	8.590194e-07	5.535855e-06	0.00011749906	0.00804134	0.21517374	0.73330724	0.043353617
l	1.7753791e-08	3.4388375e-08	4.8510947e-07	6.43234e-07	2.6571274e-06	6.735412e-05	0.00045771897	0.07965589	0.80060637	0.11920874
i	3.5655932e-09	1.2220883e-07	2.5359175e-06	1.954084e-05	0.00021822566	0.004474428	0.017176135	0.23543999	0.120515265	0.62215376
s	4.2223464e-06	9.062944e-07	1.0332928e-06	3.5190048e-06	2.3956723e-05	0.00025798802	0.0011527396	0.022244668	0.6043819	0.37192905
ì	3.8474077e-09	4.9438004e-08	2.1938244e-07	5.475914e-07	7.180659e-06	0.00012446454	0.00024426886	0.0045279064	0.55958647	0.4355089
a	1.7376973e-08	9.304701e-09	1.3056423e-08	3.6555743e-08	1.0780171e-07	5.6357e-06	6.138244e-05	0.0034242172	0.8361485	0.1603601
</S>	2.9134662e-07	3.6175777e-07	2.1467429e-06	9.926197e-07	4.0059e-06	2.0571862e-05	0.0006262064	0.00397622	0.6337028	0.3616664
