 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
n	0.03150517	0.03370334	0.057650365	0.31549224	0.4824723	0.079141155	2.190563e-05	1.2883429e-05	3.662364e-07	1.0305101e-07	2.3526131e-07
d	0.030759811	0.03683356	0.10857814	0.44551665	0.37079865	0.007372526	0.0001308531	9.729098e-06	7.2319297e-09	2.1587937e-10	2.0445054e-10
e	0.06522882	0.03910886	0.058060255	0.61453485	0.2225375	0.00012721829	0.000120489436	0.000281429	4.858098e-07	1.2551413e-08	7.656969e-09
k	0.031837482	0.032918006	0.04491127	0.20303133	0.4607019	0.22328049	0.002825742	0.0004928433	7.92345e-07	2.6417217e-08	2.3856273e-08
a	0.0660303	0.039604556	0.04076111	0.41625974	0.35768268	0.0052402164	0.06641783	0.007889999	0.000112153066	1.0974965e-06	2.480717e-07
ì	0.036947295	0.037282724	0.043316282	0.12969992	0.38521588	0.33879808	0.02528614	0.003449332	3.5172359e-06	1.7947629e-07	7.004488e-07
c	0.021220095	0.022240704	0.03296119	0.1676438	0.38849443	0.35330045	0.010306622	0.0038177366	1.069635e-05	2.228643e-07	4.075028e-06
h	0.055559013	0.056802228	0.063257046	0.14917335	0.47417682	0.120079614	0.07820528	0.0027219024	2.429844e-05	4.7932097e-08	3.6018085e-07
a	0.4338919	0.022601122	0.021216018	0.07546713	0.044917937	0.005613872	0.3812019	0.013379916	0.0017036712	9.4822485e-07	5.6125227e-06
a	0.022602204	0.022569772	0.023516526	0.038579166	0.10805572	0.34106198	0.23287845	0.21025592	0.00043251755	4.2288284e-06	4.3604767e-05
n	0.029400855	0.029543597	0.031190356	0.051782317	0.14866221	0.25551426	0.36472002	0.088334225	0.0005310115	1.0250802e-05	0.00031093296
o	0.053595055	0.05062205	0.049259845	0.077950604	0.18240917	0.022067811	0.39255148	0.17062856	0.00085408357	3.4246164e-05	2.712481e-05
ì	0.057907492	0.0433713	0.033880066	0.06495968	0.11151543	0.25205004	0.3923816	0.040839296	0.0015110982	7.192654e-06	0.0015767433
s	0.047493797	0.047853377	0.051493026	0.09693989	0.30377927	0.20495479	0.18172707	0.06519716	0.00020148847	3.3957626e-06	0.00035675024
o	0.05200928	0.033098735	0.023543185	0.06921702	0.15443411	0.015766187	0.5294838	0.11795845	0.0027658455	0.00024483533	0.0014786146
n	0.047179885	0.041637305	0.03693412	0.04759935	0.056446593	0.14542454	0.16266757	0.28309292	0.1586554	0.002774862	0.017587459
t	0.029230248	0.028353378	0.02766455	0.032192226	0.044969827	0.088560954	0.18902235	0.32571396	0.18083484	0.044740956	0.008716748
a	0.25922063	0.009025755	0.008213217	0.0078673605	0.0018810831	0.0034225297	0.3475338	0.036820322	0.26602584	0.046881896	0.013107572
k	0.028788822	0.028241819	0.027694765	0.030136881	0.035793185	0.08868407	0.1026558	0.24941991	0.28062254	0.017152492	0.1108097
a	0.03188301	0.010251213	0.0051984787	0.020305566	0.012674521	0.005156475	0.13326754	0.175626	0.2867063	0.28122997	0.03770093
ì	0.032959335	0.031845324	0.030250221	0.033728696	0.036589306	0.06350501	0.070903026	0.16075526	0.21919964	0.04143595	0.27882817
c	0.02838332	0.028394407	0.028536526	0.03016823	0.03712251	0.10166148	0.118970074	0.28022945	0.22529922	0.061550353	0.05968442
h	0.04954332	0.04860465	0.047353916	0.050223563	0.053246062	0.07623215	0.083240576	0.17296594	0.20897481	0.1984272	0.01118782
e	0.11618688	0.06769286	0.059888333	0.06916473	0.025101725	0.004821149	0.23198797	0.1974651	0.059294116	0.035915166	0.132482
n	0.021489039	0.02313373	0.022982545	0.023500433	0.024573063	0.033065565	0.035634216	0.067197144	0.09230296	0.1720483	0.48407298
a	0.025605556	0.022901103	0.020125162	0.02551254	0.02712748	0.029391244	0.053955764	0.12191073	0.18741883	0.42578697	0.060264703
v	0.023004634	0.022084521	0.021083228	0.022925368	0.02348497	0.029089415	0.030744478	0.047980905	0.07079453	0.32904223	0.37976578
r	0.039316677	0.012683609	0.0064180167	0.0236734	0.012665174	0.0033868183	0.05033286	0.04758313	0.11260257	0.55592966	0.13540804
è	0.043147936	0.13883659	0.08938736	0.09611296	0.038430214	0.0015150165	0.092824556	0.26638252	0.09563415	0.034364544	0.103364155
t	0.02523813	0.025243059	0.025266837	0.025553755	0.026721735	0.036428887	0.039073005	0.07327956	0.08603208	0.106696315	0.5304666
s	0.02214229	0.014478302	0.0100765	0.019223263	0.019453868	0.022340825	0.03777656	0.073229164	0.121826515	0.41894794	0.24050483
i	0.049339533	0.18045916	0.13389301	0.11539816	0.034735493	0.0020793404	0.075824104	0.21738984	0.040969312	0.01766847	0.13224348
</S>	0.018552506	0.027046593	0.026826002	0.027112829	0.027494572	0.027923713	0.028908705	0.038157582	0.025622834	0.15159634	0.6007583
