 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
o	0.03615575	0.036163576	0.038039196	0.039552275	0.059715807	0.107104376	0.10759989	0.18226771	0.3695564	0.023016313	0.00040146077	0.00038350697	9.306638e-06	3.4450513e-05
g	0.062349238	0.062354855	0.06302146	0.064586885	0.07784012	0.10751207	0.10894035	0.17511535	0.24042426	0.033772975	0.00038208524	0.0009513992	3.3194934e-05	0.0027157357
e	0.03150155	0.030852215	0.022134367	0.031863056	0.042970616	0.061739188	0.07678175	0.112740144	0.28329208	0.26262033	0.020172892	0.013020108	0.00028433983	0.010027288
l	0.06362668	0.06268489	0.04959245	0.06296155	0.071149744	0.08537589	0.09110807	0.12132028	0.1827463	0.1259306	0.010440638	0.03542888	0.0019692078	0.035664823
à	0.021663425	0.02230306	0.015298697	0.022829764	0.02917562	0.033530246	0.04808441	0.041479703	0.18213224	0.33738604	0.16651893	0.02542915	0.0023149445	0.05185379
o	0.049897343	0.049908157	0.050390083	0.051051565	0.057705473	0.072195664	0.07634184	0.10302743	0.25291985	0.16639362	0.0158468	0.029578902	0.006813628	0.01792967
p	0.047042776	0.04706891	0.047402915	0.047768354	0.051697295	0.060112834	0.06189216	0.08296853	0.17136733	0.24990325	0.01756991	0.06458275	0.0027075098	0.047915377
r	0.022921955	0.021537261	0.008530316	0.020300727	0.022906605	0.02269989	0.027035506	0.027400352	0.054359738	0.11187677	0.22399406	0.26680967	0.027689267	0.14193785
ì	0.0019831327	0.007804072	0.0016042094	0.008062776	0.018214248	0.007025005	0.111690626	0.030683974	0.17460589	0.57987034	0.038653053	0.0033688955	0.0023042616	0.0141294515
m	0.05399389	0.054011278	0.05445591	0.054816313	0.059397038	0.06920903	0.071979076	0.086785324	0.19286923	0.12588619	0.023298506	0.041364204	0.029390836	0.08254319
a	0.030842748	0.029743979	0.017756501	0.029041046	0.031475596	0.033160098	0.03582175	0.041675553	0.062498968	0.12323517	0.23919803	0.21358599	0.056765553	0.055199012
n	0.018868145	0.019971836	0.019599924	0.020021204	0.020249361	0.020620687	0.020727217	0.021359667	0.025034208	0.034231383	0.05132964	0.19790754	0.18773197	0.34234723
a	0.05120112	0.051936995	0.048210464	0.052443955	0.053782742	0.05556082	0.056631073	0.058683746	0.055027258	0.08827207	0.13181514	0.13545947	0.06615946	0.09481576
f	0.017480709	0.017601958	0.016581947	0.017572116	0.017793715	0.018050417	0.018226832	0.018948713	0.021777678	0.028356934	0.048397873	0.21296677	0.21987596	0.32636836
à	0.04211676	0.03640911	0.0072442	0.031688534	0.037051946	0.025204236	0.04224059	0.018299827	0.04374722	0.06965901	0.1554473	0.15336156	0.08418111	0.25334865
n	0.018663019	0.01866091	0.018607765	0.01869939	0.018944597	0.019437047	0.019583639	0.020752285	0.02546965	0.036756996	0.030065762	0.21936916	0.11488952	0.4201003
e	0.060062017	0.06167823	0.060821403	0.06269341	0.063503996	0.0646854	0.065163285	0.06407066	0.04707608	0.06432927	0.08299054	0.10832103	0.090837665	0.1037671
</S>	0.022136122	0.023969317	0.023319012	0.024002073	0.024098663	0.02414784	0.024232844	0.024380162	0.025134347	0.026819834	0.03100857	0.09659948	0.21982491	0.41032684
