 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
m	0.044735726	0.047586724	0.064732835	0.09571216	0.21577033	0.46104893	0.0069692167	0.0633232	0.00011992514	3.007229e-07	6.969794e-07
u	0.053338747	0.0398778	0.09308	0.16310047	0.055984743	0.060110163	0.51644456	0.008742031	0.008856532	0.00044348318	2.156276e-05
e	0.040600963	0.042337604	0.051412452	0.06765386	0.13192569	0.362575	0.13266736	0.16828504	0.002489002	1.5120801e-05	3.7979993e-05
p	0.065179914	0.06616999	0.071656406	0.079642154	0.1214498	0.38464615	0.0040844493	0.19897622	0.007840791	1.3675771e-05	0.00034048082
ì	0.041723847	0.026274942	0.063234136	0.094786	0.011462147	0.029752105	0.7079423	0.008037367	0.014961464	0.0016699585	0.00015571351
t	0.022694476	0.023331745	0.027098725	0.033667684	0.062737525	0.23373285	0.066030174	0.43427834	0.09589831	0.0002011519	0.00032906616
t	0.020756362	0.022254806	0.027205529	0.036611613	0.068039216	0.23376454	0.24830815	0.2481059	0.090725005	0.0033541746	0.0008747459
a	0.065923706	0.021328159	0.024080878	0.12833162	0.0029067304	0.008033823	0.6231348	0.11655201	0.0092518665	0.00029309464	0.00016332025
n	0.042346593	0.042580113	0.043697156	0.04564173	0.05282534	0.10451721	0.15710448	0.42479256	0.08250714	0.0011065904	0.0028810452
e	0.027197951	0.026981026	0.028114025	0.03207618	0.04349213	0.14273624	0.09734405	0.35787705	0.22836003	0.01003745	0.0057838378
m	0.040941697	0.041084807	0.041572593	0.042289242	0.04568142	0.06875469	0.046978213	0.29617935	0.32208443	0.03277902	0.021654572
à	0.07039591	0.062095836	0.09408026	0.10972746	0.013566643	0.01698883	0.28682128	0.052164894	0.18179606	0.046934303	0.06542854
i	0.020472366	0.020544091	0.020932924	0.021579094	0.024159292	0.043044288	0.05945692	0.22200409	0.3626993	0.021655554	0.18345205
s	0.029899195	0.029943211	0.030193258	0.030579109	0.032283485	0.043734558	0.04021965	0.1721234	0.29731727	0.18695197	0.10675487
i	0.027741168	0.033726744	0.034486845	0.03658323	0.019229002	0.01872824	0.056389347	0.08583588	0.30242276	0.119519144	0.26533765
n	0.03471425	0.035428047	0.035398435	0.03561303	0.035173964	0.037562896	0.040526155	0.06308788	0.127075	0.2575016	0.29791868
G	0.0299966	0.030095996	0.030107018	0.030279554	0.030423632	0.033149954	0.03390497	0.06253469	0.13869101	0.30863476	0.27218184
r	0.04231624	0.019441303	0.025309721	0.26403555	0.0056652483	0.005704892	0.49701947	0.033401784	0.028035594	0.06419279	0.014877512
è	0.020056894	0.018648246	0.015075034	0.08457009	0.08380819	0.072126225	0.10140249	0.20614998	0.2629033	0.024463631	0.11079595
c	0.016646832	0.016685054	0.016940102	0.017381748	0.019099819	0.031579677	0.043069374	0.15870488	0.29083416	0.114501305	0.27455702
i	0.41340548	0.08256803	0.052978825	0.08841039	0.044449564	0.06512988	0.043059263	0.051257566	0.08523778	0.01401612	0.059487134
a	0.046044894	0.04457135	0.044022303	0.04776899	0.048415855	0.047053523	0.045832217	0.052220374	0.06737342	0.15044533	0.40625167
</S>	0.02397415	0.023979014	0.02399695	0.024037188	0.024161628	0.024996817	0.02547891	0.033719685	0.057360694	0.2818451	0.45644987
