 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
t	0.024084652	0.02057305	0.010760185	0.022938745	0.033886682	0.05787419	0.16060267	0.13977419	0.18337455	0.2912886	0.05194669	0.0014125817	0.00010946161	0.0013737499
o	0.10159646	0.008252001	0.008698326	0.0017262108	0.0022340138	0.0027367505	0.0075831213	0.5308503	0.29485422	0.035812967	0.0054198676	7.197687e-05	3.0579508e-06	0.00016068356
n	0.05168084	0.05154255	0.04833456	0.05267121	0.055656172	0.06270667	0.0926278	0.092832394	0.114050165	0.094815	0.18892127	0.0840889	0.0026042967	0.007468143
t	0.03988898	0.037613492	0.028901028	0.039585203	0.04644037	0.060836058	0.12834735	0.039724555	0.10015412	0.33509254	0.13471124	0.005995077	0.0019424448	0.00076754764
a	0.1707104	0.0071303668	0.007845912	0.0028189968	0.0030018596	0.0013771816	0.0021146922	0.3555745	0.30798385	0.096485145	0.039196696	0.00042828888	0.0006975128	0.004634539
n	0.02831772	0.028048214	0.026215754	0.028379833	0.029550102	0.031989228	0.04258595	0.040483862	0.050014548	0.13756713	0.32456806	0.19300453	0.008232505	0.031042516
a	0.042951424	0.041554045	0.035521798	0.042442538	0.045984693	0.05258384	0.0829	0.020089775	0.04713082	0.29586604	0.22379296	0.036053017	0.028607057	0.004521987
s	0.03947797	0.036677323	0.0260732	0.036104612	0.03952046	0.04174625	0.051614285	0.008849154	0.016489744	0.15401304	0.4610591	0.06606506	0.016226316	0.00608345
e	0.02604335	0.019664347	0.0071994644	0.017788826	0.02402912	0.023025826	0.026826223	0.05046592	0.067364804	0.30486622	0.32585976	0.03515142	0.047257397	0.024457254
g	0.025189443	0.020478746	0.009123721	0.019216903	0.023784775	0.024883064	0.030127581	0.030431965	0.03452305	0.10617165	0.303755	0.28592977	0.05531949	0.031064872
r	0.020253526	0.014410698	0.0043355264	0.011955242	0.01685486	0.012611691	0.010326478	0.032431733	0.03982852	0.16990809	0.23762448	0.04566502	0.1974894	0.18630481
à	0.006616961	0.005878381	0.005751117	0.0013639396	0.0022041376	0.0006724981	0.0015113665	0.37543094	0.32168266	0.012452435	0.033766326	0.00085708924	0.20498754	0.02682454
n	0.03744143	0.037451763	0.037508618	0.038233053	0.0394982	0.043501794	0.06120888	0.058859427	0.053573962	0.05466347	0.36222303	0.09895361	0.029873962	0.047008805
i	0.07738701	0.073969394	0.06889899	0.0776239	0.080409124	0.082487345	0.09405213	0.06976787	0.09763428	0.057796367	0.08372473	0.06111456	0.04512663	0.030007703
ò	0.023206996	0.02331995	0.019999238	0.023060288	0.023853445	0.023954703	0.024608381	0.024306474	0.024992056	0.03259474	0.076768406	0.071719	0.35524282	0.25237346
l	0.0175175	0.017493969	0.017373994	0.017630612	0.017893475	0.018628743	0.021764122	0.021590604	0.024125526	0.07815695	0.25179684	0.23582481	0.1847965	0.07540634
o	0.028794033	0.015337286	0.0032285806	0.0126445545	0.022255126	0.02194579	0.024152402	0.0330593	0.035707466	0.09791308	0.28572258	0.14923951	0.22587763	0.044122715
</S>	0.02205576	0.021068567	0.01635622	0.020684779	0.021848548	0.021994762	0.02272271	0.022903478	0.023329457	0.031381056	0.07714373	0.08455558	0.29724854	0.31670684
