 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
s	0.038228724	0.0395407	0.05132587	0.08583525	0.28603864	0.07246793	0.32689127	0.09000715	0.009603695	4.8460115e-05	1.1973576e-05	3.5540265e-07
s	0.029332358	0.026178382	0.054550692	0.06580883	0.13452382	0.38726342	0.2570716	0.032185614	0.012428671	0.0006143821	4.1088442e-05	1.1931247e-06
ì	0.020101776	0.01073242	0.028588176	0.019432465	0.002743216	0.8489748	0.061157584	0.001527072	0.005889569	0.0008521532	1.20294e-10	7.635618e-07
c	0.08395831	0.08470297	0.090949446	0.108687095	0.19724675	0.11873436	0.0900421	0.20142764	0.02380238	0.00037086423	7.118868e-05	6.9176663e-06
h	0.022243397	0.022969374	0.030077534	0.050582122	0.167885	0.15745105	0.38057777	0.087987356	0.07947176	0.00072469964	2.681215e-05	3.123186e-06
r	0.01131266	0.010127178	0.061205503	0.023741322	0.027182374	0.7784883	0.07794655	0.0020290492	0.006823812	0.0010454436	2.7058007e-09	9.781037e-05
a	0.03589874	0.050552092	0.03152276	0.10919815	0.010371903	0.66374767	0.08553111	0.003543772	0.008734114	0.000691295	5.5961418e-09	0.00020839497
c	0.03419275	0.034593057	0.036392607	0.042130828	0.074033916	0.09881115	0.23918542	0.17524004	0.23571698	0.029400887	0.00013387752	0.00016846716
e	0.08984764	0.08713037	0.09936459	0.09990232	0.12988767	0.16153982	0.1488111	0.081474595	0.091879	0.00981977	0.00023051561	0.00011260241
e	0.023982823	0.02400131	0.024690561	0.025763953	0.033372894	0.022105545	0.07831669	0.30406398	0.34765488	0.11113531	0.0012514937	0.0036605462
t	0.042749822	0.04280015	0.04326207	0.0443339	0.051309325	0.023634143	0.08909313	0.42132276	0.20260683	0.025463248	0.009369549	0.004055045
è	0.006803458	0.0040627974	0.06397472	0.004562765	0.021621814	0.100493066	0.07094779	0.11596159	0.16242713	0.44568688	0.0011053206	0.0023526521
l	0.024162503	0.024181018	0.024580596	0.02534172	0.03021878	0.033358414	0.058745217	0.27446914	0.34387872	0.12955156	0.007927091	0.023585318
i	0.016234852	0.015949579	0.017769301	0.01727474	0.022133326	0.025381017	0.047052424	0.19886768	0.28272432	0.21108618	0.09964738	0.045879215
s	0.041424293	0.041350342	0.04198684	0.041793298	0.04293173	0.04390224	0.048835076	0.10108302	0.17291652	0.17943226	0.05447331	0.18987107
e	0.017107232	0.014917872	0.030131385	0.017917044	0.026611924	0.034530833	0.03832909	0.06817954	0.16518469	0.32304555	0.076157786	0.18788701
n	0.038484335	0.038288172	0.039543793	0.038844686	0.04005146	0.040914323	0.044088382	0.076665334	0.12565689	0.14304557	0.042104106	0.33231294
a	0.03620905	0.03604786	0.037043694	0.03659906	0.03795302	0.033081446	0.04262084	0.084360376	0.12304872	0.1271284	0.35121745	0.054690093
r	0.025235668	0.025170598	0.025568342	0.025381371	0.026218329	0.014803898	0.029264508	0.059439383	0.09476671	0.10998365	0.43473434	0.12943314
t	0.034465685	0.032308616	0.038917556	0.032908574	0.028735707	0.040365424	0.03623577	0.03943571	0.10370998	0.28869218	0.047395173	0.27682966
i	0.008481225	0.013664008	0.033734895	0.008854258	0.0009691452	0.3343943	0.030079614	0.04080683	0.08538448	0.41191247	0.00014867136	0.031570047
</S>	0.024532957	0.024616912	0.024584705	0.024734085	0.024411485	0.025493737	0.02740999	0.04986286	0.080881216	0.1000055	0.054128926	0.53933764
