 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
t	0.014540991	0.014700502	0.016529253	0.030252384	0.1395967	0.12341397	0.32856393	0.30406582	0.011482493	0.01590629	0.0009477175
i	0.1689132	0.24548692	0.046990894	0.11233089	0.0035035233	0.13065135	0.07030271	0.077552475	0.14195384	0.0004119336	0.0019023055
k	0.024252241	0.024342332	0.024874575	0.029498117	0.06641269	0.06445184	0.35796785	0.38052085	0.02308413	0.0037028764	0.0008924681
a	0.065566726	0.074995145	0.036921185	0.07110352	0.0071522575	0.14578924	0.089964084	0.027019491	0.4261374	0.0073667057	0.047984287
è	0.0299806	0.030119766	0.030180167	0.03274727	0.045370966	0.053135905	0.29507685	0.37256384	0.08645521	0.01783805	0.0065313634
c	0.014520842	0.014567179	0.015119092	0.018904306	0.05735792	0.04825203	0.24613154	0.275637	0.2216266	0.08477507	0.00310841
h	0.06406097	0.06179966	0.059401415	0.04064272	0.009912745	0.009156968	0.076072544	0.38537273	0.2830724	0.008528517	0.0019793399
i	0.022016296	0.059260707	0.0022798632	0.00016137137	4.4013395e-05	0.070276506	0.13823171	0.13710576	0.56756836	0.0012468618	0.0018085184
o	0.020039486	0.020178761	0.02022327	0.01961157	0.022236487	0.02544086	0.088584326	0.13128863	0.23964182	0.2274155	0.18533942
l	0.02072181	0.020734718	0.02080533	0.021374244	0.02594929	0.025306394	0.07966278	0.11125129	0.22726874	0.378036	0.06888939
ù	0.047377616	0.057497744	0.022485266	0.041999105	0.00203167	0.0662095	0.080156796	0.018922105	0.4936492	0.021572	0.14809896
s	0.0140543245	0.014060589	0.014114113	0.014510815	0.017791318	0.017163789	0.054741353	0.081665635	0.18672696	0.33146927	0.2537019
t	0.014907174	0.015455072	0.012966309	0.014939986	0.0023516067	0.017932575	0.06479749	0.09450478	0.19102378	0.2953677	0.2757536
r	0.019444412	0.059570268	0.0035028274	0.00027362184	3.895149e-05	0.024444716	0.053430393	0.22722238	0.58555317	0.02035302	0.0061663194
o	0.016176594	0.021426123	0.0015794251	0.00011948705	4.4101585e-06	0.010283315	0.036135685	0.16738446	0.7034257	0.019948168	0.023516664
a	0.018950567	0.019041989	0.01900692	0.01831225	0.017382432	0.019995153	0.029531084	0.036811575	0.086253524	0.33792362	0.3967909
n	0.02328601	0.023293255	0.023305448	0.023433967	0.024447618	0.024485622	0.037322782	0.047020372	0.104750395	0.4411873	0.22746721
a	0.033866227	0.034024052	0.033071373	0.033325568	0.017071992	0.027585365	0.041878916	0.0475788	0.11191163	0.3808931	0.23879294
m	0.025687473	0.026358463	0.02317146	0.025213592	0.0047247587	0.027054034	0.032895014	0.03722645	0.042934027	0.3738771	0.38085753
m	0.042222008	0.046352703	0.028971173	0.039412685	0.0024572513	0.049132653	0.059539754	0.039483592	0.17146496	0.14425188	0.37671134
è	0.03134766	0.20733811	0.013581146	0.002077653	0.000480376	0.09899809	0.020677987	0.07058092	0.42026722	0.09244324	0.04220764
n	0.018200623	0.018222159	0.01821454	0.018140841	0.018243829	0.018918606	0.026163962	0.031654917	0.07062627	0.32498878	0.43662545
o	0.046888936	0.047433257	0.041190546	0.03424699	0.0016084763	0.008212295	0.025009567	0.09287206	0.22905949	0.3277853	0.14569308
</S>	0.026899934	0.026991377	0.026856095	0.0262983	0.023184808	0.027274393	0.029888129	0.031766754	0.044162758	0.23120432	0.50547314
