 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
p	0.08456205	0.07833945	0.19347824	0.5690687	0.06999976	0.0010564339	0.0034595756	1.717181e-05	1.8250625e-05	4.2507483e-07	1.5665773e-08	5.278196e-08
o	0.0379613	0.036594916	0.030205362	0.32031795	0.48669016	0.072560795	0.013029876	0.0020140316	0.00017785626	0.00041716202	3.0027315e-05	6.7086023e-07
d	0.06830719	0.06912957	0.105107896	0.26657715	0.45197642	0.026282659	0.012363423	0.00018705415	5.0109968e-05	1.734233e-05	2.6270985e-07	1.0835919e-06
d	0.023272576	0.02402155	0.04107671	0.23487261	0.46582234	0.17897281	0.02128555	0.009258958	0.0005449968	0.00056359207	0.0003061244	2.1849387e-06
h	0.025916718	0.0079432605	0.0053234138	0.07796251	0.7004366	0.18198855	0.0001503784	0.00025711322	6.156354e-06	1.3355373e-05	1.8926471e-06	3.2622765e-08
ù	0.06762581	0.018446134	0.1546896	0.09388113	0.63052744	0.03400699	0.00037277985	0.00038992346	7.047917e-06	5.1318395e-05	1.7509687e-06	9.531648e-08
c	0.12580562	0.13183855	0.30036464	0.18656752	0.12287521	0.06172118	0.054281905	0.013829725	0.0019572508	0.00067147263	5.171796e-05	3.527134e-05
h	0.07401026	0.073610544	0.10341874	0.21516624	0.3957628	0.09891199	0.03750817	0.0012502815	0.00030574214	5.2905452e-05	1.1481146e-06	1.134862e-06
r	0.031777404	0.019080112	0.004431808	0.080312505	0.470595	0.39124998	0.0015529715	0.00093719293	1.5276479e-05	3.3876582e-05	1.2660324e-05	1.2055377e-06
ò	0.053855393	0.02937823	0.03749349	0.117871225	0.55677134	0.20084375	0.0025322875	0.0012062667	7.4865734e-06	3.5546505e-05	3.9845845e-06	1.0388216e-06
n	0.101012446	0.10150441	0.11360219	0.14090447	0.30786467	0.029801369	0.10600836	0.036128227	0.059445888	0.003196196	0.00027018655	0.00026151838
u	0.05366719	0.053591006	0.061685596	0.09645338	0.26205507	0.20461473	0.25636414	0.010321524	0.001114905	8.83517e-05	1.9232277e-05	2.4876572e-05
a	0.046146587	0.04603891	0.04656355	0.048388448	0.058279768	0.057624087	0.25019917	0.3022333	0.13182537	0.008916514	0.002776067	0.0010081867
m	0.045340378	0.045033693	0.046592996	0.0517287	0.06360555	0.03781262	0.41431433	0.24679248	0.0359855	0.008756128	0.0007931476	0.0032445278
p	0.038769506	0.028443126	0.0107246	0.08789325	0.29781854	0.43809426	0.05378269	0.039408043	0.0015372366	0.0018749516	0.0015101105	0.00014371832
ì	0.06495641	0.01263646	0.0053826272	0.009407594	0.032901075	0.7954629	0.016629295	0.035052527	0.0024989587	0.0013219528	0.01803408	0.005716124
a	0.01546023	0.01548365	0.016090995	0.018577822	0.04349022	0.04167577	0.21559723	0.20633547	0.28952563	0.047273636	0.0856126	0.0048766676
t	0.012590718	0.012489437	0.013101147	0.015109824	0.02268693	0.021266233	0.19724038	0.26573974	0.2638597	0.06871458	0.09700207	0.010199308
t	0.032023374	0.026808556	0.023367435	0.04479277	0.06090876	0.082805686	0.2227474	0.44773352	0.008228766	0.019524371	0.02684077	0.0042185583
o	0.08909925	0.040756278	0.0067404127	0.016765667	0.05856746	0.66495615	0.0150344055	0.07688891	0.0020378486	0.007164192	0.014147694	0.007841612
p	0.021282919	0.021158513	0.021343963	0.021888195	0.025166111	0.028769342	0.067665264	0.18646951	0.22402535	0.16128358	0.20193411	0.019013138
o	0.019388918	0.016587561	0.011216616	0.025650263	0.03762201	0.053999364	0.15096736	0.38103133	0.009508617	0.19671026	0.052200876	0.04511685
è	0.016921628	0.016800165	0.01694121	0.01728961	0.019217215	0.02133048	0.044115417	0.13079849	0.20139988	0.20576109	0.26829755	0.041127305
t	0.011423094	0.011426737	0.0115265725	0.01192792	0.015533766	0.019109482	0.06776493	0.16808335	0.23037389	0.20278467	0.22754964	0.022495976
a	0.016581953	0.015422578	0.016189037	0.019171318	0.023126401	0.028105801	0.080732	0.22583884	0.19146086	0.101333894	0.2290235	0.053013735
d	0.018247187	0.018176243	0.018250834	0.018448763	0.019162055	0.019956512	0.028303012	0.06456183	0.12550186	0.25172672	0.34117702	0.07648795
i	0.015948806	0.015056449	0.0140970815	0.017692123	0.020596566	0.024178056	0.058344185	0.18206991	0.056581404	0.32962364	0.17503081	0.09078095
k	0.018866995	0.018667141	0.018825037	0.019141078	0.019646818	0.020163156	0.024924664	0.04782975	0.09050064	0.2136172	0.346935	0.1608825
ò	0.013177706	0.009811192	0.007571373	0.022115767	0.024630468	0.029045574	0.04053183	0.14270622	0.02264102	0.37822956	0.24175674	0.06778261
m	0.011584285	0.011584072	0.011606986	0.011697199	0.012463636	0.013263988	0.022826504	0.06281594	0.12183128	0.20475255	0.27185595	0.24371761
m	0.011150771	0.009843088	0.010703941	0.013854066	0.014931298	0.016494688	0.029095309	0.07946667	0.12044131	0.17257872	0.30439782	0.21704233
a	0.008850461	0.005881446	0.0023830617	0.01368212	0.030241003	0.10234117	0.0030301707	0.086211346	0.011375079	0.26740336	0.4630479	0.0055528632
</S>	0.015097901	0.014986213	0.015057065	0.014985027	0.015510297	0.015864914	0.01862656	0.038700186	0.07478392	0.18021354	0.29427305	0.3019013
