 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
ì	0.04348128	0.043456078	0.046823826	0.06987799	0.21703742	0.4538721	0.107408375	0.017747357	0.0002847317	1.0931038e-05
c	0.052057613	0.05222245	0.055014163	0.07287571	0.18563518	0.54045993	0.03796379	0.0035527733	1.16544725e-05	0.00020665996
h	0.07679149	0.07696709	0.08019998	0.10131206	0.22184576	0.35430032	0.054174025	0.03423189	0.000112760055	6.450906e-05
a	0.103943825	0.02545221	0.009600801	0.04250862	0.036296576	0.04429798	0.16526216	0.57189023	1.9379524e-05	0.00072823354
p	0.026696641	0.026749324	0.027244048	0.030482428	0.049275417	0.17983514	0.21696064	0.40917373	0.018809963	0.014772606
à	0.035620444	0.029672438	0.022705493	0.03420727	0.043103896	0.09914541	0.20630188	0.518192	0.0016274943	0.009423654
r	0.025781328	0.02580577	0.026188243	0.02854425	0.04222012	0.14446396	0.2044047	0.34187707	0.030619124	0.13009538
o	0.023154076	0.022175984	0.021031903	0.025979338	0.042175967	0.15936193	0.2351762	0.4293279	0.006672779	0.03494398
n	0.030808399	0.030850265	0.030877205	0.03150144	0.034362853	0.05458746	0.06879644	0.25994465	0.23117308	0.22709823
t	0.03784763	0.037605684	0.037602186	0.03929878	0.0474783	0.10842649	0.15515815	0.48541877	0.021785997	0.029378103
a	0.6146569	0.03429067	0.02146278	0.038264107	0.028730698	0.021766867	0.016793035	0.16224281	0.0005918701	0.0612002
s	0.020632852	0.020616485	0.020593284	0.02089404	0.022078035	0.030406957	0.037128143	0.12841012	0.3334794	0.36576065
t	0.048347637	0.03922678	0.028610079	0.042211138	0.03710745	0.04648468	0.078629024	0.3731457	0.09197041	0.21426712
i	0.30641302	0.08038922	0.082262136	0.07435615	0.081061885	0.06455676	0.0057102437	0.023026064	0.00022258869	0.28200194
n	0.025187505	0.025277913	0.025245264	0.025466181	0.026171286	0.031086715	0.034637645	0.08897852	0.2697656	0.44818342
a	0.042658135	0.04222218	0.041782405	0.043174744	0.047262654	0.07677201	0.09788832	0.33323824	0.20656407	0.06843723
g	0.026856888	0.026833909	0.02680714	0.026966115	0.027507672	0.030973755	0.03212456	0.06781786	0.49801818	0.236094
l	0.038286798	0.032475535	0.02496899	0.033639614	0.028240737	0.021118023	0.032245435	0.10674282	0.067435265	0.61484677
i	0.09255325	0.1957531	0.22395192	0.10654253	0.06978093	0.068775326	0.0008955858	0.00185278	0.0004183778	0.2394762
s	0.016560191	0.016579507	0.016608777	0.016791536	0.01776012	0.02440859	0.029926615	0.10318888	0.34814832	0.41002747
ì	0.15033478	0.096113116	0.046258923	0.11491304	0.06948166	0.052164573	0.07260026	0.15629576	0.003663361	0.23817462
a	0.03688946	0.03688451	0.036908153	0.03702701	0.03773311	0.042246893	0.045710884	0.093223624	0.47620207	0.15717427
</S>	0.019613286	0.01962472	0.019634126	0.019696692	0.020018777	0.022124207	0.02374374	0.04637859	0.34320372	0.46596208
