 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
p	0.051994927	0.0616065	0.21063662	0.47628838	0.18926199	0.008389177	0.0017814669	4.028122e-05	6.95504e-07	2.3173639e-09
ò	0.07437518	0.032312244	0.06009334	0.8003459	0.032520156	0.00016062494	0.00012542645	6.697191e-05	5.963036e-08	7.9796976e-08
r	0.113414735	0.14709939	0.5811337	0.051433705	0.065600455	0.02699848	0.013545892	0.00075581216	1.3973035e-05	3.8048283e-06
k	0.02557656	0.0348602	0.16609748	0.3488084	0.38255483	0.037493415	0.004163895	0.00039847786	4.633166e-05	4.5338223e-07
e	0.0978726	0.084636055	0.03873712	0.6804464	0.098045245	0.00012325804	7.3208925e-05	6.565535e-05	6.689179e-08	3.5692622e-07
t	0.061269797	0.06372461	0.09355796	0.16204163	0.37953058	0.040668894	0.19904837	0.00014915018	7.046467e-06	2.0170742e-06
e	0.043265168	0.03306229	0.06660488	0.23036894	0.5867652	0.034739137	0.003933405	0.0010796108	0.00018061008	7.6977733e-07
e	0.04914138	0.049656276	0.05801449	0.08211507	0.3102203	0.12212373	0.32687593	0.0016875763	9.890718e-05	6.6405795e-05
t	0.04262436	0.03796236	0.046570186	0.020772884	0.16804253	0.40338072	0.2774335	0.0011274619	0.0008144805	0.0012715642
è	0.05809182	0.03523791	0.042069428	0.12666872	0.4664554	0.22240448	0.041613955	0.0045003467	0.002682355	0.00027553062
l	0.028742336	0.02890136	0.031052042	0.037161365	0.11705337	0.32989773	0.41026312	0.014257699	0.0013633199	0.00130766
i	0.022471936	0.022264283	0.025314035	0.03475374	0.14598219	0.3602343	0.3786669	0.0074285045	0.00024765442	0.0026364487
n	0.044350334	0.0442297	0.044838145	0.046207774	0.061196674	0.13593867	0.32247883	0.20297654	0.058247883	0.03953542
a	0.040644854	0.039621614	0.041688662	0.036868345	0.0806901	0.16078	0.47737455	0.05960209	0.035113942	0.027615806
d	0.028882923	0.02814025	0.029205605	0.023243487	0.041021302	0.10029702	0.235277	0.20626736	0.26645532	0.04120976
i	0.054061163	0.050927155	0.046439588	0.06497759	0.14052151	0.28577694	0.22939219	0.070012026	0.04333133	0.01456047
v	0.031263303	0.030755423	0.031572327	0.03260865	0.04181256	0.08823158	0.20717578	0.26598242	0.14186616	0.12873182
e	0.06715362	0.055083346	0.038009793	0.07787459	0.09026695	0.08560216	0.11411526	0.30140144	0.059358157	0.111134656
n	0.023552611	0.023284746	0.023749398	0.024367455	0.02979315	0.056387812	0.1320069	0.20624389	0.11012874	0.3704853
t	0.019318989	0.01919935	0.019551428	0.019772325	0.028200852	0.057987437	0.1646121	0.26093024	0.23373154	0.17669573
è	0.055199433	0.02048075	0.033971597	0.1860632	0.13200362	0.009509896	0.054719504	0.4153151	0.07403613	0.018700821
s	0.014433713	0.014444798	0.014580009	0.014948944	0.019400973	0.042445906	0.10223343	0.12896018	0.34156543	0.30698657
s	0.018669888	0.017167103	0.018873196	0.020231957	0.026180336	0.052275427	0.12926789	0.11389796	0.3525514	0.25088486
i	0.08698638	0.063708894	0.053331826	0.42531645	0.051849764	0.0032166028	0.062870756	0.09420839	0.13881837	0.019692628
m	0.019940475	0.01997583	0.020021664	0.020076273	0.020509101	0.022478355	0.03768059	0.07320871	0.3015686	0.46454042
e	0.03818072	0.02291926	0.035665207	0.053101376	0.056875307	0.045369655	0.063762665	0.22427957	0.3973517	0.062494572
s	0.019182527	0.019157458	0.01922701	0.019296667	0.019787218	0.022006769	0.03167754	0.058284104	0.34018657	0.45119417
s	0.03174661	0.020023804	0.031456385	0.042538524	0.04599525	0.04437509	0.067145474	0.17783551	0.44081652	0.09806678
è	0.0505817	0.05583339	0.10132654	0.2174824	0.006247427	0.001080085	0.093581416	0.023927905	0.43578398	0.014155091
r	0.017434562	0.01743762	0.017471898	0.017573154	0.018612621	0.022622153	0.03791221	0.0766706	0.40016332	0.37410188
a	0.015283414	0.014787879	0.015366475	0.015818182	0.01802267	0.02823323	0.057827324	0.121212624	0.36513767	0.3483105
</S>	0.02221397	0.02220282	0.022250539	0.022277549	0.022343831	0.022724766	0.027837018	0.03938927	0.32808426	0.47067595
