 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
i	0.081995614	0.078423634	0.0058481973	0.80475444	0.020084478	0.008851513	3.2480937e-06	3.824061e-05	5.944109e-07	1.5557756e-09	1.6916209e-10
a	0.019324053	0.02221624	0.21211661	0.15121011	0.33145562	0.2611931	0.0023840258	9.8466444e-05	1.8041742e-06	3.174803e-10	4.1847892e-10
f	0.024391605	0.026424892	0.15375374	0.124170914	0.32723367	0.31542543	0.02847263	0.00011978348	7.310216e-06	6.689544e-10	1.8084702e-08
o	0.29642534	0.13949555	0.0003481963	0.43362507	0.0028109958	0.09254173	0.0069916127	0.021788478	0.0059716916	6.084639e-07	6.7861515e-07
r	0.027681163	0.028116822	0.114458956	0.10386934	0.30044863	0.4023868	0.016566318	0.006228756	0.00024277873	9.3924925e-08	3.455857e-07
à	0.05758758	0.058700457	0.030445034	0.17540799	0.060452186	0.3019036	0.21317878	0.06326486	0.03889288	0.000115105	5.1547628e-05
e	0.024697365	0.02539052	0.09785541	0.06209684	0.2122545	0.26498216	0.302279	0.0073413895	0.0030995505	6.438619e-07	2.6233874e-06
n	0.0356559	0.036109686	0.0799636	0.06112452	0.17311923	0.30975115	0.27459982	0.00648455	0.023176473	3.3888957e-06	1.1612466e-05
d	0.037909117	0.03676128	0.045922842	0.05657524	0.0826006	0.21481238	0.4430685	0.043052923	0.039294455	1.1039953e-06	1.5821967e-06
ì	0.02946414	0.0046928283	0.00033828343	0.02905603	0.00044878555	0.023504917	0.0034237157	0.86908346	0.03994808	9.129551e-07	3.877052e-05
n	0.02455426	0.024867633	0.052181795	0.04063842	0.11193591	0.19972767	0.49123207	0.016779108	0.037927005	3.5056783e-05	0.00012116786
n	0.023702716	0.022493593	0.044709973	0.039874386	0.05892712	0.19048917	0.04781867	0.32344714	0.24850273	6.836325e-06	2.7691976e-05
o	0.03377692	0.007823207	0.0017085687	0.08658614	0.0033556728	0.14505363	0.00804772	0.40974534	0.30358896	2.6596428e-05	0.00028728225
t	0.024818754	0.024903463	0.029107464	0.027595125	0.03830543	0.055395365	0.2037486	0.16613978	0.42420363	0.00015081714	0.0056316336
t	0.046538327	0.032550517	0.002769351	0.04959932	0.0047151693	0.07500794	0.08443375	0.45192254	0.25066343	0.0016373404	0.00016238209
e	0.007812526	0.016885616	0.0010859944	0.11229551	0.000361985	0.05123654	0.0038865835	0.6729147	0.13085715	0.00015444457	0.002508984
p	0.053104393	0.053996168	0.054371607	0.055548746	0.0594908	0.06824902	0.07761716	0.18467136	0.37001345	0.0013646269	0.021572655
ù	0.03275221	0.026100187	0.004189136	0.034238175	0.0050460054	0.045293137	0.06530382	0.23264298	0.4548275	0.0837031	0.015903754
r	0.028862715	0.028885845	0.030595873	0.029945416	0.03401233	0.04009503	0.11795038	0.111978434	0.4509821	0.006568005	0.120123945
u	0.02124905	0.020332992	0.015831655	0.022539118	0.024226146	0.035250288	0.12710495	0.15940538	0.41676998	0.07113662	0.0861539
m	0.04562001	0.046745915	0.04668027	0.04716945	0.047595438	0.05055519	0.06765006	0.08047483	0.27875206	0.043607634	0.24514909
a	0.030661011	0.025451709	0.0076179705	0.030433461	0.0128271505	0.03080456	0.041843846	0.06933837	0.27545646	0.33001998	0.14554548
n	0.03235913	0.03294956	0.032377653	0.0332199	0.03323942	0.03490367	0.045140877	0.0499276	0.15700349	0.104588464	0.44429022
e	0.034648888	0.034994517	0.033503063	0.036229532	0.03275649	0.04069327	0.07257604	0.0808411	0.3310899	0.1756614	0.12700579
c	0.023150995	0.023144357	0.023108082	0.023313815	0.023765989	0.024612915	0.033683527	0.03459314	0.11963515	0.45622137	0.21477069
h	0.03877861	0.038502265	0.03339682	0.039351795	0.034353163	0.039972235	0.04492882	0.048180707	0.10737844	0.3184423	0.25671485
à	0.007991222	0.020626467	0.000973491	0.115594745	0.0001042276	0.04327086	0.010746933	0.23176171	0.3844363	0.03572193	0.14877215
t	0.022173822	0.02217829	0.022528542	0.022394704	0.02319326	0.02436961	0.03853931	0.04077307	0.16545202	0.12446396	0.49393338
u	0.03840087	0.035362937	0.020098591	0.038256414	0.03035641	0.038113255	0.045122974	0.05191111	0.14008677	0.3087315	0.2535591
</S>	0.026902268	0.028119564	0.026881628	0.028249793	0.027095977	0.028358413	0.029137729	0.029713962	0.038113043	0.22775146	0.5096762
