 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
m	0.072973825	0.08078662	0.16012667	0.37484112	0.2810971	0.02354421	0.0066187843	9.671474e-06	1.948367e-06	9.93005e-09	2.2967273e-08	3.2472534e-09
u	0.25944105	0.12002624	0.2827746	0.12029503	0.035420675	0.059713148	0.11916708	0.00030166187	0.002853148	7.1904415e-06	1.1884806e-07	1.5307822e-09
k	0.049871437	0.05204517	0.07307207	0.13689938	0.44546345	0.07174318	0.1705103	0.00019731732	0.00019681861	2.847243e-07	5.165204e-07	2.6708744e-08
u	0.15730403	0.1418671	0.20126677	0.1356331	0.06900916	0.10482384	0.18485601	0.0006651939	0.004401663	0.00016607453	7.0024485e-06	4.074804e-08
à	0.02822431	0.029163962	0.038296536	0.066354	0.29535252	0.24301746	0.29637054	0.0024140547	0.00079473905	1.3348207e-06	1.0575148e-05	3.8791686e-08
i	0.020968348	0.022666173	0.040042605	0.09528585	0.3563403	0.41123745	0.049868282	0.002782399	0.00079792406	4.9874625e-06	4.9001796e-06	7.545599e-07
s	0.05383888	0.05238347	0.05866178	0.07161426	0.21032098	0.48674783	0.038791116	0.023079483	0.004523843	8.255223e-06	2.8292252e-05	1.8788046e-06
à	0.09458323	0.08194281	0.0670541	0.021146562	0.1138634	0.36806518	0.22564009	0.009472912	0.014751309	0.0033942028	6.630551e-05	1.9985664e-05
m	0.051693358	0.05185903	0.05373135	0.05856016	0.11703976	0.28199774	0.28211483	0.054764688	0.047505014	0.00010089666	0.0006220264	1.1154063e-05
b	0.036047477	0.0359213	0.037551515	0.037919674	0.11273509	0.29678228	0.308122	0.11215054	0.021387069	0.0012742868	2.9413095e-05	7.936508e-05
a	0.1456861	0.014476374	0.085242234	0.0733088	0.037414145	0.1316114	0.4852125	0.0003278084	0.025552252	0.0011659728	5.5068824e-07	1.8347962e-06
v	0.02990733	0.03022245	0.030945389	0.032632023	0.0509874	0.105512135	0.122547604	0.2290864	0.32094055	0.0422879	0.004602119	0.00032875623
ò	0.052596156	0.047377516	0.048653662	0.03026751	0.084662646	0.24818061	0.13855508	0.049788382	0.21714285	0.07683808	0.0018175532	0.004119964
r	0.038357016	0.0383384	0.038847547	0.04007421	0.0522742	0.089863546	0.095138125	0.08685043	0.4425156	0.036241956	0.035535168	0.0059637567
a	0.024362348	0.023835534	0.023993246	0.020432273	0.046759807	0.11593667	0.135468	0.2626371	0.12837955	0.07840096	0.117072254	0.022722209
s	0.030475108	0.030843657	0.031019423	0.031053381	0.033501327	0.03978362	0.04164233	0.06019291	0.36075237	0.3163112	0.01305939	0.011365287
o	0.027993413	0.026635394	0.024540223	0.013447343	0.026974501	0.047301505	0.037859764	0.030346481	0.3987685	0.32636252	0.00769426	0.0320761
t	0.04424411	0.044851456	0.044779446	0.042253084	0.045842405	0.04916349	0.05050069	0.04380345	0.2603482	0.30854526	0.021088887	0.044579487
s	0.029370591	0.023816627	0.016485594	0.0035900436	0.013735172	0.02346213	0.023017077	0.011184707	0.35237002	0.40677404	0.017163873	0.0790302
o	0.004731006	0.001697626	0.013110092	0.010693762	0.002025551	0.003897185	0.007514478	5.6547367e-05	0.29226902	0.65983844	0.00047266923	0.0036936763
m	0.029356694	0.029710356	0.029838203	0.029737527	0.030665724	0.03275846	0.03334182	0.03290017	0.17745897	0.24798866	0.034563046	0.2916804
ì	0.0244754	0.022604046	0.01959112	0.007918029	0.018414013	0.02453332	0.023698311	0.011780665	0.26252657	0.3477047	0.055573076	0.18118075
n	0.02047638	0.020479066	0.020492818	0.020502985	0.020904534	0.021937702	0.022202695	0.02839426	0.09401928	0.14089587	0.21261737	0.37707704
a	0.03796592	0.029002143	0.03808347	0.037616592	0.039590515	0.042322002	0.043122564	0.04352037	0.21837346	0.26207244	0.14059871	0.06773189
f	0.022066586	0.02217169	0.022196738	0.022084001	0.02234756	0.022752784	0.022820443	0.021752276	0.04832961	0.0680175	0.3209072	0.38455358
è	0.050566282	0.047379132	0.040881585	0.016788704	0.034849834	0.04247297	0.031467058	0.007454445	0.16720185	0.2504186	0.076494195	0.2340253
r	0.017168013	0.017165707	0.01717176	0.017167881	0.017356394	0.01781996	0.017938249	0.020696035	0.049045965	0.07267929	0.3270587	0.4087321
i	0.015928693	0.015617549	0.015075644	0.011442149	0.015081947	0.016421186	0.01722273	0.020794213	0.07804949	0.11810907	0.3101123	0.366145
</S>	0.025159081	0.025825331	0.026010964	0.025795668	0.026068026	0.026250077	0.02633376	0.013735036	0.03623414	0.04367931	0.21693711	0.50797147
