 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
i	0.16394414	0.3491914	0.0476719	0.19184628	0.072188914	0.1750449	0.000111714166	1.6769681e-07	3.237071e-07	4.637277e-08	7.886882e-08	1.7164874e-07	1.0798112e-08	2.0406528e-09	6.498696e-11	6.80841e-10
o	0.044670373	0.04855491	0.08242874	0.34318697	0.38394147	0.08756692	0.009602594	4.4689237e-05	2.9176497e-06	2.2808533e-07	2.5729804e-08	2.1204167e-07	1.9025961e-08	2.2328692e-09	3.4197531e-09	5.827524e-09
l	0.047011185	0.049114775	0.06714822	0.2111449	0.5526614	0.041564647	0.031125072	0.00018943216	3.5272406e-05	2.174076e-06	5.843923e-07	2.2231677e-06	7.017635e-08	1.3063913e-09	7.3650757e-09	1.486665e-09
ù	0.04622792	0.051804032	0.03369986	0.02878485	0.21382852	0.6154688	0.007231258	0.0014339661	0.0013036483	3.755291e-05	4.0359573e-05	0.00013265945	6.4350797e-06	1.0523756e-07	2.6155258e-08	8.040659e-08
s	0.030368038	0.031553876	0.04149198	0.12642176	0.3470743	0.32819495	0.09403631	0.00080144446	4.5529036e-05	4.4062253e-06	9.02162e-07	5.3768294e-06	7.526927e-07	4.8745214e-08	2.4656835e-08	3.0112318e-07
t	0.015014285	0.01714675	0.03529619	0.16201594	0.29314837	0.30797625	0.1683543	0.00026859564	0.0006397551	4.5703797e-05	9.731722e-07	9.280204e-05	4.4975508e-08	4.0369265e-08	2.3843864e-08	1.2141794e-08
r	0.07099668	0.037677128	0.0068863053	0.033108294	0.077885546	0.7688551	0.0045821876	3.4445532e-06	4.7791154e-06	1.1870981e-07	2.6775996e-07	8.815684e-08	4.3603233e-08	2.6446042e-08	5.5246846e-10	4.4434238e-08
o	0.11113351	0.025154166	0.005924563	0.06498979	0.11985632	0.6608537	0.011974774	4.1198215e-05	6.87476e-05	8.827206e-07	1.0182458e-06	9.451136e-07	1.2303252e-07	4.0130853e-08	1.9628876e-09	1.6190836e-07
a	0.03134033	0.031793192	0.03516115	0.06353634	0.16889638	0.26506746	0.39608938	0.0041597644	0.003560815	0.00010207551	4.7029684e-05	0.00021210326	3.3291748e-05	3.756577e-07	7.2105294e-08	2.3164863e-07
n	0.041812606	0.042297807	0.046081226	0.075573996	0.19481727	0.07414745	0.5009256	0.01843908	0.0044984585	0.0005462896	0.0005389202	0.00018108354	0.0001391882	1.776993e-07	5.9835976e-08	7.8892066e-07
a	0.054391228	0.05465988	0.056660205	0.075245366	0.15487033	0.06409959	0.4668306	0.057836205	0.013484762	0.0013639659	0.00020176006	0.00029194684	6.1098086e-05	2.4045287e-06	4.2259092e-07	2.0366171e-07
m	0.056892827	0.05781329	0.055414785	0.07122341	0.1212533	0.029850826	0.5015674	0.08245108	0.017503705	0.002879632	0.0019144323	0.00075313536	0.00046721936	1.0177008e-06	5.68739e-07	1.3299481e-05
m	0.05637574	0.058113404	0.050573073	0.041435942	0.17444597	0.368369	0.10635199	0.10484351	0.025371289	0.0077548986	0.0027840643	0.001618093	0.0015031624	4.515305e-05	1.6515361e-05	0.00039823918
è	0.23899648	0.18448782	0.025317065	0.03217213	0.054183844	0.1991129	0.23516843	0.013076052	0.016132507	4.819406e-05	0.00080772233	2.1582132e-06	0.00035354868	7.5989425e-05	3.01047e-07	6.49355e-05
n	0.033849772	0.034030672	0.03517205	0.04495108	0.08281848	0.14663677	0.41604042	0.028078852	0.13538796	0.015539965	0.013500119	0.010061059	0.0038556918	2.6142401e-05	6.6014422e-06	4.4436863e-05
o	0.026797283	0.025565155	0.028157845	0.0482821	0.12382454	0.15302964	0.3886324	0.014238949	0.18655892	0.0025826402	0.0015675796	0.0003390355	0.0004040418	3.0438584e-06	9.839751e-06	7.112482e-06
s	0.024728796	0.024789318	0.025038926	0.02771273	0.037331015	0.03862815	0.16619587	0.14221215	0.2595354	0.15539669	0.064472295	0.02701774	0.006521109	0.00013940236	1.3756871e-05	0.00026670579
i	0.03108666	0.03254828	0.024309004	0.023462433	0.051529735	0.089847974	0.12514383	0.36050475	0.21125695	0.016406257	0.021990895	0.0018018206	0.009016166	0.00011222702	5.9728336e-05	0.00092333043
g	0.035289593	0.03552835	0.034341387	0.037470605	0.043644313	0.054426897	0.13302638	0.048432074	0.25022233	0.22022584	0.063596934	0.03904611	0.0039540883	0.00022703409	1.6191301e-05	0.0005518978
n	0.034498386	0.0359271	0.026108384	0.013597326	0.04665913	0.081532	0.05429545	0.34902588	0.22189091	0.016014455	0.06407738	0.0069362563	0.042413287	0.00040910655	0.0004691045	0.0061458666
i	0.025765501	0.075492166	0.0048696958	0.01054905	0.044556715	0.24988823	0.23223333	0.03313641	0.30159435	0.00095287745	0.015649376	4.411979e-06	0.0020507388	0.00011995174	6.196637e-08	0.003137178
f	0.0124001345	0.012428851	0.0126082525	0.0141044855	0.019650145	0.028743852	0.093626246	0.1329159	0.2182636	0.1914259	0.1783586	0.035281543	0.047311913	0.00090446003	0.00011628519	0.0018598658
i	0.03632974	0.038894553	0.022105929	0.009167661	0.0446364	0.09146435	0.043056227	0.31267768	0.25394	0.011497156	0.06892228	0.0054945527	0.04008936	0.0027582103	0.00026047838	0.018705461
k	0.018995339	0.019095162	0.018609043	0.01996614	0.022751797	0.027492601	0.06357593	0.06690615	0.22301517	0.22691843	0.22228271	0.038551513	0.029404534	0.0010202598	0.00020227187	0.0012129555
è	0.026086494	0.02875622	0.014547796	0.008850071	0.027404694	0.04518277	0.025645798	0.22168791	0.26349723	0.021882858	0.13951121	0.010584927	0.0832028	0.0039715846	0.00081324205	0.07837438
i	0.013391959	0.013404387	0.013503524	0.014248316	0.01693176	0.021494012	0.054583214	0.16663252	0.14235403	0.085961774	0.16869245	0.023685323	0.23588511	0.016516585	0.00089896494	0.011816018
k	0.00872353	0.008729775	0.008777795	0.0091293845	0.010394696	0.009832209	0.028134307	0.09347691	0.11567048	0.17136697	0.1902509	0.117744364	0.18107362	0.018342515	0.01158772	0.016764857
a	0.06390777	0.073248595	0.03078729	0.042686496	0.057864003	0.07401529	0.048574053	0.0773925	0.24719144	0.09779225	0.11735477	0.007346946	0.045502953	0.005044433	0.00025713624	0.011033989
a	0.013551908	0.013601916	0.013294109	0.013750602	0.014238296	0.015142184	0.021263385	0.046764217	0.0774906	0.16446994	0.23701946	0.12319471	0.17036116	0.02900994	0.004883999	0.04196365
n	0.0117637385	0.011766952	0.011785891	0.011938329	0.012471979	0.011571979	0.019307872	0.052469984	0.07207615	0.16147374	0.19373383	0.20829688	0.17098331	0.011642967	0.02482405	0.013892346
k	0.029066635	0.029076971	0.028778275	0.029045753	0.029774368	0.028993191	0.036346585	0.064979546	0.09219586	0.13931517	0.19142283	0.0859478	0.18158565	0.016689576	0.004124948	0.012656835
ò	0.24698292	0.30228397	0.051725622	0.018289773	0.03822681	0.22090879	0.030240443	0.0022613415	0.005686765	9.289182e-05	0.033261415	2.781638e-05	0.018010573	0.0032151074	4.4224084e-06	0.028781362
r	0.007052988	0.007057338	0.00709555	0.0073730173	0.0083650295	0.010035688	0.022252988	0.07522406	0.09643086	0.1340486	0.15672944	0.05294741	0.16547035	0.1336532	0.008567217	0.10769629
a	0.027543422	0.028010443	0.023361713	0.028375762	0.029612515	0.03433273	0.058041703	0.095010325	0.22106242	0.1644542	0.08026802	0.016526273	0.05726055	0.10456951	0.0024632653	0.02910715
s	0.01759181	0.017606635	0.017523816	0.017598575	0.017793177	0.018088052	0.01993492	0.024019009	0.036450613	0.05749512	0.16397767	0.07428658	0.16906469	0.17386325	0.040991217	0.13371485
t	0.018354112	0.02173653	0.008262643	0.017567523	0.016631044	0.020638952	0.021897053	0.03038287	0.05581661	0.107298	0.16244274	0.07806633	0.14065155	0.19129921	0.01318645	0.095768325
è	0.08757749	0.22710884	0.032427672	0.028381057	0.04864079	0.13256644	0.09366292	0.013974765	0.07299909	0.0011689685	0.07979912	0.0003021144	0.04914692	0.030684475	5.5691962e-05	0.101503655
o	0.012752583	0.0127502885	0.012758988	0.012812307	0.012994547	0.013289476	0.01519928	0.025354266	0.03319438	0.07630885	0.13613531	0.09447503	0.18669519	0.20421182	0.023597175	0.12747057
n	0.009691747	0.0096926205	0.009696584	0.009734923	0.009865648	0.009651813	0.0114507275	0.018959401	0.024394106	0.05935131	0.11530344	0.11849796	0.1664404	0.1048137	0.18667908	0.1357765
e	0.055336375	0.055394158	0.053874835	0.055389088	0.055360697	0.052266143	0.057667732	0.054852564	0.072753824	0.09154453	0.08658537	0.07041522	0.10806746	0.07351972	0.031576417	0.025395913
t	0.029844495	0.030177407	0.027934803	0.030000418	0.029656056	0.028041523	0.030662172	0.03129576	0.032735728	0.03956584	0.054600548	0.053966574	0.08372804	0.0460357	0.24431914	0.20743577
s	0.021810612	0.03421081	0.0050940923	0.021164812	0.016733319	0.026733935	0.02852825	0.019907333	0.04814643	0.071141586	0.14024925	0.046824824	0.11276328	0.1171274	0.02582395	0.26374012
ù	0.08161858	0.1874856	0.027245201	0.008601144	0.025394022	0.09392191	0.04836744	0.01861375	0.03764062	0.001349962	0.17186779	0.000498786	0.11221255	0.105822325	0.00021548098	0.07914487
n	0.013389009	0.0133880675	0.013391503	0.013417722	0.013504812	0.013645606	0.014543437	0.019130817	0.022638611	0.044745497	0.09002598	0.08200048	0.15110369	0.19438782	0.08332447	0.2173625
n	0.009925295	0.009935811	0.009865396	0.0099874465	0.010149154	0.010426155	0.012300732	0.022302074	0.030224694	0.07342467	0.12759116	0.11362245	0.16799563	0.18809824	0.063043095	0.14110799
i	0.11350027	0.09123218	0.013462214	0.092306465	0.039787296	0.13599405	0.048777957	0.0071956073	0.03636437	0.012595487	0.07828022	0.0015129857	0.03297713	0.19931684	0.0004935673	0.096203335
t	0.011619609	0.011627058	0.011578087	0.011637459	0.0116981855	0.011577256	0.01248837	0.015887333	0.018387102	0.032770254	0.0722316	0.06465272	0.12604323	0.16221209	0.17764261	0.24794699
i	0.082069255	0.14725636	0.016105155	0.08139295	0.057714567	0.1053295	0.11019958	0.01961863	0.10020429	0.03374685	0.024653545	0.0067265877	0.016042417	0.08202844	0.010902898	0.106008954
e	0.016561331	0.016582824	0.016436085	0.016567903	0.016581055	0.016653648	0.016974157	0.018395131	0.019481527	0.023980461	0.043120407	0.03684386	0.076971844	0.10741117	0.20072071	0.3567178
n	0.020974329	0.020978455	0.020950785	0.020985272	0.021010488	0.020487329	0.021367423	0.022836618	0.02379449	0.030466521	0.046272658	0.04806591	0.07911487	0.069242746	0.27250728	0.26094484
ì	0.027301108	0.027492113	0.026128529	0.027299568	0.027209321	0.027018681	0.027893577	0.029227538	0.031474825	0.039368197	0.055608522	0.05369332	0.09016449	0.12952076	0.16858985	0.21200956
p	0.020388026	0.020398324	0.02030826	0.020407103	0.020438423	0.020524958	0.020994388	0.023114473	0.024906928	0.034877714	0.057227116	0.057230342	0.10202911	0.1409451	0.17131642	0.24489331
l	0.015802387	0.016012438	0.014609467	0.015817584	0.015756615	0.016126852	0.016910775	0.020657362	0.024210935	0.043936707	0.089613676	0.08567793	0.15397763	0.10809655	0.16965592	0.19313712
o	0.1566797	0.28452316	0.07348744	0.014995562	0.062028404	0.17992935	0.04739011	0.005799177	0.0087693585	7.5774275e-05	0.027166782	9.982446e-05	0.030393915	0.0039847577	0.00011502365	0.10456167
m	0.017856106	0.017864611	0.017840775	0.017697455	0.017844617	0.018022647	0.01844506	0.021008903	0.022052314	0.01321774	0.0654622	0.012954868	0.12114386	0.14620234	0.0556971	0.41668943
è	0.14276114	0.2566629	0.023707688	0.07669875	0.07964925	0.18938251	0.061326556	0.0057991995	0.036621716	0.0011774024	0.015789738	0.00021238445	0.0073609715	0.012296967	0.0006872884	0.08986552
n	0.014464291	0.014465262	0.014459039	0.014474601	0.014510159	0.014569708	0.014933117	0.016736018	0.018038383	0.025919786	0.046571195	0.046793155	0.08606841	0.12710813	0.222012	0.30887675
o	0.03009653	0.030227741	0.02894037	0.030171573	0.030146213	0.030678429	0.032287285	0.035663594	0.046430063	0.06701562	0.08508541	0.064025246	0.11282258	0.253805	0.044266645	0.078337714
</S>	0.029759021	0.029798605	0.029551601	0.029603813	0.029677175	0.02982735	0.029900175	0.030472547	0.030360144	0.018130612	0.041417807	0.013290592	0.056564033	0.06758692	0.06448086	0.46957877
