 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
m	0.016976066	0.017577594	0.02550144	0.07973243	0.24254754	0.24257345	0.31817296	0.016868545	0.039339572	0.0005600522	0.00014778499	1.6687293e-06	3.836628e-07	4.908582e-07
i	0.034678563	0.0141913695	0.015167543	0.11734542	0.2891795	0.24545902	0.2100708	0.035155244	0.036660623	0.00095354766	0.0008776053	0.00017127648	8.2936094e-05	6.596763e-06
n	0.02819888	0.028415363	0.030788673	0.048499733	0.14056559	0.24241719	0.20138839	0.10709669	0.16572735	0.0060761343	0.0008231449	1.6928843e-06	2.3141094e-07	9.086036e-07
d	0.015440058	0.013239448	0.018553324	0.038186528	0.1327515	0.20453374	0.2918442	0.08855174	0.18672234	0.0015553633	0.008470529	0.00010617915	3.600208e-05	9.145153e-06
è	0.019337622	0.001221958	0.010200557	0.052326076	0.08503566	0.5861806	0.016139299	0.07169554	0.14758071	0.010096958	0.00017736657	6.3200964e-06	5.139405e-07	7.863263e-07
l	0.016616512	0.016859524	0.020074803	0.041291196	0.14697082	0.22408801	0.32477352	0.03340762	0.13388851	0.011395651	0.030001696	0.00047846723	0.00010711849	4.6538826e-05
a	0.053915482	0.015418432	0.018665733	0.06534443	0.11994627	0.22908492	0.23758663	0.10191301	0.15382335	0.0035264408	0.00044523814	0.00026311184	6.1175044e-05	5.779618e-06
p	0.043794196	0.04520306	0.045869242	0.048743065	0.058717366	0.0747912	0.08345879	0.12632328	0.37834147	0.085719235	0.00802143	0.0007455344	0.00015672104	0.00011540109
l	0.043370448	0.02990754	0.005614377	0.034796	0.057195228	0.07817624	0.04736328	0.21046561	0.40494588	0.041081615	0.004896685	0.02623271	0.015134937	0.00081937556
è	0.00050689816	0.0015424507	0.14416045	0.18171887	0.0030397896	0.06823825	0.02056424	0.0023864885	0.46937636	0.10544446	0.0015321983	0.00025989866	0.00028917243	0.000940548
o	0.018476494	0.018477028	0.018853648	0.020881986	0.032028932	0.048309464	0.099913165	0.097189695	0.28776333	0.09851225	0.24771571	0.007890697	0.002571831	0.0014157905
k	0.010785183	0.010878151	0.011042278	0.011643286	0.014764604	0.019205322	0.034045484	0.06731402	0.14658692	0.21928713	0.21107405	0.15650739	0.061374713	0.025491493
a	0.21146429	0.018936576	0.020743372	0.1676679	0.11789819	0.2454253	0.049161978	0.02658913	0.062464386	0.04656367	0.0029105793	0.020193096	0.0068043363	0.0031771918
e	0.029013405	0.032963593	0.03441302	0.036424287	0.037380297	0.03930876	0.042653568	0.052074056	0.098564394	0.2235102	0.14503531	0.08673149	0.029328765	0.11259878
m	0.01970782	0.019723196	0.019731352	0.01985633	0.020331027	0.021012794	0.023066983	0.027698368	0.046144042	0.116843015	0.19571674	0.19575019	0.24306366	0.031354584
è	0.041833606	0.02286242	0.002784398	0.023207434	0.042363293	0.047676727	0.012651729	0.05986556	0.12017095	0.19614074	0.0204863	0.23477335	0.123712145	0.05147145
c	0.010507026	0.010506961	0.010512431	0.010659663	0.011321469	0.012199751	0.0150084905	0.02186957	0.048362914	0.12293086	0.17591469	0.18182065	0.19361383	0.17477173
h	0.028357333	0.018639691	0.027017826	0.029338673	0.02840644	0.031318802	0.03407253	0.015538391	0.044795014	0.02359127	0.1895996	0.24270704	0.23944828	0.047169156
i	0.001842409	0.00030991485	0.0059776655	0.052620858	0.019531226	0.10939318	0.007305038	0.006940046	0.08463884	0.24140741	0.051701047	0.123096004	0.2288028	0.06643349
</S>	0.013248325	0.015760839	0.01776777	0.01786041	0.017848993	0.018364817	0.019188749	0.020308621	0.028619433	0.058921542	0.10055782	0.12962414	0.22558281	0.31634575
