 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
i	0.021453314	0.022516424	0.034242615	0.07667971	0.08784935	0.22444245	0.28561568	0.2443403	0.0015247726	0.0012215212	0.00011384981
t	0.034213766	0.034390047	0.035800282	0.040367838	0.041981224	0.08497137	0.21686944	0.34503835	0.009346945	0.15510364	0.0019170562
i	0.04760562	0.061532404	0.07236363	0.10261448	0.029660653	0.06457127	0.22576724	0.2820922	0.09428842	0.009725403	0.009778631
a	0.035654496	0.035866648	0.036657758	0.039258834	0.039632186	0.06343012	0.14204901	0.259409	0.04175601	0.30078292	0.005503082
m	0.03594349	0.036025528	0.037012048	0.040163133	0.041290924	0.070160255	0.16908719	0.31642908	0.019885715	0.21146211	0.022540586
m	0.046693295	0.045212865	0.05312555	0.060935132	0.038255267	0.022337364	0.08833656	0.1309326	0.4806572	0.0068171914	0.026697064
è	0.0044429586	0.0022025546	0.0051266123	0.0021777633	0.003750284	0.0012683466	0.014933912	0.045624927	0.9143774	0.003906192	0.0021889945
n	0.019923601	0.019989861	0.020693127	0.022949426	0.02385791	0.044802986	0.11426345	0.20592706	0.08218881	0.36606592	0.07933782
i	0.019167922	0.018916473	0.020820934	0.02614098	0.029020282	0.083993725	0.20839588	0.32461068	0.0306737	0.20763287	0.03062656
à	0.01986409	0.019892665	0.020140916	0.020929951	0.021199781	0.028059836	0.05181968	0.10059075	0.11086861	0.42836165	0.17827204
t	0.012097587	0.012150311	0.01284373	0.015103644	0.016072372	0.03785815	0.10310968	0.1781804	0.21448201	0.30000302	0.098099075
t	0.027924733	0.029803706	0.029908624	0.03121615	0.023724016	0.033428974	0.0666341	0.12711576	0.21155894	0.14525518	0.27342984
o	0.009689245	0.0038134246	0.008745426	0.0042192833	0.0018852678	0.0018411134	0.0040204623	0.017634716	0.9358778	0.011404294	0.00086888584
m	0.018608352	0.018643593	0.018718308	0.018956242	0.018950919	0.02097935	0.027495364	0.041209724	0.13686204	0.2935856	0.3859905
à	0.032820955	0.04189411	0.041812047	0.043736886	0.014708079	0.0133481175	0.033270936	0.050630108	0.42734796	0.063769475	0.23666137
s	0.018364217	0.018371617	0.018436681	0.018642198	0.018716507	0.020424057	0.025912125	0.03760534	0.12812094	0.27544278	0.41996354
t	0.019602356	0.020934818	0.020830272	0.021359805	0.016314307	0.023653185	0.032645795	0.05106048	0.15323272	0.23595573	0.40441054
o	0.0044625495	0.00674681	0.0066908053	0.0061040972	0.0019799676	0.0018447496	0.0047187093	0.016443847	0.9390457	0.011132476	0.00083032186
r	0.02226335	0.022288812	0.022328872	0.022435194	0.022441972	0.023297139	0.026399482	0.03244602	0.08639352	0.20973088	0.5099748
a	0.03102401	0.037445746	0.03670742	0.038068406	0.017790137	0.025080075	0.040495116	0.053489633	0.22134773	0.06427496	0.43427676
</S>	0.028334143	0.02843011	0.028441656	0.02851731	0.028171489	0.029045131	0.030840166	0.034238357	0.06399574	0.14563413	0.5543518
