 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
ò	0.0018381329	0.0009695475	0.0012240121	0.0058223247	0.0017859938	0.03734141	0.008542425	0.16101806	0.11787955	0.42117012	0.19062433	0.049660444	0.0021237314
o	0.03369961	0.033709742	0.03399176	0.035861615	0.040776655	0.051356535	0.08385897	0.18446344	0.30551484	0.15309577	0.0067034215	0.0018724782	0.035095133
p	0.042992238	0.04296948	0.04307531	0.044711675	0.04885773	0.056983978	0.08253391	0.12229907	0.32894248	0.07285681	0.060563035	0.027797373	0.025416885
o	0.020493895	0.0036260807	0.017542547	0.02271921	0.023153098	0.025874672	0.025607623	0.04803203	0.08690366	0.17678352	0.24068321	0.23295768	0.07562278
d	0.04025325	0.018446278	0.038264733	0.04178089	0.042754665	0.0448789	0.04724249	0.06701175	0.11183894	0.11936425	0.2267255	0.06681408	0.13462426
d	0.011116562	0.0009131644	0.007921457	0.013864498	0.013883636	0.016692214	0.013265558	0.03422058	0.057982195	0.13360237	0.23421809	0.32903028	0.13328941
ù	0.0016539446	0.00068053533	0.0005746717	0.002074448	0.0001895424	0.017189696	0.0023661067	0.06616264	0.024792004	0.28350267	0.48261648	0.1164537	0.001743604
p	0.025679825	0.025675943	0.025749864	0.026201501	0.02741326	0.029774668	0.036889084	0.05956179	0.12206972	0.17760605	0.14762054	0.033049	0.26270872
a	0.023600634	0.00299325	0.019036787	0.027195267	0.026947217	0.03127258	0.029270623	0.06160529	0.12754023	0.2359602	0.1377081	0.15875302	0.11811681
s	0.03398104	0.03058075	0.033743523	0.03408433	0.034099784	0.035424795	0.03730647	0.043911505	0.059443347	0.06177359	0.16724117	0.08096059	0.34744912
t	0.01230567	0.0008146084	0.007864206	0.016451275	0.01551425	0.019063905	0.011724269	0.030471701	0.03972538	0.10572291	0.2263839	0.40657562	0.10738224
i	0.0021607594	0.0011361741	0.0012232374	0.0040846327	0.00039227284	0.013043402	0.0021784646	0.037995595	0.02850115	0.23797214	0.5538517	0.11492157	0.0025389008
c	0.028448146	0.026974218	0.028231883	0.028170133	0.027496291	0.029205548	0.030181544	0.033481665	0.041146904	0.04735842	0.11383445	0.13278191	0.4326889
c	0.027548	0.012817013	0.02617949	0.028242368	0.025547067	0.029033994	0.029542744	0.03704981	0.0521957	0.07289697	0.11825612	0.33107758	0.2096131
i	0.04052348	0.0024815958	0.01734933	0.034238417	0.0032674465	0.04297861	0.028786886	0.10318107	0.053308662	0.21574757	0.32514507	0.06268982	0.070301995
ò	0.020504579	0.020480033	0.020501856	0.020699007	0.02114759	0.022990614	0.027231263	0.040324368	0.080532044	0.094001785	0.103654794	0.12792298	0.40000907
t	0.024863943	0.024869746	0.024928333	0.025337243	0.026433745	0.028564474	0.03497102	0.055317998	0.1137663	0.18159509	0.19131391	0.05557587	0.21246237
t	0.020984206	0.005329573	0.018838754	0.02244968	0.022602739	0.023908393	0.02299381	0.033602986	0.05581996	0.09796125	0.15615992	0.3504532	0.16889551
u	0.003699478	0.0034478866	0.0024519635	0.001756596	3.729825e-05	0.005741572	0.0030907039	0.012039397	0.00544674	0.05113435	0.8389947	0.07132973	0.00082964206
</S>	0.025381446	0.024452638	0.025205411	0.025086239	0.024408089	0.025791135	0.026274594	0.027958658	0.03174979	0.03672938	0.07295788	0.20451619	0.4494886
