 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
m	0.054463957	0.0597998	0.03306033	0.43509328	0.36796072	0.04874711	0.00087366765	9.217689e-07	1.0792244e-08	2.2363488e-07	3.6037622e-09
o	0.5988083	0.018521838	0.032447167	0.053708997	0.026147168	0.26948655	0.0007440273	7.6708246e-05	4.073684e-05	1.482608e-05	3.7385985e-06
l	0.021757735	0.02861008	0.068078496	0.2346867	0.40687323	0.21368858	0.026150454	0.0001494197	2.3098687e-06	2.8959594e-06	5.5117674e-08
ì	0.02840321	0.037722643	0.058317672	0.238623	0.10579351	0.5247925	0.0028359164	0.0034226738	6.229919e-05	6.597193e-06	1.9986595e-05
m	0.027162978	0.03175553	0.056440692	0.18956129	0.44323722	0.22899882	0.022114165	0.00066618796	3.336381e-05	2.9497673e-05	3.6468802e-07
o	0.021802543	0.025767444	0.04072058	0.14712882	0.33857068	0.39643672	0.021677054	0.0077657904	7.460388e-05	5.4795717e-05	9.208625e-07
a	0.032220542	0.03320242	0.038210448	0.06497288	0.19433254	0.2705465	0.3487312	0.017495753	0.00015489542	0.00012085313	1.2031464e-05
n	0.035635885	0.0368681	0.042717073	0.07400888	0.22649816	0.050436106	0.43262562	0.097315505	0.0022842695	0.0002533352	0.0013570535
a	0.060626257	0.061387718	0.062430024	0.0847032	0.18275103	0.06984719	0.3000617	0.17727412	0.0007666056	8.9095454e-05	6.306924e-05
m	0.04190679	0.043146107	0.04360377	0.054668933	0.104348615	0.022758333	0.48305926	0.19711326	0.0023143906	0.00061190734	0.006468564
m	0.072972015	0.07606785	0.074386284	0.09594948	0.1379289	0.39672372	0.027098542	0.112312645	0.0024723485	0.00087240146	0.0032158487
è	0.47438544	0.02225099	0.037910093	0.06375869	0.08756575	0.27604342	0.031443246	0.0036144846	0.00053953513	3.2006374e-06	0.002485245
n	0.024448264	0.024744757	0.026108168	0.033211954	0.07056562	0.12938331	0.39980772	0.22835901	0.050688572	0.005740605	0.0069420426
o	0.02361126	0.02356045	0.016094357	0.04769265	0.15143536	0.15952207	0.41018435	0.15925503	0.006590012	0.0010470818	0.001007353
c	0.02533146	0.025437396	0.025859313	0.02810169	0.038996704	0.03709549	0.2421009	0.43653774	0.09528842	0.02573108	0.019519813
e	0.030538827	0.030697152	0.03019266	0.033171687	0.042926114	0.059234	0.18090834	0.42874914	0.1503669	0.0029359402	0.010279295
e	0.021509968	0.021808103	0.021536734	0.02345369	0.030414425	0.020762302	0.17537099	0.36796114	0.2079464	0.031742897	0.07749336
s	0.036221188	0.036278382	0.036482	0.037591103	0.0426885	0.035087872	0.14882936	0.39186195	0.08340828	0.11390407	0.037647303
t	0.0510304	0.08995353	0.028878825	0.045280162	0.014801445	0.082456745	0.05122794	0.26464567	0.2738329	0.0013724916	0.0965199
è	0.25294963	0.09699024	0.0704711	0.04648543	0.025534881	0.19973539	0.09145069	0.034236066	0.060823575	5.349058e-05	0.12126955
o	0.022957766	0.022988368	0.023052372	0.024076352	0.028367668	0.03543657	0.11964099	0.3118888	0.23908675	0.021711215	0.15079312
n	0.017102044	0.017127613	0.017238572	0.01777707	0.020316403	0.013938829	0.07519364	0.21263385	0.25744367	0.21431234	0.13691601
e	0.072638124	0.07193804	0.056477822	0.07225013	0.07489544	0.040543433	0.12456264	0.22050646	0.21140411	0.027037473	0.027746392
a	0.033812493	0.034003258	0.03354885	0.03402116	0.034328826	0.022840308	0.04202034	0.06891566	0.13921961	0.25182196	0.30546758
s	0.019889234	0.019965889	0.019918052	0.020451596	0.022410603	0.016223807	0.06459314	0.19419752	0.2518911	0.23672985	0.13372917
s	0.021205032	0.02241489	0.019553658	0.02141476	0.018617932	0.023320498	0.011058144	0.083430745	0.21360222	0.17294551	0.39243665
ù	0.37330112	0.007827182	0.061388746	0.055266146	0.008892994	0.25499573	0.001942527	0.0011660893	0.0055059292	0.00033429416	0.22937925
n	0.021417128	0.021423174	0.021384213	0.021802984	0.023267591	0.025601791	0.053254765	0.16000862	0.3201374	0.122600526	0.20910177
n	0.02262409	0.022717252	0.022022411	0.023479827	0.026560735	0.031689513	0.09436103	0.26444304	0.3705484	0.052411586	0.06914216
i	0.24226774	0.02523303	0.008156368	0.054213032	0.04336588	0.2108179	0.060483247	0.036961444	0.22627746	0.00045405686	0.09176986
t	0.016064964	0.015874723	0.016082695	0.016216181	0.016796114	0.01724724	0.028152585	0.07265016	0.1860908	0.24580906	0.3690155
i	0.1527869	0.19302908	0.011212261	0.12591249	0.07670824	0.16112882	0.038793076	0.035721447	0.13760939	0.010026474	0.057071824
</S>	0.028902434	0.027527018	0.02878031	0.028893001	0.028943082	0.029425483	0.031135373	0.04087955	0.086556144	0.11041699	0.5585406
