 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
r	0.12822513	0.14813922	0.42450425	0.09235541	0.08216115	0.1221876	0.0023889625	3.4583507e-05	1.9943727e-06	1.7015359e-06
k	0.023147346	0.034246277	0.18802983	0.3607514	0.38548496	0.006805794	0.0012114678	0.00032197448	8.624959e-07	8.3717914e-08
e	0.05918813	0.039571904	0.025406554	0.74444187	0.1313557	2.3345663e-05	1.16994615e-05	5.85606e-07	7.376295e-08	7.0540864e-08
t	0.05982443	0.061846115	0.0880815	0.15041882	0.3580607	0.26381886	0.017875167	7.191034e-05	2.0139596e-06	4.4081287e-07
e	0.03720549	0.028322376	0.05530052	0.22450252	0.64443636	0.007847121	0.0017538231	0.0005450281	8.6508735e-05	2.572395e-07
e	0.05266513	0.052997343	0.061521534	0.08583737	0.32991153	0.3677796	0.048351325	0.0008398808	8.6911445e-05	9.403037e-06
n	0.044615846	0.040360227	0.048894256	0.02188312	0.18040487	0.6339408	0.028269388	0.0014036325	0.00015267885	7.517027e-05
a	0.07189563	0.058357693	0.080379955	0.0284724	0.3807165	0.35304886	0.022441393	0.00242228	0.002240452	2.4923604e-05
s	0.04204531	0.032207567	0.04582453	0.013317542	0.18211725	0.6227011	0.04950355	0.011491479	0.00032455582	0.00046716252
t	0.057133567	0.05533302	0.058502384	0.10179008	0.47361338	0.12308334	0.08492146	0.02748654	0.017651526	0.00048469566
u	0.06169952	0.02229114	0.009572884	0.09157648	0.667937	0.032320578	0.07288557	0.03441802	0.0009935867	0.006305265
d	0.028715616	0.028759994	0.03014716	0.03418524	0.08868466	0.29996327	0.40189743	0.079488896	0.007035216	0.0011225123
i	0.015924474	0.015664628	0.018928563	0.03291138	0.1732271	0.24803378	0.27221692	0.16094884	0.012262779	0.04988154
è	0.026864951	0.026840702	0.027558666	0.029411746	0.053711962	0.1819716	0.4156508	0.22816761	0.0050682114	0.0047537987
t	0.018078666	0.018193344	0.019557068	0.023386	0.077403896	0.2698876	0.39898673	0.09094976	0.08115919	0.0023978683
s	0.024608722	0.023112714	0.025275858	0.02876406	0.06287578	0.20875432	0.3636389	0.18044223	0.06279514	0.019732345
i	0.058460135	0.037689857	0.008429219	0.1829952	0.44193515	0.011556345	0.21623257	0.03192918	0.0006347346	0.0101376185
j	0.033650033	0.03357208	0.033897094	0.03455784	0.042091545	0.08432851	0.2954599	0.29147592	0.029845413	0.12112168
a	0.028185776	0.019935781	0.024717301	0.035108127	0.050708167	0.075886086	0.34000757	0.27995846	0.08547061	0.06002204
m	0.03166007	0.031584892	0.03179655	0.03217641	0.036254767	0.058380622	0.18788645	0.22275974	0.099210635	0.26828986
è	0.02325359	0.012459633	0.02076062	0.034209985	0.04357335	0.046784487	0.2261435	0.23426278	0.2768845	0.081667505
d	0.015732093	0.015736079	0.015813226	0.016038414	0.018710708	0.033302452	0.1149424	0.13977452	0.32025868	0.30969146
i	0.013346219	0.012630067	0.013421125	0.014178325	0.018634977	0.04245505	0.1533091	0.17490987	0.30049464	0.25662068
k	0.019607624	0.019597603	0.019638643	0.019702667	0.020411674	0.024197225	0.04652601	0.056453202	0.36985132	0.404014
o	0.0337429	0.022506174	0.029838094	0.04185982	0.04551078	0.035223804	0.10844648	0.112672575	0.45603016	0.114169225
</S>	0.019794071	0.019729242	0.01983365	0.019917505	0.020527504	0.024142476	0.045415267	0.05369417	0.32498842	0.45195764
