 	se	nella	nella	pasta	voleva	sale	l'	avevo	messo	</S>
a14	0.00788542242487	0.0210002922078	0.0775477078097	0.148424111085	0.110655627206	0.0630682834097	0.12245571461	0.166588238707	0.176704386922	0.105670204708
a17	0.00486973900829	0.0129874191693	0.0575428466032	0.185612503695	0.190958869069	0.0953808378032	0.09425487687	0.123972760902	0.143523875641	0.0908962795693
a31	0.0110505198694	0.0397465613898	0.0639256328677	0.131006634565	0.17100254969	0.105515412601	0.116405575623	0.140008353634	0.138685705214	0.0826530598564
a11	0.0133507599565	0.0474469865966	0.0722502982892	0.177099854855	0.172366739897	0.0844469675337	0.101020536541	0.122395089878	0.130206735071	0.0794160366188
a18	0.0145210926522	0.0377753139989	0.0823207000964	0.264438898285	0.240017736632	0.0774706591779	0.061026500847	0.0735816419593	0.089175179357	0.0596722815396
a6	0.0183846522174	0.0379647929996	0.0805463133655	0.249040192762	0.270051652211	0.088631349726	0.0633053676157	0.0684301206531	0.070364244119	0.0532813098465
a8	0.0206986490725	0.0447421936665	0.0875644911218	0.244474207587	0.27972732407	0.0944398599087	0.0604221058719	0.0619352518844	0.058513583373	0.0474823212822
a31	0.0278201863575	0.0631573445555	0.122661693707	0.217316199196	0.214005241357	0.0870019999696	0.067174163624	0.0695254869615	0.0692001531243	0.0621375317607
a24	0.0267528857858	0.0589780498518	0.160562401236	0.208186889732	0.194052967119	0.0763248133232	0.066015308208	0.0696162143205	0.0722619223748	0.0672485752536
a37	0.0358973235953	0.0497459566173	0.153403093745	0.246367279911	0.23652680904	0.0704002411077	0.0523023830693	0.0534204754402	0.0526235421249	0.0493129340845
a38	0.0550064778651	0.0448882165391	0.101625939248	0.244709033304	0.247502793013	0.0783522237026	0.0594358026898	0.0590406984801	0.056473675375	0.0529651716948
a31	0.0686575426217	0.0782070781797	0.100308305749	0.195912055768	0.194826377671	0.0810816945675	0.0717172842299	0.0720328894934	0.0705336064583	0.0667231665649
a11	0.0607722295406	0.0926021727266	0.143557749916	0.193327229923	0.181102249224	0.0727393188558	0.06462770241	0.0654439351645	0.0644563688194	0.0613710475216
a31	0.0886843218469	0.124358470909	0.156197031972	0.189341943308	0.172787743075	0.0619863522853	0.0524661501367	0.0531402537215	0.0520378896065	0.0489998521739
a8	0.098649543949	0.124828353636	0.111137267991	0.212629057769	0.209748074358	0.0573267794284	0.0444247877122	0.0468560295738	0.0488181478688	0.0455819583913
a10	0.0800669813163	0.133065587879	0.11907736133	0.235592085923	0.233619832786	0.0513723431428	0.0340566269041	0.0364569615246	0.0391574772896	0.0375347461304
a18	0.0888729071054	0.171485619293	0.164162920443	0.199273308641	0.179883505595	0.0491834410476	0.036719587968	0.0371484171749	0.0370101457632	0.0362601220435
a31	0.101772899035	0.161801289764	0.154432651481	0.171431947547	0.150563185198	0.0573608303492	0.0512836699893	0.0516389290583	0.0506244905877	0.0490900973478
a11	0.0911317840117	0.125391485255	0.125908398494	0.193424833849	0.178788018399	0.0647522501164	0.0552395599964	0.0562982253528	0.0555466541959	0.0535188134493
a10	0.101593175671	0.0985411437517	0.124093662831	0.232125064616	0.2158074428	0.0598646710388	0.0425894083321	0.0430513974509	0.041853450732	0.0404805801498
a1	0.158377875224	0.123628454584	0.128971710944	0.201685634872	0.181387560933	0.0530804580129	0.0397330711107	0.039257326817	0.0374358295773	0.0364420523833
a41	0.164300368408	0.143125834861	0.139628510315	0.183839081624	0.162229716978	0.0517642293376	0.0405377583702	0.039711018939	0.0377598751924	0.0371035617944
a31	0.136712814803	0.14585388662	0.137643433438	0.147417433875	0.130355665659	0.0647410881125	0.0601728807901	0.0599903986463	0.0588679683975	0.0582443752648
a8	0.0931787352677	0.122213113873	0.156693554479	0.170193874625	0.154872898553	0.0687527030375	0.0597641645967	0.0593900595488	0.0577284101325	0.0572124780883
a31	0.0721530200892	0.117416047958	0.170183781493	0.182717501542	0.166724642851	0.0676061330125	0.0564734958656	0.0564192231829	0.0553504687108	0.0549557176961
a37	0.0691512586964	0.122880695986	0.177457990498	0.181862357181	0.162087007617	0.0651558176708	0.0554581919552	0.055782431061	0.0552794185703	0.0548848235654
a8	0.0902962315655	0.120693735329	0.182390976833	0.221743962394	0.198850522539	0.0535969058903	0.0352020866517	0.0341739230203	0.0316797771901	0.0313718675218
a39	0.101251250522	0.130406298443	0.183960868944	0.213120517465	0.190623710846	0.0519106206301	0.0347162848839	0.0333551846734	0.0304968210634	0.0301584591739
a31	0.0730674368407	0.124616426148	0.176313939648	0.166581230822	0.147151736949	0.06764378221	0.0622055069613	0.0620281538911	0.0604301990211	0.0599615977246
a39	0.0591333262802	0.0887976030493	0.156957919883	0.171625428607	0.15776283565	0.0767382774033	0.0728947776538	0.073165960297	0.071829961007	0.0710939449082
a35	0.0697844794267	0.107300858683	0.176977883294	0.196540272869	0.177866265217	0.0632798438011	0.0535225718846	0.0530811877657	0.0511766403357	0.0504700473027
a31	0.0872380398089	0.137342021561	0.160564811098	0.154202370956	0.136168261739	0.067628044267	0.0649943799615	0.0650469959219	0.0637003521119	0.0631147491009
a41	0.0771990032696	0.11991286252	0.164004263699	0.157249456985	0.138220263913	0.0705534397557	0.0687320953205	0.0690533613073	0.0678469540373	0.0672283207003
a13	0.0988507110899	0.154425664173	0.184693811233	0.173544542328	0.148695877971	0.0548593789186	0.0473550687735	0.0470438197691	0.0454838560124	0.0450472845668
a35	0.157775720363	0.181367171391	0.155956727078	0.153118277443	0.131131082657	0.0508830853062	0.0436969012578	0.0431393332564	0.0416119106708	0.0413197781889
a31	0.160355060121	0.148317760464	0.125533777693	0.131130541148	0.116240500886	0.0661710197687	0.0638117887526	0.0636994257521	0.0625620442236	0.062178061063
a20	0.114026946707	0.127842670155	0.147875404564	0.143743182383	0.126770326962	0.0702787512562	0.0679502332509	0.0680453819174	0.0669738827412	0.0664931873543
</S>	0.0902745283535	0.122709490078	0.180894847282	0.175526146191	0.152045778481	0.0622145806281	0.0550641246254	0.0548546389587	0.0534466833706	0.0529691316772
