 	mia	sorella	quest'	anno	che	vienne	studierà	per	medico	</S>
a31	0.0725600474366	0.113166841302	0.093249241251	0.107396745094	0.0604303500104	0.0279224552383	0.0182867915613	0.254299628551	0.1875082774	0.0651796399506
a39	0.0830215806122	0.126377184634	0.0544184770837	0.151196454365	0.0779872483368	0.0208555970794	0.0249188955204	0.213458001517	0.179916969133	0.0678495869835
a20	0.0410777416707	0.072696791078	0.0468918546946	0.221042531455	0.110912006112	0.0184008573598	0.0239011518401	0.176185592506	0.195629186378	0.0932622776612
a31	0.0701233838902	0.125295405693	0.0432422582315	0.154409078818	0.0742600873707	0.0129074171199	0.01527804328	0.227173034169	0.187528795459	0.0897824858871
a17	0.0697316182967	0.114260518764	0.0266603160772	0.218153264606	0.124680591124	0.0131387127066	0.0201072900933	0.204594478056	0.148283540486	0.0603896762957
a20	0.0655066730989	0.105531106455	0.0246316796924	0.309932944869	0.165812963708	0.0116733990689	0.0200663396978	0.129330721352	0.108932408829	0.0585817730986
a31	0.126853471033	0.178103202152	0.0224477632308	0.211274461623	0.0973720779027	0.00775031072297	0.0127583685659	0.151401655784	0.12358090961	0.0684577610329
a24	0.119894503678	0.158275534051	0.0223154750769	0.230605827208	0.137586089301	0.00719200577432	0.011972201522	0.142086835261	0.11160036887	0.0584711336776
a20	0.131190051226	0.13639242135	0.0249598816923	0.307516322403	0.175044736434	0.00604096979144	0.0112030768407	0.087239177087	0.0734076919567	0.0470056698925
a8	0.192937643742	0.113325957117	0.0236601295641	0.340757374134	0.111639554145	0.00548410679715	0.0136213439469	0.0739641343623	0.0711872439856	0.0534225199642
a20	0.181025791247	0.137958102372	0.0242634238547	0.322359798045	0.0858787020483	0.00544590036572	0.014962648649	0.0777279381208	0.0805812413285	0.0697964359881
a31	0.168873560416	0.214722984124	0.0180381642849	0.194164832682	0.0736671393494	0.00476974955524	0.0123870230497	0.105872862707	0.107431703776	0.100071956663
a24	0.161185443472	0.246294541375	0.0206459747616	0.154043377561	0.0832448664498	0.00482912201841	0.0142712708499	0.106716970902	0.107495610259	0.101272830554
a37	0.191177454491	0.280310970458	0.0239974369205	0.170955775854	0.0938228988166	0.0041785033728	0.01392131295	0.074814765634	0.0749915764197	0.071829323518
a46	0.286139898164	0.246704756819	0.0201699133068	0.168310421951	0.0800230229389	0.00449385899093	0.0164575293167	0.0599714292113	0.0600499944732	0.0576791681727
a31	0.298507739388	0.210609985606	0.0162412207689	0.13853692065	0.0697478986463	0.00517303959698	0.0188035087722	0.0813868750704	0.0818807331577	0.0791120680576
a28	0.238265256463	0.275178401869	0.022522340923	0.11651024355	0.0685977538821	0.00519558979899	0.0181386595907	0.0856119016901	0.0861695477192	0.0838103100192
a24	0.258083182154	0.357938090623	0.0263483719743	0.108867891183	0.0658242179607	0.00458554969966	0.0178128656969	0.0537804325634	0.0539324272397	0.0528269740064
a31	0.298436714051	0.335010333541	0.0151348868248	0.086207827061	0.0553878453202	0.00387849556655	0.0168750167323	0.0636311211878	0.0635858770799	0.0618518760021
a17	0.28286443135	0.308352374514	0.0311013487749	0.0900403190203	0.0604048777734	0.00851253508885	0.0220572939108	0.0663411170626	0.0661587006933	0.064167002334
a31	0.309749643783	0.331431684838	0.0368800642583	0.0827629883401	0.0566856125911	0.00991152519628	0.0242209196369	0.0502011463542	0.0498813738978	0.0482750641113
a46	0.332757167928	0.273413304946	0.0553049560861	0.115965361447	0.065285754197	0.0131392482321	0.0226530975456	0.0412801617847	0.0408625266326	0.0393384393704
a8	0.333452985976	0.198460148315	0.100891735362	0.169888270482	0.074569801399	0.0178103004107	0.0212789285152	0.0283244119282	0.0280335818775	0.0272898244568
a31	0.359724318659	0.246598402772	0.0795650247873	0.131671298494	0.0582715294663	0.0123903447036	0.0207533641717	0.0305281926427	0.0304129236258	0.0300845678189
a8	0.35554659622	0.265884877591	0.0781568212624	0.120641467831	0.0568021754888	0.0119702634679	0.0201739303906	0.0303839248809	0.0303212698753	0.0301186296063
</S>	0.34096141311	0.224160753795	0.111105210631	0.152516833915	0.0649915727444	0.015426488734	0.0187182326953	0.0241500264405	0.0240618129377	0.0239076123031
