 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
a20	0.0377116996767	0.101565405935	0.0573461273727	0.00804516764273	0.125713077804	0.0910167502211	0.0628354049321	0.0510482185724	0.0296171520636	0.0882321410445	0.049332242656	0.162361928026	0.135174658975
a24	0.0281906918922	0.108085375312	0.0414185634576	0.00484363584758	0.103428315935	0.0931592467404	0.0859413783107	0.0750413695241	0.0493164566879	0.101359317015	0.0566644798853	0.136386741009	0.116164397658
a18	0.0239528452974	0.116024491771	0.0426591384859	0.00425798644919	0.0869105019783	0.0797921589135	0.0851474294369	0.083129546508	0.0579019902293	0.111657919005	0.0620733932951	0.134232287003	0.112260289219
a23	0.0189336060991	0.0883565769237	0.069381091162	0.0082573848164	0.0760757973261	0.0518657543045	0.0564197288123	0.061844103836	0.0437254330764	0.106777839668	0.0616307310984	0.196902962334	0.159828986406
a24	0.0175613096997	0.0670052439746	0.0653842747207	0.0088525671388	0.076539462442	0.0542286161015	0.0558401899374	0.058666519612	0.0507245626921	0.0983469598893	0.0712069736995	0.206127424111	0.169515912135
a31	0.0185273098999	0.0664244333249	0.0274885975736	0.0048340657796	0.0860039874807	0.0855553787005	0.0842241613125	0.0778197765373	0.0784616842307	0.105903903296	0.0961791212332	0.146027174704	0.122550407378
a20	0.0232349626333	0.065522465775	0.0220051808579	0.00390172745987	0.0902422691602	0.0917857229002	0.0917933937708	0.0859953021791	0.0783178700769	0.110840177765	0.0938086587444	0.130822214901	0.111730035793
a3	0.0357623358778	0.090064044925	0.045104032286	0.00434230338662	0.0804372517201	0.0743500099667	0.0824058779236	0.087152347393	0.0755356166923	0.110775522588	0.0812054745815	0.123163632967	0.109701521931
a31	0.0349199082926	0.105396606642	0.0437653159953	0.00446674819554	0.0772833425734	0.0728921789889	0.0785489743079	0.0819648724643	0.0827431335641	0.108457770863	0.0920335581938	0.115740648989	0.101786923977
a13	0.0359036017642	0.102390137547	0.0375830752318	0.00416519169851	0.0833622208578	0.081781559663	0.0868723497693	0.0874930154881	0.0799249328547	0.104543515288	0.0858553360646	0.111104269663	0.0990208059923
a31	0.0416439135881	0.111601784516	0.0364820137439	0.00418779153284	0.0846192002859	0.0826317398877	0.0881196799231	0.0893617098294	0.0781552559516	0.100644713429	0.0805758733549	0.106263706554	0.0957126499974
a3	0.0445221115294	0.101569662839	0.0925954265813	0.00742195001095	0.0761726650953	0.0711844286292	0.0773265053077	0.0827434132765	0.0717233019839	0.0987057478097	0.074343127785	0.105917365518	0.0957742899991
a20	0.0589889695098	0.15776371228	0.14560218086	0.00939209957032	0.0619204633651	0.0538357948764	0.0615543581026	0.0704452217588	0.058648269328	0.0851722592699	0.057522354595	0.0924799218393	0.086674364333
a39	0.0736353798366	0.23807049076	0.139496198953	0.00937137409011	0.0545542887884	0.0488261939588	0.0543621137009	0.0597642639196	0.0581485051093	0.0681969697566	0.0564113975317	0.0709104239464	0.068252395111
a20	0.0800420232789	0.292265030253	0.126678466318	0.00871450503004	0.0505143732628	0.0463049816529	0.0505007902336	0.0540567619732	0.0562463367031	0.0598296199189	0.0543959108439	0.0609016089821	0.0595495923703
a31	0.0772096557596	0.281973716751	0.0734838524393	0.00594073191001	0.0594646104209	0.058709283551	0.0611193724112	0.0620064486577	0.0640843605677	0.0644965366396	0.0626034226146	0.065007983994	0.0639000421234
a24	0.0723046265865	0.197051768917	0.0746770278131	0.00747711087	0.0696763534736	0.069900359517	0.0721429641371	0.0724503342192	0.0728130501892	0.0736073755465	0.0708352508715	0.0741448913313	0.0729189090411
a46	0.0735979308622	0.168813639639	0.138389272604	0.0170293816233	0.0613042931579	0.0578326265057	0.062197896379	0.0663313610731	0.0694437433964	0.0722446918488	0.0680816869572	0.0728656171104	0.071867881347
a31	0.0679512782874	0.149490456546	0.120034739868	0.0181872362078	0.0642066297193	0.0605879371686	0.065074593793	0.0700092753577	0.0750312177988	0.0778245706163	0.0756807243191	0.0784261790368	0.0774951871157
a18	0.0648754887625	0.142858102182	0.100208035623	0.0134627447359	0.0717051032398	0.0709016573895	0.0735862012643	0.0752221917859	0.0772376659329	0.0780225502054	0.0760340141064	0.0784304880123	0.0774557590386
a31	0.0802362195875	0.157384577394	0.0983070838743	0.0131775042453	0.0704519210799	0.0700655037965	0.0719384484214	0.0726209039286	0.0735614299776	0.0737417934018	0.0717049900355	0.0739867876708	0.0728228563462
a20	0.0853012211958	0.177306165798	0.132899609958	0.0168390150818	0.0637247110266	0.0624096732655	0.0647306694738	0.0661166413095	0.0656685466592	0.0672144024673	0.0636538646785	0.0675835592236	0.0665519321154
a24	0.0890296683986	0.239808661933	0.166544876653	0.0215784223606	0.0524422776755	0.0504332050885	0.0529784718246	0.0547403571032	0.0538728202197	0.0556798121558	0.0513230015595	0.0560438930745	0.0555245120385
a31	0.113093899466	0.250993167311	0.100644377218	0.0180371031202	0.0566388392252	0.0559055516962	0.0571882606082	0.0578750923677	0.0579997194066	0.0583923857186	0.0567429788532	0.0585325443582	0.0579560520128
a23	0.0978081654887	0.18045267077	0.185057210739	0.0223243040401	0.0555461477417	0.0531676962321	0.0549056535361	0.0569019221226	0.0582321591355	0.0597028302395	0.0571215852844	0.0595743164527	0.0592053263376
a20	0.0737577641629	0.171368501923	0.233691400246	0.0274154763467	0.0531075989139	0.050128727744	0.0520286111787	0.0544087433742	0.0564205823785	0.0578080967465	0.0548764090948	0.0575427271509	0.0574453511125
</S>	0.0790618170814	0.194231250962	0.166129635123	0.0253570356734	0.058342051957	0.056952753872	0.0581529855894	0.0592555736871	0.0609148511892	0.0609130933733	0.0594414545474	0.0607461185755	0.0605013505562
