 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a	0.21605963	0.25581235	0.12241314	0.07992151	0.14437546	0.046021592	0.019241368	0.10231047	0.0094402395	0.0041780514	0.00022618967
p	0.0039002886	0.00381042	0.0034024601	0.00035495634	0.042939242	0.012473272	0.108264856	0.72724915	0.09551489	0.0013568299	0.00073364464
à	0.014267417	0.016807968	0.027042633	0.056517083	0.07018171	0.29490268	0.028897038	0.3964435	0.05579344	0.033802107	0.0053444766
r	4.9487768e-05	6.279648e-05	0.00014325662	0.0023057822	0.00470511	0.05788374	0.7439743	0.17434737	0.012350629	0.0028790396	0.0012985688
o	0.018700602	0.022410395	0.027621426	0.03152296	0.09338366	0.13843624	0.008484207	0.46283993	0.13363035	0.051940963	0.0110292835
n	0.0003420565	0.00034199987	0.00036212272	3.1821502e-05	0.0053310515	0.002385845	0.013767528	0.6566912	0.30701184	0.0078087146	0.005925828
t	0.0002938795	0.00029793693	0.0009162228	0.000793404	0.005503989	0.053738035	0.050247956	0.59974897	0.23641919	0.04999492	0.0020455054
a	0.0019120943	0.0020733064	0.0027407135	0.004262604	0.011815356	0.040368635	0.049035843	0.72579	0.13994355	0.018484665	0.0035731397
d	8.7889086e-05	8.6873355e-05	0.00011934839	1.5428084e-05	0.0011993424	0.0012477504	0.019408258	0.4939973	0.4301157	0.048964083	0.0047580977
e	0.0019627397	0.0022168525	0.0031479788	0.004952773	0.008565496	0.02631152	0.0039728577	0.3866348	0.27182636	0.2677733	0.02263525
f	2.4856015e-05	2.6590731e-05	4.459676e-05	3.4199817e-05	0.0006342369	0.0027435794	0.12351682	0.54484475	0.25831777	0.05538829	0.014424327
ò	0.00024503897	0.00028776517	0.0007544651	0.009351825	0.0020773353	0.062689096	0.035858836	0.34260565	0.12691988	0.39591402	0.023296112
r	2.3893548e-05	2.539899e-05	3.819963e-05	0.00024957748	0.00028156274	0.0037220535	0.41302153	0.3052164	0.10877062	0.09417364	0.07447711
e	0.00035151452	0.00041681464	0.0006245867	0.0015272284	0.001830708	0.006123525	0.0012022151	0.09057017	0.16421941	0.6691498	0.06398409
m	0.00047390597	0.000451675	0.00039521197	3.1261483e-05	0.0012280686	0.00047098187	0.006472345	0.17157322	0.2833765	0.18473773	0.35078916
a	0.00018129943	0.00023197223	0.00024488207	0.00039170127	0.00072430447	0.0009137843	0.00011721758	0.013163954	0.080347255	0.89126325	0.012420404
m	0.00082052074	0.0007931669	0.000607274	6.283416e-05	0.0014243867	0.00048233903	0.011509801	0.09152908	0.16450278	0.5620276	0.16624025
è	0.00045307403	0.00064566	0.00067555	0.0021185444	0.0021160475	0.0025014477	0.0003097302	0.011108946	0.10567429	0.8684623	0.0059343614
n	0.0013993337	0.0014307635	0.000997369	0.002257241	0.001468552	0.0018539821	0.022741996	0.02794832	0.044380363	0.80866367	0.0868584
a	0.007086203	0.008816079	0.006711239	0.00074040116	0.015796235	0.0011003114	2.1926506e-05	0.008069239	0.08398514	0.55705714	0.3106161
</S>	0.0066418806	0.0057640267	0.0038614655	5.663431e-05	0.006132697	0.00034563715	0.00032654763	0.03067748	0.0759334	0.06590753	0.80435276
