 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
t	0.00011713123	0.021041691	0.015063645	0.16130987	0.71109307	0.06394265	0.026279056	0.0010626625	9.0094574e-05	2.0954428e-08	9.420195e-08
è	0.00064428133	0.015465061	0.013231154	0.37367657	0.17966434	0.24439585	0.15203132	0.019887637	0.000106359104	4.3744887e-08	0.0008974256
r	9.880583e-07	0.00081595284	0.00013685934	0.023974424	0.026341472	0.046544895	0.8655864	0.035961945	0.0005923561	2.3240439e-07	4.4577475e-05
a	0.0011469742	0.014880701	0.009060457	0.21384989	0.18684532	0.48651987	0.07619743	0.0052674795	0.005101087	3.386946e-07	0.0011303708
i	0.0010254299	0.0015721369	0.0040483233	0.010635665	0.12900977	0.5389491	0.066966206	0.11822786	0.12629706	0.001858549	0.001409852
n	3.562066e-05	0.0036109148	0.00045939797	0.004632588	0.012511806	0.28999904	0.4205185	0.23532149	0.032902174	2.1343044e-06	6.3699963e-06
ì	3.4682726e-05	0.0031340467	0.00043411233	0.008831268	0.0032868218	0.12663248	0.49246082	0.3455111	0.018169167	1.2489181e-06	0.0015041782
c	1.3307151e-07	4.476074e-05	2.4304716e-06	0.00011162415	0.0001345728	0.0061155194	0.6665154	0.3173706	0.009600508	5.8029173e-06	9.860826e-05
h	3.0826817e-05	0.017649222	0.0005158827	0.006393298	0.0025303205	0.027006075	0.7502332	0.1543472	0.035481725	5.059309e-05	0.005761647
a	0.047838856	0.1691933	0.12649944	0.12161374	0.009603428	0.07785505	0.007174183	0.023771357	0.3609458	0.039821703	0.015683087
p	0.006747225	0.0065151765	0.008952075	0.0015843449	0.01640219	0.026684858	0.0050199684	0.08659134	0.49888277	0.24590524	0.096714795
à	0.005276668	0.015446998	0.012799756	0.04711769	0.009424227	0.0985563	0.011166009	0.022610398	0.7565957	0.0034900717	0.017516231
r	3.6027213e-05	0.00029287668	9.798256e-05	0.0004512686	0.00058361917	0.005293375	0.17032227	0.583733	0.1693112	0.041874975	0.028003402
o	0.01054237	0.01430969	0.016143285	0.043269	0.012194041	0.118659794	0.0018379943	0.0029662168	0.6987896	0.006347182	0.07494076
n	0.0006500198	0.0001924937	0.00069857796	0.00015261916	0.002825342	0.0048929392	0.00021253045	0.003740358	0.2914401	0.35320312	0.3419919
t	4.521228e-05	0.0007159563	0.00016864114	0.0009266493	0.0005892633	0.017683744	0.0093444595	0.048418846	0.86482394	0.0014773482	0.05580593
a	0.0018122816	0.0058315564	0.0026667283	0.0053488906	0.0059102485	0.026454432	0.019595012	0.032693233	0.77985305	0.035189748	0.08464484
s	0.00016657541	0.00015620893	0.00022052888	8.944526e-05	0.0009105237	0.0025838302	0.00054021983	0.012506234	0.38521004	0.40286085	0.19475558
t	1.8782643e-05	0.00012375176	6.128295e-05	0.00072832	0.00017650574	0.017293029	0.0018308975	0.012056588	0.46369466	0.00038433736	0.50363183
i	3.858263e-05	4.7409405e-05	6.372707e-05	0.00036000664	0.0010427842	0.009761873	0.0020149478	0.0017980224	0.3636018	0.09135323	0.52991766
n	3.0118013e-05	2.8648179e-05	4.5480403e-05	3.0234161e-05	0.00036343173	0.0015162643	0.00029294778	0.0051139747	0.2987163	0.4064105	0.28745216
a	3.592855e-07	4.0242485e-05	3.5842531e-06	6.7894594e-05	3.3866017e-05	0.0029500632	0.012386644	0.066139154	0.65168494	0.0034197173	0.26327348
g	2.3113694e-06	0.000120080724	9.746841e-06	1.8114684e-05	4.437076e-05	0.0005797235	0.009253989	0.17844371	0.32369888	0.14965932	0.33816975
l	0.00060715916	0.0037501396	0.0014739237	0.005196382	0.0017812414	0.011081866	0.011105231	0.027023733	0.8536801	0.052866764	0.031433493
i	2.3547205e-05	4.56873e-05	3.9650455e-05	0.0001336327	0.00011060994	0.00034299117	0.0014835396	0.004679883	0.11196633	0.8465123	0.034661785
s	6.722545e-06	1.6495303e-05	1.0215807e-05	1.221651e-05	2.4577905e-05	8.4485226e-05	0.0004922181	0.012837334	0.037812512	0.85953945	0.08916378
ì	0.00060443114	0.025937818	0.0029066547	0.011766525	0.003076094	0.013977839	0.42888048	0.4194556	0.08877872	0.0008016153	0.003814276
a	1.41237e-05	0.00039230406	3.509234e-05	4.7280482e-05	3.7702983e-05	0.00015760162	0.0119838985	0.14439593	0.08486856	0.21929555	0.5387719
</S>	7.98419e-05	0.0038962767	0.00027207527	0.00017611573	0.00023763212	0.00083425274	0.0019662527	0.016407566	0.11709303	0.27509823	0.5839387
