 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.016275978	0.0075976877	0.15597072	0.15067534	0.16985492	0.14692336	0.15274607	0.00486507	0.17812687	0.014726184	0.0015422344	0.00069556857
v	0.004915508	0.004374289	0.0039031678	0.0013770922	0.008325487	0.06627174	0.2464529	0.36512148	0.2631669	0.032290224	0.0003171202	0.0034840931
ò	0.0023586282	0.0029100738	0.023998978	0.03491357	0.023417171	0.033914726	0.0915404	0.00072612695	0.3001372	0.10219469	0.38052776	0.0033607213
r	9.848983e-05	0.00011718911	0.0003326377	0.00040428818	0.0010657936	0.006282683	0.08852334	0.58968335	0.2473633	0.054457664	0.005806992	0.005864272
a	0.0041922056	0.0032332786	0.020688202	0.026157826	0.023518281	0.030958744	0.0556817	0.00019852545	0.5745568	0.09153584	0.16253525	0.006743289
s	0.00050572905	0.00044472146	0.00048852345	0.00027883158	0.0010505536	0.0054021063	0.03225596	0.036264792	0.6670899	0.22250842	0.0025143723	0.031196028
o	0.000118142045	0.00014028752	0.0022201282	0.0023772547	0.001284015	0.0017404677	0.0085776085	2.0859277e-05	0.4919721	0.123618394	0.36249524	0.005435503
t	7.21519e-06	1.0861188e-05	2.5511807e-05	1.5572954e-05	4.3008804e-05	0.0002704724	0.0076566604	0.023352658	0.48743826	0.45410547	0.02064941	0.0064248983
s	6.822458e-05	0.00010074654	0.0015618661	0.0016405443	0.0008452823	0.0012074531	0.006213643	3.4977485e-05	0.325069	0.14846905	0.5059269	0.0088622635
o	0.00012834226	0.0001409384	0.00024479852	0.00029377095	0.0005394697	0.0020086144	0.020043034	0.019760806	0.62766546	0.22981414	0.053068418	0.046292227
m	3.7646914e-05	4.1789415e-05	5.442825e-05	3.2528875e-05	9.308855e-05	0.00040823565	0.00389212	0.019425796	0.3855749	0.5156492	0.01592016	0.058870118
ì	0.0006924895	0.0006933178	0.0014831976	0.0018025526	0.0017360813	0.0024950542	0.006389492	0.0006272757	0.22632821	0.16842173	0.58417195	0.005158621
n	8.153657e-06	1.1128977e-05	1.9059411e-05	2.34739e-05	4.7206333e-05	0.00022760658	0.0044663977	0.29408664	0.18625714	0.17625822	0.19448695	0.14410798
a	0.0007436122	0.000679772	0.0016188493	0.001721052	0.0018947559	0.00281093	0.00747175	0.0012239584	0.33217987	0.20224911	0.3365825	0.110823795
f	0.00020997477	0.00020319993	0.00018715764	0.00010811976	0.00026098383	0.00071988645	0.00244389	0.011636171	0.12706709	0.19300719	0.0126704285	0.6514859
è	0.00012247427	0.00013553421	0.0004233694	0.000519805	0.00039868124	0.00046906492	0.0009460852	1.8413246e-05	0.027545705	0.048259966	0.8952501	0.025910776
r	9.4027e-06	1.1546684e-05	2.07663e-05	1.895959e-05	2.7451986e-05	6.854862e-05	0.000620781	0.037161753	0.08709033	0.1686448	0.2276015	0.47872418
i	0.0013384677	0.0011554137	0.003376549	0.0037033244	0.0030788397	0.0030565294	0.0036301063	3.5704317e-05	0.09717009	0.07497971	0.71153146	0.09694378
</S>	0.00027787138	0.00025867508	0.00020623139	0.00010846405	0.00025709395	0.00060672266	0.0012210273	0.0019842954	0.034087624	0.057284538	0.006738284	0.89696926
