 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a	0.0003637238	0.0022677612	0.47538078	0.32937035	0.16827607	0.014773669	0.007444092	0.0019357688	0.00012852819	5.6199955e-05	2.415661e-06	4.7502948e-07	1.9054956e-07	2.6274115e-08	1.3992536e-08	1.386155e-12	2.3104656e-09
p	0.0023729745	0.003843759	0.18152295	0.32129088	0.38181844	0.06295235	0.036873806	0.008795119	0.00032231328	0.0001967114	9.834735e-06	4.995657e-07	2.5460676e-07	2.2722542e-08	3.8599723e-09	2.037011e-15	8.4274055e-12
u	0.009659931	0.0010123237	0.014527979	0.41745013	0.2838763	0.19224685	0.048025917	0.030806532	0.00056808116	0.00031624569	0.0014759192	1.9917603e-07	1.6169417e-06	5.418755e-08	6.908303e-08	7.887619e-08	3.1711985e-05
l	0.00018854767	0.00051006646	0.04199593	0.15409584	0.5868786	0.107643396	0.06882198	0.029284187	0.0089665465	0.0014794781	9.82667e-05	2.4505227e-05	9.944271e-06	1.979378e-06	8.111383e-07	7.0329866e-12	5.555171e-09
ò	0.014254552	0.0038604953	0.054104086	0.22065201	0.52475154	0.12505999	0.023092998	0.021886114	0.0039836443	0.0014898658	0.005143183	2.3782925e-06	8.767001e-06	2.082266e-06	2.173168e-06	1.5240105e-05	0.0016909286
t	0.00016009664	0.00025546044	0.017526232	0.10169958	0.5142048	0.23329797	0.06609736	0.03243756	0.032716792	0.0014021226	0.00017844365	1.3850989e-05	5.1095035e-06	3.5076534e-06	1.1184671e-06	1.7745796e-11	2.9142571e-08
o	0.0019877343	0.00040897445	0.0029708655	0.16293535	0.16949393	0.4116559	0.14076528	0.09893431	0.00444607	0.0016655845	0.004677448	2.2401914e-06	1.4876917e-05	8.446009e-07	4.5068498e-07	1.6471839e-08	4.0119976e-05
s	6.453566e-05	8.447853e-05	0.001263574	0.008596496	0.15727364	0.13467152	0.28512883	0.24229616	0.08966698	0.07607471	0.0022389153	0.002076284	0.0004923902	6.0766186e-05	1.0593552e-05	2.0911646e-10	5.7955106e-08
p	0.00012706222	4.5668254e-05	0.00041739366	0.025389438	0.092289135	0.45781767	0.19119959	0.17074871	0.032840602	0.011049279	0.01784894	2.9498384e-05	0.00013568814	1.5134949e-05	3.1044697e-06	2.6447333e-08	4.312874e-05
ì	0.00044752433	0.0004217237	0.0026220446	0.033349015	0.19974595	0.25383136	0.22960372	0.1916326	0.0634302	0.01821866	0.0046098917	0.0008931664	0.0011141797	3.0675714e-05	4.3768283e-05	1.2735868e-08	5.494458e-06
t	3.4797293e-05	5.736327e-05	0.0022448746	0.02836927	0.30151936	0.26265785	0.13542575	0.09804803	0.15938532	0.010633647	0.00093259115	0.00044494958	0.00015273235	5.9392358e-05	2.8327904e-05	1.8751646e-08	5.748498e-06
i	0.0042821667	0.00209857	0.004953006	0.06605516	0.10217896	0.33560684	0.25508577	0.20010306	0.0139231775	0.008847385	0.0066655795	4.7090878e-05	0.00014458352	2.931124e-06	2.0294824e-06	1.3178193e-09	3.6465626e-06
a	5.2943346e-05	5.581989e-05	0.00029114966	0.001244244	0.03199075	0.045543164	0.15931422	0.21939512	0.16018164	0.3220561	0.020013269	0.029507117	0.0086941505	0.0014311365	0.00022544309	6.7171584e-08	3.6795236e-06
p	2.4337298e-05	3.640248e-05	0.00030897526	0.0009037179	0.028757932	0.07255339	0.11315614	0.13572629	0.29223788	0.2828705	0.050642796	0.0122371605	0.0076171947	0.0026535452	0.00027356847	4.4189108e-10	1.15910645e-07
u	0.001958796	0.00083129824	0.0026518817	0.015846694	0.061727673	0.18022524	0.10582624	0.18949461	0.24239838	0.120476924	0.072569795	0.0025212702	0.0021672137	0.0007983918	0.00016733288	1.781634e-05	0.0003205301
T	1.997559e-05	2.1966927e-05	0.00014013215	0.0008536927	0.022832008	0.04187819	0.09093638	0.14409222	0.40370938	0.21341269	0.016013097	0.049939256	0.010971609	0.0044718655	0.00067414413	1.4837274e-06	3.1835385e-05
r	1.0830366e-05	3.9689403e-06	9.4467876e-05	0.002071849	0.05158658	0.17440334	0.04744464	0.115143485	0.49264544	0.07862101	0.03465968	0.0014733842	0.00091129285	0.0005419112	0.000115762676	2.1657417e-05	0.00025068203
i	9.211766e-05	7.9037454e-05	0.0008327984	0.008072278	0.12535079	0.14471424	0.12450683	0.13095051	0.3846516	0.04918238	0.004414704	0.015906384	0.0052939197	0.0017725376	0.0019561127	0.0011333221	0.0010904729
è	0.00014741611	0.00013651051	0.0003815587	0.00088601885	0.0084591005	0.021853298	0.04488599	0.08475266	0.25841627	0.2939263	0.0979851	0.10331585	0.047206804	0.029906817	0.007313313	3.6369438e-05	0.00039064992
s	0.0003879533	0.00043277442	0.0055770976	0.0123066325	0.16609333	0.26296052	0.14597328	0.12448556	0.23207723	0.04226943	0.0069030197	0.00033659264	0.00012486085	6.526701e-05	6.425885e-06	2.6201194e-11	1.8773635e-08
t	0.0008111748	0.00031120694	0.0005377943	0.007502313	0.009311835	0.09378585	0.08547678	0.12927672	0.05700072	0.12428339	0.42935178	0.008823858	0.042725604	0.006985869	0.0013456506	1.1544158e-05	0.0024580446
e	5.0231094e-05	4.519969e-05	0.00021660126	0.00224735	0.026460312	0.08120737	0.11510823	0.17809635	0.36097804	0.138307	0.021519957	0.04521922	0.020200884	0.0023852636	0.0014473952	3.0616116e-05	0.0064798845
c	2.7775292e-05	2.3898447e-05	4.3335167e-05	6.955578e-05	0.0010928931	0.0019023808	0.009843186	0.022662258	0.056043334	0.30785263	0.1134449	0.25402784	0.1423573	0.06845726	0.021289062	0.00011554143	0.00074685045
e	0.0010127368	0.0006811041	0.0009820164	0.003356829	0.009055612	0.027249778	0.03954895	0.07366382	0.098369904	0.22735232	0.28696704	0.09189704	0.109058686	0.023180032	0.007267847	4.874783e-05	0.0003075282
è	9.760476e-06	9.551285e-06	2.6243637e-05	8.055367e-05	0.0014440652	0.0036223389	0.011765715	0.027964551	0.13382946	0.24910721	0.08317992	0.27682248	0.11359971	0.08000336	0.01611532	0.0006619314	0.0017578907
r	5.3379656e-05	6.159478e-05	0.00052168913	0.00076833984	0.014506038	0.040477026	0.034946594	0.054467548	0.5324275	0.2103595	0.072662	0.018791983	0.008799447	0.009820139	0.0013328895	1.32672335e-08	4.3049718e-06
k	0.0005221225	0.0003720926	0.0005207686	0.0023855057	0.0032895484	0.020657497	0.022575965	0.033438195	0.015789568	0.08109343	0.5131841	0.03069643	0.20696853	0.028662607	0.030129584	9.515161e-05	0.009618928
o	0.000120769604	0.00010487403	0.00019575306	0.0007881498	0.004350995	0.016682519	0.029506562	0.05984269	0.14087017	0.20732936	0.11728618	0.19855013	0.14785205	0.02298167	0.015113063	0.0030711181	0.035353955
m	1.010406e-05	9.655154e-06	1.7147604e-05	3.1008723e-05	0.00037632565	0.00080317946	0.0031597484	0.007961095	0.03561818	0.138977	0.10447916	0.2809043	0.18579122	0.1534982	0.06734305	0.0054369536	0.015583607
e	0.00073275395	0.00046482272	0.0005155674	0.0017035506	0.003168409	0.010182349	0.017373642	0.030958733	0.029712923	0.11664699	0.27422646	0.14389732	0.2875412	0.042678673	0.037625857	0.0005153275	0.0020553896
i	5.125601e-06	4.9228533e-06	1.0216063e-05	2.409159e-05	0.0003610203	0.0008862865	0.0032386056	0.008404615	0.046586294	0.13803852	0.08760262	0.30831048	0.17157455	0.15500484	0.051226813	0.017113542	0.011607453
t	2.8351416e-05	3.0148021e-05	8.068437e-05	9.5798845e-05	0.000981629	0.0024901766	0.00561425	0.011101089	0.06482064	0.18243995	0.20665416	0.14243032	0.15528435	0.17015299	0.057648197	2.9295006e-06	0.00014433058
t	0.00046348717	0.00021209518	0.000283193	0.0019089376	0.0019130382	0.011805624	0.012633335	0.021105535	0.010681572	0.057252202	0.535669	0.029111294	0.1939882	0.07526153	0.0369866	0.00035679556	0.0103675015
ù	3.214283e-05	2.3733071e-05	4.2049567e-05	0.00019210877	0.00089493475	0.00347155	0.008025167	0.018267795	0.043607295	0.1118191	0.118215196	0.26419792	0.26555282	0.049270682	0.03486226	0.004740496	0.076784745
n	1.339546e-06	1.1890104e-06	4.3822192e-06	1.4896043e-05	0.00013251652	0.0006085856	0.0010723254	0.0026346329	0.027252372	0.04403068	0.08041321	0.110013135	0.118453324	0.20262855	0.15504804	0.0071377642	0.25055307
a	2.0181056e-05	2.8038776e-05	7.0261354e-05	0.00021172845	0.00075513835	0.005479908	0.0048770974	0.007600416	0.019403482	0.05821882	0.2749187	0.06445243	0.2949422	0.09038872	0.09064522	0.0004133685	0.08757433
z	1.0752472e-05	9.188327e-06	1.3112909e-05	1.3393387e-05	7.990714e-05	0.00013274333	0.00046822696	0.0010511437	0.005109546	0.031122357	0.05880888	0.12994528	0.15266162	0.23187079	0.30952844	0.0060470533	0.07312755
ì	0.00092329853	0.00064786203	0.00075955235	0.0014832086	0.0023982504	0.0056386874	0.0074659446	0.01205155	0.019013507	0.05748588	0.17699482	0.12357962	0.23447806	0.13482025	0.19689085	0.008049252	0.017319428
s	4.830543e-06	4.5306665e-06	1.0685125e-05	3.1425912e-05	0.00025960585	0.0009337548	0.0018340733	0.004649936	0.04053035	0.06255127	0.077292874	0.19872826	0.13918193	0.19615151	0.0898612	0.05260834	0.13536532
o	0.0021045676	0.0016804705	0.0018595819	0.005074146	0.0054252846	0.01972478	0.023753565	0.030313749	0.012321548	0.06276083	0.33412278	0.04812972	0.2678101	0.02917129	0.089928545	0.0006624548	0.06515654
s	8.812782e-06	7.9893025e-06	9.341357e-06	9.665258e-06	6.5091874e-05	0.00010293241	0.00044230718	0.0010430787	0.0038776833	0.031310737	0.05520772	0.14082208	0.1631101	0.1620012	0.23262696	0.018889789	0.19046456
i	1.0519557e-06	3.2800513e-06	1.1206734e-05	2.8627552e-05	0.00013314198	0.0012384913	0.0008624083	0.0012264333	0.0036748499	0.015268567	0.18585815	0.022095295	0.21377298	0.09458362	0.23488343	0.0008818572	0.2254766
t	5.412949e-07	6.843947e-07	1.7226056e-06	2.4606663e-06	2.0347423e-05	6.896185e-05	0.00013973175	0.00029238506	0.002571546	0.011097561	0.041258823	0.04402408	0.09482948	0.16786551	0.32732257	0.005568528	0.30493507
à	2.5877362e-05	3.629222e-05	7.7341334e-05	0.0001871863	0.00047321705	0.0028684114	0.0022579161	0.0031588203	0.005519679	0.02332121	0.23915583	0.028494501	0.22123653	0.122129425	0.23723264	0.00093443325	0.11289075
l	8.083371e-08	1.1827644e-07	5.8123504e-07	1.2909956e-06	1.2306009e-05	7.3732546e-05	8.055879e-05	0.00017096358	0.0035335217	0.005753504	0.026245968	0.019554134	0.04071581	0.14774172	0.18829367	0.004268104	0.563554
a	0.00068944436	0.0005661906	0.00089844805	0.0012393618	0.0026064783	0.0063558193	0.0062759425	0.009499514	0.03297648	0.05459928	0.12316913	0.108826116	0.15784921	0.21404213	0.22125517	0.017190745	0.041960515
s	7.806628e-05	6.442487e-05	6.6588516e-05	4.8979287e-05	0.0001127713	0.00012454415	0.00027004702	0.00043148038	0.0011927693	0.004184246	0.008726797	0.01934024	0.023478711	0.05207237	0.14673509	0.39569694	0.34737596
s	0.00018838387	0.0002307006	0.00043314195	0.00057889346	0.0013242072	0.0040021664	0.0036078976	0.0047363923	0.0106703825	0.031294074	0.17562968	0.043311886	0.16932315	0.17389977	0.32959503	0.00065437396	0.050519913
a	0.0003188103	0.00028798496	0.00038651627	0.0004982653	0.0008682525	0.0016321467	0.0021529538	0.0031278129	0.007005425	0.017735533	0.054330423	0.059378184	0.1110017	0.11934811	0.28441948	0.018195007	0.31931344
</S>	7.21249e-05	6.2099876e-05	5.942068e-05	3.9044433e-05	0.000105776984	0.00010638692	0.0003109252	0.00052017835	0.0012144584	0.0075547188	0.017184936	0.03759823	0.053924352	0.09000085	0.3011828	0.032403246	0.45766053
