 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
r	0.0006037658	0.032043323	0.8938313	0.073087394	0.00039651213	3.724309e-05	3.2701362e-07	2.0137724e-08	4.3587595e-10	3.002697e-13	2.1288383e-12	1.6714344e-13
t	0.013372491	0.2201587	0.23577456	0.52671033	0.0035567814	0.00040789804	1.8508286e-05	5.148374e-07	7.869378e-09	1.2035578e-09	3.8298392e-10	1.485041e-07
e	0.0023231173	0.057755057	0.3268892	0.6008716	0.011748381	0.0003157311	8.879807e-05	7.9694955e-06	1.5140617e-07	1.1595877e-11	1.4787886e-10	2.9718739e-10
g	0.0024126829	0.00039143246	0.075916655	0.80076927	0.117927946	0.0025152233	5.3242347e-05	1.3178053e-05	4.2092583e-07	1.6322799e-11	5.038377e-10	8.664861e-11
r	0.0023789767	0.026931746	0.13023473	0.7292107	0.102845855	0.0074652545	0.00090901536	2.0784086e-05	2.339703e-07	1.8724817e-09	4.5134922e-09	2.7454428e-06
a	0.00079343497	0.0039307727	0.21320863	0.6231495	0.14962204	0.0074458104	0.0011900816	0.00057902426	7.266883e-05	1.3282872e-07	7.573522e-06	2.6342735e-07
m	0.0012593677	0.0008067162	0.04746388	0.33705616	0.5475674	0.061019693	0.0044344584	0.000380338	1.1193871e-05	8.008032e-07	3.368155e-08	1.2388199e-08
m	0.0055702333	0.032048386	0.058609407	0.6352979	0.23050639	0.029076986	0.008375733	0.0004678932	7.1620775e-06	1.4585284e-07	1.9025846e-07	3.9616527e-05
è	0.0012409345	0.0052761193	0.02541503	0.38780296	0.5290856	0.031526387	0.01767916	0.0018799653	8.892929e-05	1.7429011e-07	1.5977547e-06	3.213836e-06
n	0.00026817838	0.0019561301	0.080189735	0.5881835	0.3199274	0.00794993	0.0014409753	7.9520745e-05	4.0707027e-06	1.733235e-07	1.1350509e-07	3.293616e-07
o	0.0035470165	0.014726069	0.06424669	0.4311644	0.41392472	0.05309498	0.018259859	0.0009982446	2.0614112e-05	3.9451172e-07	1.9608183e-07	1.6735994e-05
p	0.0013304717	0.00011763783	0.0050951536	0.07098762	0.45470402	0.40481743	0.046626486	0.01575564	0.0005635464	1.7959328e-06	2.2360543e-07	1.4278158e-08
o	0.0009577112	0.0064254566	0.019558953	0.118794635	0.36528113	0.3148006	0.167071	0.0068547106	0.000117686235	4.2626034e-06	1.3466055e-06	0.00013251974
d	7.5469725e-05	5.6654597e-05	0.0031143113	0.05515256	0.59711725	0.2945698	0.03979231	0.009504189	0.0006108843	5.313699e-06	1.1812483e-06	9.1091216e-08
d	0.00027089682	0.0049105063	0.050208542	0.086428076	0.35073638	0.39264312	0.109294936	0.003965865	0.0001247377	7.489266e-06	2.1684327e-05	0.001387781
h	0.00024082222	0.0008347454	0.004853855	0.0785754	0.6675458	0.10198498	0.098888405	0.029322714	0.009456019	0.00017139685	0.0067343484	0.0013915097
ù	0.0009144557	0.0027253549	0.010481867	0.06559801	0.62017226	0.141594	0.13610315	0.018661788	0.002930358	0.00010849684	0.0006770901	3.318485e-05
c	0.00019593409	0.0005151079	0.0055830693	0.05090057	0.5313267	0.24901347	0.151419	0.009313986	0.000528359	0.0011181313	1.0417469e-05	7.531636e-05
h	0.002153748	0.013196245	0.032985687	0.09170386	0.37414792	0.24187079	0.22163758	0.018981453	0.0012723581	0.0001544818	0.00036316228	0.0015327486
r	0.00041557418	0.0013919335	0.0048877657	0.057649378	0.57810086	0.14179467	0.17481728	0.03202452	0.0064509558	0.00011092239	0.0019235739	0.00043255798
ò	7.090912e-05	0.00035158978	0.0044051493	0.046554144	0.7270251	0.11993875	0.081989035	0.011283426	0.0031954115	0.0012970384	0.0035693655	0.00032014342
n	0.0006385633	0.00090519566	0.0034855197	0.014041924	0.1341693	0.2652539	0.491288	0.06737855	0.0065307766	0.015598552	7.096738e-05	0.00063874904
u	0.0018595343	0.004722609	0.005809529	0.023978192	0.111374825	0.26510352	0.48859155	0.090554915	0.0074560805	0.00039757587	3.4875993e-05	0.00011669596
a	0.00034835658	1.1542037e-05	0.00020085747	0.0017301973	0.028772343	0.2109601	0.11591539	0.4749194	0.16581392	0.00046484437	0.0005974625	0.00026552865
m	3.8643167e-05	2.9855373e-05	0.00037500207	0.00050639815	0.014045641	0.4848202	0.1327694	0.22665939	0.13580659	0.003967056	0.0009797101	2.1740916e-06
p	0.0024251326	0.0046497197	0.0039445367	0.013494606	0.04520815	0.12905894	0.49311087	0.25063488	0.051293317	0.004715213	0.0011478775	0.00031665908
ì	0.00029205618	0.00047567798	0.000855915	0.0030124963	0.03538951	0.09625731	0.44088176	0.2535911	0.12876746	0.01399968	0.02401548	0.0024616264
a	5.4608412e-05	7.332768e-05	0.00037839622	0.0026385041	0.066468716	0.21099597	0.44503367	0.16607893	0.04121242	0.052638937	0.0015018991	0.01292456
t	0.0012904813	0.0001285479	0.0009139515	0.0018345375	0.010254927	0.094953395	0.09082162	0.42633575	0.35315117	0.010508037	0.009196244	0.0006113672
t	0.0021887382	0.006960565	0.0048623136	0.010226781	0.017200219	0.1189894	0.31559157	0.31029743	0.1307575	0.07755083	0.0023271928	0.0030474525
o	6.0296403e-05	9.501547e-05	0.0001701513	0.0011895848	0.018609071	0.08331195	0.39301422	0.33779663	0.15785976	0.0028486326	0.0023045929	0.0027400963
p	2.7908964e-05	7.117392e-06	4.5417255e-05	0.0001473301	0.002143795	0.032968108	0.050977025	0.2979002	0.51822156	0.01565229	0.07692109	0.0049881027
o	3.2576492e-05	0.00012238136	0.00033145386	0.0006629598	0.0068319286	0.050274283	0.25818098	0.25295335	0.22650532	0.14231128	0.051961727	0.00983173
è	1.8635326e-05	8.553799e-06	4.5113346e-05	0.00019067785	0.0038276396	0.03879542	0.10213346	0.30340764	0.3570622	0.14231838	0.031397223	0.02079512
t	0.0001314899	0.00023396635	0.0017664985	0.0009544247	0.012641951	0.3745049	0.32274988	0.17088205	0.04682807	0.068687335	0.0005627681	5.660407e-05
a	0.00079948216	0.0032376419	0.0019272822	0.002860834	0.005737478	0.044652957	0.124612264	0.20738328	0.32341456	0.20782132	0.055304065	0.022248868
d	5.726981e-06	2.651782e-06	1.4606587e-05	2.921455e-05	0.0004473417	0.010437447	0.015201331	0.10656423	0.38788873	0.028191289	0.3663092	0.08490824
i	5.8085334e-05	0.00013561206	0.0002737846	0.0004134264	0.002923186	0.018337805	0.09238766	0.12960112	0.22149396	0.28096005	0.22661729	0.026798021
k	1.7848837e-05	6.776987e-06	2.6647063e-05	7.591462e-05	0.0008342163	0.007526924	0.025285274	0.12101681	0.28181225	0.18284015	0.17587677	0.20468043
ò	0.00011999387	0.00031779704	0.0008610523	0.0010034262	0.006960056	0.04157472	0.13836358	0.09716798	0.07220677	0.59373134	0.035800166	0.011893125
m	8.276552e-06	9.548009e-06	1.9648985e-05	3.545473e-05	0.00026405236	0.0019106121	0.0115832	0.0223232	0.043950062	0.66363865	0.03967329	0.21658404
m	0.008220199	0.018894158	0.020127723	0.015169144	0.031887453	0.045304086	0.12197578	0.099591196	0.13974711	0.2265746	0.2689488	0.0035597542
a	7.497817e-05	0.00011583291	7.602531e-05	0.00015999233	0.0003574962	0.00067170657	0.004838682	0.012579056	0.046352837	0.0018635921	0.6544261	0.2784837
</S>	0.00018040367	8.353443e-06	4.786508e-05	0.00010944729	0.00037018693	0.0020267766	0.002276643	0.03358381	0.11067088	0.0014530529	0.2467085	0.60256416
