 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
ì	0.00060888124	0.0005404474	0.00393973	0.045578778	0.3310279	0.29171073	0.21395865	0.082899444	0.026953112	0.0018234875	0.0008956302	8.374521e-07	6.2329666e-05
t	5.1354033e-05	7.7162076e-05	0.0021803163	0.0349101	0.38202336	0.2560015	0.19935614	0.10977189	0.009112342	0.005880668	0.00056077936	1.3085215e-06	7.311441e-05
i	0.005787149	0.0026132008	0.009827273	0.09193479	0.13381939	0.45528203	0.14943385	0.12016781	0.030396497	0.00053085684	0.0001774761	3.8665025e-08	2.9673663e-05
m	9.946555e-05	0.00010495331	0.00021565541	0.0025260192	0.075597905	0.07058378	0.35369307	0.15605994	0.2207472	0.106879026	0.013348891	1.4925973e-05	0.00012918375
u	0.0013529445	0.0007448333	0.0023502703	0.015809868	0.06294171	0.20008004	0.19577195	0.36219832	0.1418153	0.013669689	0.0031606369	9.496131e-06	9.489817e-05
c	3.018388e-05	3.6258018e-05	0.00017470599	0.0023695894	0.0761226	0.09091752	0.30748785	0.24177317	0.14673385	0.124036044	0.009920591	0.00012420308	0.0002734525
e	0.0018503942	0.00061492476	0.0043071564	0.0151529005	0.05915091	0.17385764	0.21991305	0.42216337	0.06715183	0.031858813	0.0026167834	0.0003022263	0.0010599736
p	4.2749754e-05	4.643231e-05	0.00013431464	0.0012462174	0.039265353	0.048992787	0.21738085	0.22760372	0.20164904	0.23743072	0.023673117	0.00095996115	0.001574752
à	0.0005733756	0.00017157917	0.0019926599	0.0054540103	0.036809508	0.106237665	0.19580488	0.48437044	0.06009824	0.09849999	0.005865431	0.001713259	0.0024089373
o	3.0744894e-05	3.0799274e-05	0.0001339675	0.00082129013	0.012477925	0.033332843	0.07306062	0.42947865	0.12606749	0.29435506	0.027830163	0.00017109346	0.002209346
s	8.262829e-05	8.3138286e-05	0.00013625143	0.00042950042	0.004200389	0.0107059525	0.03668305	0.18946843	0.22242899	0.35477036	0.18036616	3.8056507e-05	0.0006070181
t	0.0003816653	0.0001444445	0.0006886775	0.0035563807	0.006312709	0.0725102	0.0675438	0.37440947	0.2917165	0.13567764	0.0413597	0.00022756135	0.0054713986
i	0.00010576118	8.54294e-05	0.00024122138	0.0015091788	0.012291947	0.039291583	0.07511189	0.3740219	0.2773014	0.14419712	0.05860746	0.001001059	0.01623411
t	1.9117186e-05	1.6337923e-05	2.0744703e-05	8.104045e-05	0.00097147224	0.0018320471	0.01060437	0.041305512	0.15536566	0.29561847	0.46373612	0.006300528	0.024128577
à	2.323294e-05	1.1595877e-05	6.5011904e-05	0.00061791355	0.0011382296	0.043246496	0.02374723	0.3087027	0.36978433	0.09828257	0.10302558	0.0007124921	0.050642584
l	9.9156445e-08	1.6703943e-07	2.7578403e-06	2.7256052e-05	0.00050321524	0.0073394123	0.0123620415	0.4041386	0.057626426	0.30295575	0.15541154	0.00067328976	0.058959436
a	0.00087079674	0.0006714694	0.0015944454	0.0034294433	0.009878792	0.038567886	0.044726476	0.39659318	0.19091924	0.18227734	0.11653598	0.0025085893	0.01142639
s	8.817747e-05	7.7545934e-05	7.3938776e-05	0.0001358052	0.00074894394	0.0010597934	0.0040477724	0.017254353	0.06461628	0.14552897	0.33443254	0.20756519	0.22437075
s	0.00042163293	0.00041940276	0.0009773928	0.0020770943	0.005061818	0.02729007	0.031213267	0.33778325	0.18356591	0.19457453	0.21113382	0.000132264	0.005349486
a	0.00050398125	0.0004312429	0.00066793035	0.0014220128	0.00382943	0.010024342	0.016115231	0.12864551	0.17141284	0.18845817	0.35892436	0.009519537	0.110045455
n	5.8426976e-05	5.1220904e-05	3.551943e-05	7.035068e-05	0.0004403489	0.0005348982	0.0029630142	0.008807857	0.05774857	0.122690305	0.5361858	0.03241846	0.23799522
a	1.575478e-05	2.129803e-05	6.605047e-05	0.00017387696	0.00050115836	0.0061465194	0.005849055	0.11026081	0.1047959	0.08655095	0.5031136	0.0021033888	0.18040155
z	2.9389494e-06	3.195632e-06	5.7483426e-06	1.4214102e-05	0.000107689935	0.000381622	0.001467806	0.017589519	0.030671077	0.15900204	0.57273173	0.00653332	0.21148916
ì	0.005484439	0.0028514434	0.0050741634	0.008329297	0.01103077	0.02892146	0.031300392	0.13318238	0.19786498	0.13862717	0.3800645	0.035203643	0.022065358
s	7.1939007e-06	6.457913e-06	1.5382726e-05	4.9632614e-05	0.00040895902	0.0013300611	0.0034919144	0.04772722	0.05665189	0.1898085	0.15613702	0.25199455	0.29237118
o	0.0036976102	0.002404708	0.0040664463	0.009444467	0.00929019	0.04233159	0.02887278	0.14561512	0.25234392	0.04869359	0.282164	0.009460354	0.16161533
</S>	2.7930291e-05	2.5237223e-05	1.5674617e-05	2.9143403e-05	0.00019085342	0.00021190257	0.0012535157	0.0033301574	0.025581494	0.05474869	0.2593152	0.07014843	0.58512175
