 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
n	2.3933357e-05	3.6884103e-05	5.8415895e-05	0.00023838971	0.00045725555	0.02889114	0.8300785	0.077249244	0.06296632
e	9.7251095e-06	2.5849818e-05	2.2019363e-05	0.0013648757	0.003218276	0.3232082	0.52257335	0.016940137	0.1326376
a	1.0813631e-05	1.737651e-05	1.8386396e-05	0.00037561855	0.001515138	0.13833699	0.4582329	0.22796063	0.17353213
n	2.6802707e-05	3.7024896e-05	3.73234e-05	0.0010075998	0.0047027813	0.31173584	0.4706589	0.15934514	0.052448664
k	0.00051926594	0.0005725104	0.0007332848	0.005827417	0.008530425	0.31546378	0.36147904	0.015555885	0.2913184
ò	6.701299e-05	7.4559175e-05	9.004659e-05	0.00016203594	0.0010007967	0.021431226	0.06867711	0.79076207	0.1177352
r	1.8560058e-06	1.9019487e-06	2.7561493e-06	9.658147e-06	0.00052865635	0.0147730345	0.014300966	0.86847186	0.101909295
a	0.00045056193	0.00049996097	0.0005612866	0.00076673727	0.0028751306	0.044449728	0.042916678	0.70667464	0.20080522
m	3.0733572e-05	3.505602e-05	3.7722988e-05	3.9567785e-05	6.251128e-05	0.0013636769	0.0039852574	0.9157185	0.07872707
a	0.030058721	0.02832902	0.036780152	0.021680476	0.0070405533	0.04378835	0.04957261	0.5209841	0.26176602
r	0.00017131698	0.00020415257	0.00020129133	0.00011377494	4.236274e-05	0.00035699498	0.0008653392	0.99160415	0.0064407084
è	0.018141776	0.014991826	0.02259014	0.012153873	0.005812317	0.030557645	0.019398186	0.6461824	0.23017181
o	0.01149156	0.0055325837	0.004848774	0.0026315346	0.0055943364	0.006696719	0.00029732738	0.9127267	0.050180428
n	0.00035720895	0.0003408388	0.00034729717	0.00047584882	0.0001269041	0.0011289894	0.010487622	0.70223874	0.28449658
t	0.0063512633	0.005184284	0.008229137	0.008721677	0.00086705113	0.0045342557	0.00368034	0.039884474	0.92254746
a	0.082395785	0.077825196	0.071275964	0.05807346	0.013333216	0.017998619	0.014340659	0.09272205	0.5720351
</S>	0.03598184	0.03979809	0.03866831	0.022062428	0.0018863714	0.005982477	0.022388998	0.1443912	0.6888403
