 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
i	0.0003665985	0.0031599002	0.007314343	0.048069086	0.7163745	0.14757574	0.075968824	0.0011706236	3.2131294e-07	1.0928135e-08	3.9031388e-08	3.6513475e-12	1.5008741e-10
k	2.4579333e-05	0.0042296	0.0049905954	0.024182072	0.55305296	0.25044563	0.15428619	0.008403089	0.00037911304	5.9094955e-06	1.7620181e-07	1.1143737e-11	2.0032271e-09
i	2.093252e-05	0.010154523	0.015953863	0.10224799	0.24745713	0.60075754	0.0066722063	0.014482275	0.0020306555	2.7330929e-05	4.361196e-06	7.22711e-09	0.00019114114
a	0.00018278392	0.0007858594	0.0024461164	0.01776205	0.28167114	0.26265746	0.42874628	0.005704257	3.6146463e-05	2.1785388e-06	5.5221917e-06	1.3635274e-08	2.4509987e-07
t	0.00011120763	0.003743422	0.0036620488	0.011189941	0.18875997	0.42197588	0.34493223	0.021072812	0.0044185743	0.00012713726	6.7469205e-06	1.1150406e-09	1.276559e-08
è	0.0004020739	0.015121954	0.00847	0.0315668	0.2091281	0.44959408	0.09455304	0.08028656	0.10752333	0.0027236536	2.0576672e-05	1.4498628e-08	0.0006099458
r	2.1585047e-06	0.00017650516	0.00012877655	0.0011342376	0.036709517	0.25464275	0.099506296	0.052408446	0.5418447	0.013286538	0.00014645678	1.5554317e-08	1.3682665e-05
a	0.00037214186	0.004240617	0.0032828148	0.011292173	0.09531744	0.5404411	0.17002302	0.14699043	0.026729558	0.0008294273	0.0002701449	8.606951e-09	0.00021114663
m	0.0010426269	0.00198742	0.0018721584	0.0026252891	0.03041018	0.15773061	0.16017073	0.6024964	0.02430129	0.008734168	0.008557844	1.9652934e-05	5.159025e-05
u	0.0033749987	0.008475577	0.0077272565	0.01568006	0.06630525	0.34306487	0.15696809	0.38373554	0.011223155	0.0009773402	0.002345652	3.124169e-07	0.00012194007
t	0.0001543174	0.00023990164	0.00034587257	0.0008825043	0.017084084	0.16756721	0.38877064	0.38321182	0.027043208	0.0075717503	0.006447251	0.00038814597	0.00029329603
i	0.0034725445	0.02156877	0.015113225	0.027088821	0.105603084	0.38713792	0.11956179	0.20580186	0.10998198	0.0041617397	0.00025331558	3.2022044e-08	0.00025495008
n	6.416533e-05	0.00023792706	0.00014612843	0.00023389814	0.0036664708	0.02844358	0.085729785	0.4561287	0.2241527	0.12163812	0.07752854	0.0012115039	0.0008185142
ì	2.917543e-05	0.0007138363	0.00036361857	0.00068953674	0.0042716325	0.045139298	0.015064052	0.06819218	0.7776474	0.08190373	0.004265124	1.8546295e-06	0.0017185359
c	2.9137118e-07	4.9912237e-06	2.1213732e-06	3.7030409e-06	2.974985e-05	0.0004103735	0.00026192566	0.0053205257	0.70834315	0.28056982	0.004958462	7.0668016e-06	8.785886e-05
h	5.3492706e-05	0.0018078685	0.0005851004	0.00065277773	0.0021113912	0.012599646	0.00560168	0.019121312	0.8258544	0.115559235	0.011688601	2.2609836e-05	0.004341832
a	0.042803396	0.120901436	0.10951175	0.10443527	0.10185986	0.13729477	0.008706507	0.06616527	0.029457714	0.052544087	0.20406924	0.011090942	0.011159827
p	0.008402712	0.011749177	0.008269592	0.004775154	0.012048426	0.012350907	0.011844058	0.054564312	0.014331908	0.11282499	0.48286784	0.17441511	0.09155569
à	0.010770732	0.03723309	0.032091893	0.03796301	0.053776454	0.1244615	0.017338475	0.16399051	0.025861146	0.036290757	0.44848505	0.0012170996	0.010520235
r	4.0837334e-05	8.29863e-05	8.4356594e-05	0.00012020401	0.0003138867	0.0019563301	0.001102352	0.010963701	0.27291918	0.52247095	0.14292002	0.021629853	0.025395377
o	0.0085976	0.020774541	0.016113212	0.019508427	0.032738358	0.06556295	0.012081183	0.14306869	0.0039106007	0.006836531	0.621898	0.0021650943	0.046744805
n	0.0005602787	0.00048700892	0.00037120775	0.00023962905	0.00095738337	0.0013362402	0.004500947	0.019427238	0.0007708908	0.007413581	0.4064402	0.26484197	0.2926534
t	3.623109e-05	0.00029944174	0.00015273903	0.00016800556	0.00066243246	0.0024105895	0.00091013004	0.036218096	0.034233063	0.0902991	0.7950756	0.0006616408	0.038872957
a	0.0017985303	0.0028853759	0.0024037359	0.0027542086	0.004815215	0.010825563	0.00838939	0.043348424	0.035165492	0.062145084	0.7537678	0.016147349	0.05555381
s	0.0001466045	0.00018086468	0.00012769585	9.675866e-05	0.0003363879	0.0005545501	0.0014279622	0.008667933	0.0016616231	0.017862756	0.51483256	0.29297918	0.16112511
i	1.7766519e-05	0.00022552552	8.625138e-05	0.00010316669	0.00053001486	0.001564092	0.00027582995	0.035107832	0.007402858	0.03743825	0.5735125	0.00022638068	0.34350958
n	7.5547433e-07	5.307127e-06	2.3631856e-06	2.4938777e-06	2.1298225e-05	0.00010399202	0.00022040152	0.007675288	0.018705541	0.08792099	0.48468462	0.07791633	0.32274073
a	2.1013495e-05	0.00024007265	0.00012373742	0.00014053228	0.00046808438	0.0020246156	0.0005779296	0.019189253	0.108005054	0.23995194	0.5829629	0.00091966614	0.045375176
g	6.8494346e-06	3.131305e-05	1.3701044e-05	1.190692e-05	4.2761592e-05	9.753033e-05	0.00016317461	0.002061041	0.017525893	0.15389551	0.3720248	0.20219424	0.2519312
l	0.0003979638	0.0014758733	0.0014631288	0.0017661129	0.0024445741	0.008836461	0.001928311	0.01423447	0.033018738	0.07221852	0.816394	0.023582516	0.022239292
i	4.8490423e-05	7.981547e-05	0.00010150608	0.00012613254	0.00015914704	0.0005997403	0.00034339487	0.00108328	0.0043163993	0.016341481	0.20509462	0.7281511	0.04355489
s	9.936325e-06	1.37547595e-05	1.34155425e-05	1.3150718e-05	2.308591e-05	5.3848773e-05	4.9681817e-05	0.0002663728	0.0016107005	0.022860317	0.06812223	0.7855534	0.121410124
ì	0.0005057773	0.004446643	0.0036717234	0.004140223	0.0057166195	0.022672035	0.003600855	0.017157434	0.5706968	0.3124493	0.050538283	0.00036678647	0.004037484
a	1.8714536e-05	6.460251e-05	3.931238e-05	3.3543733e-05	4.5271412e-05	0.00010147537	6.179612e-05	0.00037696704	0.02911739	0.26681265	0.13415767	0.16229452	0.40687603
</S>	5.9009915e-05	0.0006307244	0.00018665634	0.00010281534	0.0002036276	0.0002556275	0.00023538337	0.0014678199	0.0060309567	0.041610576	0.18315858	0.24108496	0.5249733
