 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
ò	0.00083391625	0.00070222653	0.0013415624	0.006778117	0.020520253	0.3042797	0.03378702	0.46011946	0.07242317	0.099214606
r	9.250246e-06	1.11952e-05	3.8754995e-05	0.0009828297	0.043906897	0.077292256	0.57946855	0.0547248	0.19102244	0.052543037
a	0.003391942	0.0028388442	0.0048163375	0.014812667	0.048205473	0.09105335	0.11243157	0.48937568	0.1711913	0.061882798
ì	0.00012904173	0.000100515346	0.00021703809	0.00069177896	0.0025535224	0.033995703	0.06977493	0.35267994	0.3310738	0.20878369
c	1.3062998e-05	6.712687e-05	3.633081e-05	0.00055646943	0.005200549	0.0047939527	0.8599507	0.10255772	0.02430444	0.0025196488
h	0.0002959849	0.0015126589	0.00092444936	0.0077069597	0.0033192788	0.012205048	0.11447327	0.3017457	0.4414739	0.11634275
e	0.0010350936	0.0006661517	0.0010668922	0.001164216	0.0012029714	0.00071832153	0.0042418377	0.13938268	0.69529986	0.15522195
n	0.0013621706	0.000709248	0.0015066842	0.0014826888	0.00055533217	0.016559316	0.006498202	0.12559828	0.3171085	0.52861965
a	0.008666594	0.011487822	0.010615576	0.028056324	0.0036444198	0.03241401	0.014489822	0.6031374	0.11257259	0.17491552
m	0.0009949632	0.0006172335	0.0010724657	0.0013592028	0.00063839206	0.024861572	0.01547769	0.14720672	0.17639966	0.63137203
a	0.02464242	0.011020624	0.01991448	0.021265248	0.003633001	0.018011678	0.0034675163	0.4115848	0.4596268	0.026833382
r	0.00017083249	0.000109568995	0.00018490024	0.00021667451	0.00023447817	0.0018670355	0.005950932	0.042410284	0.88943243	0.059422877
è	0.0015670097	0.0007868862	0.0018115796	0.0014005045	0.0019230043	0.0011323058	0.015343741	0.1702164	0.7825976	0.023221014
s	0.0029582763	0.0036979176	0.0016288365	0.0010605706	0.006177301	0.0002492562	0.047850892	0.031432614	0.8718514	0.03309296
s	0.028922224	0.023821026	0.025655324	0.08540522	0.00039966067	0.01229823	0.0011935419	0.14752056	0.28119937	0.39358482
i	0.00022145848	0.00015193717	0.00020224864	0.00043270574	5.6217777e-05	0.001935379	2.9394676e-05	0.02940528	0.013394032	0.95417136
</S>	0.00039776505	0.00021608196	0.00043355714	0.0005041041	8.124562e-05	0.010268559	0.00031196472	0.04069117	0.012520412	0.93457514
