 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	0.0019201122	0.0019164032	0.013316868	0.21407302	0.7374982	0.030100625	0.00045093475	0.0007177276	3.8094888e-06	4.0261554e-08	1.1802574e-08	2.248585e-06
a	0.0013559868	0.0012663202	0.0065942607	0.12560627	0.1181514	0.66062963	0.07717126	0.0091210585	9.987222e-05	3.8824874e-06	3.8927253e-09	1.648495e-08
p	0.00038585596	0.0011635097	0.014420992	0.11600031	0.15694493	0.4038235	0.28963268	0.017611519	1.4047393e-05	2.6408168e-06	7.33272e-08	5.465356e-09
p	0.00021587525	0.00092471007	0.0027850226	0.039108567	0.8402533	0.06553955	0.03876675	0.011827476	0.00013956802	8.4588555e-06	1.8841725e-06	0.00042890728
è	0.0008826311	0.0008986478	0.0037953367	0.049866423	0.79279953	0.10074479	0.034656968	0.010533501	0.0042508165	0.001158204	0.00018996862	0.00022314844
n	0.00046117473	0.00093272317	0.0029100494	0.113552794	0.5727944	0.20650674	0.09629442	0.0052329088	0.0008134483	0.00023456675	0.00012795227	0.00013890068
a	0.0011613404	0.0015790487	0.0050607584	0.07091824	0.699011	0.15109473	0.058274522	0.012435433	0.00031299144	4.2033975e-05	7.815538e-06	0.00010200964
o	0.00073243707	0.0007097612	0.0014581553	0.010168546	0.022771759	0.26764366	0.39647245	0.25904968	0.03386831	0.007026171	2.4232613e-05	7.4879266e-05
m	0.00015571533	0.0003170692	0.0014975113	0.0051424545	0.012272903	0.1321845	0.6085155	0.2364716	0.0024661946	0.00096085155	1.5452233e-05	2.0704503e-07
a	0.0015279795	0.0014506291	0.0049620788	0.016268788	0.29184943	0.24427712	0.22767946	0.18419267	0.018337619	0.006497107	0.0018314077	0.0011256794
r	6.0335777e-05	7.715842e-05	0.00020463136	0.0025513084	0.016753903	0.16250195	0.635222	0.12884411	0.028368281	0.024955828	0.00020460307	0.00025596467
è	0.00082767033	0.0031248657	0.0025922682	0.024347821	0.15024781	0.05471564	0.73066354	0.028037544	0.0002774918	0.0015063348	0.003303322	0.00035563047
i	0.0003804293	0.0009295855	0.0006885414	0.0041993083	0.012119341	0.04973224	0.44899997	0.27255663	0.09958919	0.08802126	0.020603044	0.0021804026
k	0.00039621926	0.00053035066	0.0013402237	0.001632986	0.002511694	0.023922557	0.1773986	0.6575401	0.08862268	0.043466303	0.0025463193	9.1902475e-05
a	0.0001390081	0.000431123	0.0007306156	0.0030150858	0.042435046	0.018092807	0.23572761	0.25621173	0.09429659	0.266153	0.06324465	0.019522684
è	8.422491e-05	9.6697855e-05	0.00013946938	0.00045234346	0.0013804178	0.014043597	0.14425339	0.28477985	0.22237813	0.3049895	0.02208956	0.0053128134
p	0.0011149779	0.0059945593	0.0034781522	0.0078083463	0.00564699	0.023384616	0.50277805	0.41188973	0.014060601	0.019178966	0.004572287	9.2766335e-05
l	0.00032651494	0.00040574858	0.0011453328	0.0016191063	0.014472256	0.0099689765	0.01952098	0.09633027	0.18219754	0.3203572	0.33434573	0.019310359
è	0.00074195507	0.00059452315	0.0012081668	0.002367096	0.008770614	0.010940833	0.027480612	0.031669915	0.21616054	0.6274505	0.060640972	0.011974211
o	4.9006227e-05	6.197207e-05	6.9323534e-05	0.00017724793	0.00043504068	0.0012997828	0.008877763	0.02569253	0.114664204	0.2850423	0.45937145	0.10425939
s	0.004141086	0.0036164569	0.004377228	0.00354639	0.0023331416	0.013434125	0.021510348	0.25893664	0.26538074	0.10348954	0.045336474	0.27389774
a	0.004388463	0.0026763363	0.016875338	0.0048569445	0.011148293	0.01816298	0.0076436	0.21392187	0.18083745	0.05960033	0.32699633	0.15289207
p	0.00019098297	0.0002124304	0.00029942434	0.00024120923	0.00020182348	0.0016267617	0.011978239	0.10686218	0.1092047	0.14711218	0.2111674	0.41090265
o	0.0011151892	0.0011456728	0.0020886797	0.0025453712	0.008422598	0.006091255	0.006811396	0.03855043	0.07211418	0.189188	0.65065813	0.02126906
r	0.000104029525	0.0001308938	0.00011746657	0.00014401448	0.00014107312	0.00047468097	0.0020911891	0.009141081	0.02446917	0.08119026	0.8174768	0.06451934
ì	0.00021869807	0.0004928799	0.00054109865	0.0009881812	0.0035664884	0.0014026769	0.0068307254	0.007286325	0.0066845897	0.10718765	0.86212695	0.002673795
t	0.0012585418	0.01200308	0.0015204124	0.003899733	0.0010851669	0.0009470072	0.0052375775	0.0042294986	0.0029873897	0.018144682	0.92596096	0.022726012
o	0.0049638604	0.0017142834	0.01166609	0.002779039	0.008775841	0.013949476	0.0007949409	0.031177916	0.15014766	0.0396473	0.67627	0.0581136
</S>	0.0033565385	0.0022634855	0.0025738	0.0011304634	0.00038333036	0.0031362197	0.0022868286	0.01928347	0.010029033	0.0028113376	0.0013773512	0.9513681
