 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
p	0.00015921833	0.001674975	0.0038712937	0.029620709	0.84323144	0.11781972	0.0028715287	0.00070064754	2.4435696e-05	2.6044625e-05
r	0.008080635	0.014869906	0.020630052	0.015852729	0.1504087	0.7789123	0.0064335903	0.003766374	0.00030541426	0.00074027886
ò	0.00042467777	0.00092142523	0.004706007	0.21333037	0.41838694	0.3321929	0.0075628445	0.004998609	0.017166857	0.00030934674
n	0.00040673048	0.001366682	0.002900508	0.004403805	0.35545385	0.6255808	0.003619674	0.0052283756	0.0005113621	0.0005281845
t	0.007966464	0.020476114	0.013150813	0.027400468	0.45257032	0.45354354	0.0059690275	0.01719291	0.0012193397	0.0005109844
a	0.00032080172	0.0006884956	0.0016433563	0.026125457	0.45239866	0.5007723	0.0063144765	0.007955487	0.0021624905	0.0016184942
n	0.00024157496	0.0017078399	0.002028412	0.030939523	0.3238751	0.13889025	0.45188463	0.04668936	0.0031319642	0.0006113605
g	0.0025804527	0.0054136557	0.0014931288	0.0074800444	0.1694198	0.5830792	0.10213386	0.11809031	0.010218774	9.068847e-05
h	0.0013610173	0.002272149	0.0029868376	0.016226351	0.26196694	0.5961451	0.04086245	0.053031392	0.023319677	0.0018281187
ì	0.0015270779	0.002381331	0.0031129045	0.014168248	0.17506622	0.5596681	0.023768976	0.07083437	0.14117527	0.008297458
z	0.00012598488	0.00022620129	0.00048337935	0.002681083	0.14146127	0.7536891	0.023562783	0.03389874	0.015192373	0.028679103
i	0.04440691	0.07692883	0.05519637	0.042025834	0.20489348	0.4293734	0.024143642	0.068728805	0.051202796	0.003099917
n	0.0002949062	0.0010313072	0.001187659	0.008048122	0.074621275	0.10377798	0.58064085	0.13325892	0.047493253	0.04964571
a	0.00357136	0.004611788	0.0034946834	0.0041387314	0.055880163	0.4200805	0.09689298	0.27054253	0.13627169	0.0045155697
r	0.0003370463	0.0008307742	0.00073943986	0.0020813018	0.013209552	0.03171644	0.53281045	0.20627356	0.1889052	0.023096206
t	0.010445835	0.016143367	0.0066858246	0.005100146	0.05586633	0.0938455	0.04236414	0.5304092	0.20705597	0.032083653
i	0.0004247631	0.0005607598	0.0007164082	0.004706284	0.07207887	0.32099932	0.10612026	0.16810456	0.2197652	0.106523566
s	0.00010469969	0.00023331957	0.00020601174	0.0006043809	0.004717597	0.0125642745	0.23875937	0.22808927	0.45147914	0.0632419
t	0.00067703536	0.0012064104	0.00023478956	0.00024504584	0.006855464	0.020010596	0.0122452285	0.60200185	0.28534234	0.071181156
e	0.00011044155	0.00014994689	0.00018540476	0.0012609159	0.02271178	0.13821143	0.06994033	0.14353292	0.29894048	0.32495642
s	4.7243175e-05	0.00011406086	8.826625e-05	0.0002999619	0.0016976844	0.0041970597	0.1351989	0.14242429	0.57112813	0.14480436
e	0.0001270743	0.00024723265	2.2889706e-05	3.6033478e-05	0.00090748945	0.0042897253	0.005738549	0.3782939	0.46671945	0.14361762
t	4.325665e-06	1.1744481e-05	2.5260297e-06	7.1013087e-06	9.834085e-05	0.0012333432	0.051859803	0.17372632	0.6649084	0.10814811
t	0.00044711833	0.0007454876	0.00014163925	0.00017594187	0.0023727056	0.009457073	0.014008923	0.3527641	0.55389136	0.065995686
ò	1.643209e-05	2.2529617e-05	2.372324e-05	9.006804e-05	0.0013097851	0.012681617	0.01507928	0.05573955	0.42420837	0.49082857
</S>	1.706242e-06	2.0838195e-06	1.8916119e-06	2.641747e-06	3.574991e-05	0.0006006825	0.0035351343	0.020217992	0.1843671	0.7912351
