 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
ì	0.002861362	0.0009785008	0.042267606	0.3069811	0.41264784	0.12119615	0.10438765	0.0040481314	2.5169275e-06	3.3172753e-08	0.0046291244
m	0.00021483438	0.00015099227	0.014733671	0.35645866	0.4098308	0.11871567	0.09829422	0.0015168354	5.5242715e-05	2.0323279e-07	2.8833188e-05
o	0.013033507	0.0048364303	0.04931453	0.2611795	0.3372839	0.16949026	0.16211972	0.0025298789	1.5704301e-05	1.17708986e-07	0.00019637858
a	0.0004170222	0.0002333772	0.004164944	0.036077525	0.16050504	0.6367177	0.14820439	0.012644029	0.00059240434	0.00016738455	0.00027612422
n	0.0005987504	0.00028574333	0.0030588077	0.013065222	0.105768606	0.6531546	0.1773729	0.046171427	0.0005173418	5.025901e-06	1.677122e-06
a	0.00036288516	0.00015811568	0.002309956	0.011963597	0.11140854	0.14833003	0.69088745	0.03344293	0.00017184587	5.7276374e-08	0.0009646034
m	1.6500706e-05	3.3573273e-05	0.00017427804	0.0012986066	0.033238024	0.43055695	0.2629654	0.25914615	0.011490566	0.0009143878	0.00016561347
m	0.0013780288	0.0008805999	0.0040492206	0.018665312	0.075016506	0.12982358	0.7279553	0.037991107	0.0031642155	2.9624134e-05	0.0010465335
è	0.00066354475	0.0005093341	0.0020236606	0.011818213	0.04998575	0.1377296	0.70687383	0.04050481	0.039430052	0.0056352536	0.004825929
n	0.00015364023	0.0001006371	0.0012692219	0.018333707	0.10175791	0.25024447	0.57540256	0.021205008	0.010912982	0.0020399159	0.018579952
o	0.0021457532	0.0010852304	0.0056729815	0.02320421	0.07004844	0.13595958	0.7097489	0.038910195	0.01094129	0.00013169796	0.002151588
c	0.0009172318	0.00041979575	0.0016419939	0.0033880535	0.013748259	0.1827277	0.19314697	0.37111968	0.14744538	0.057619803	0.027825138
e	0.0030135086	0.0015774327	0.005485629	0.015608887	0.05196858	0.11034	0.681555	0.09488294	0.032034412	0.000321299	0.0032123637
e	0.00013462029	0.00011026615	0.00039169737	0.0015863954	0.010503757	0.14964728	0.23799498	0.3216665	0.1622146	0.09637741	0.019372435
s	0.00039102448	0.00028081803	0.0010398803	0.0022366038	0.018285517	0.19082952	0.22689687	0.4933787	0.06442424	0.0018566878	0.00038018238
t	0.00073371985	0.0004705032	0.0025560295	0.0069336183	0.050963998	0.08920361	0.63430166	0.18899164	0.011324679	9.944883e-06	0.014510627
è	0.00012585534	0.00014608262	0.00034326638	0.0018544961	0.011063249	0.07777588	0.46356237	0.12593739	0.1879293	0.021288807	0.10997321
o	6.6076864e-06	7.046091e-06	2.4936006e-05	0.00013912306	0.001501464	0.017810851	0.13615382	0.1913279	0.26765472	0.021236729	0.3641368
n	2.1640404e-05	3.3903027e-05	6.308396e-05	9.848901e-05	0.0010540659	0.012803568	0.028398182	0.32617322	0.24009852	0.23012051	0.16113484
e	0.00019541141	0.0002446004	0.0005942342	0.0012602885	0.012495943	0.06054447	0.27246532	0.4624378	0.16491641	0.0017941135	0.023051325
a	2.0386138e-05	2.4475803e-05	4.259502e-05	6.8557725e-05	0.00040803026	0.0047597713	0.012339157	0.14167558	0.21008621	0.38544866	0.24512659
s	3.3566692e-05	5.1810875e-05	0.000103055914	0.00015297304	0.0017776696	0.019061321	0.038580813	0.43497854	0.2784152	0.13567713	0.09116793
s	0.00022778586	0.00030230932	0.0006681948	0.001169495	0.012129316	0.039145373	0.1841341	0.28499982	0.2069244	0.00493167	0.26536754
ù	2.6105883e-05	3.0645962e-05	5.698744e-05	0.00019453093	0.0010306183	0.008151261	0.065501876	0.07805959	0.26652333	0.13771348	0.44271153
n	5.3629594e-07	6.08005e-07	1.3152912e-06	4.055758e-06	2.7627197e-05	0.00027905378	0.002327262	0.00951941	0.043108083	0.0327209	0.9120111
n	1.0465012e-05	1.9987774e-05	3.2589476e-05	4.7141555e-05	0.00057340885	0.0020973794	0.007118122	0.018249458	0.052023835	0.014755873	0.9050718
i	0.00012167494	0.00010412551	0.00016990608	0.00024445474	0.0006953777	0.0031293726	0.008255909	0.022585278	0.12397775	0.2001258	0.6405903
t	0.003479918	0.0024565628	0.0034530743	0.0022518127	0.0036378081	0.011308476	0.0061298828	0.029023778	0.06142879	0.5793167	0.29751322
i	3.234485e-05	6.119884e-05	7.940304e-05	8.12262e-05	0.00086647563	0.0022537631	0.0038404276	0.012803549	0.048057187	0.0314232	0.9005013
</S>	1.2579269e-06	3.6782085e-06	4.957067e-06	5.2117744e-06	0.00010155671	0.00057082274	0.0010979867	0.017394898	0.056093443	0.13722317	0.787503
