 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
k	0.0031347477	0.34141362	0.6499618	0.0053736493	0.000114094684	1.4367415e-06	2.5173634e-07	7.61031e-09	2.8698555e-08	3.5494082e-07	4.30254e-11	3.4658488e-08	3.333341e-12	1.1475064e-13	7.698088e-14
a	0.0036324237	0.045965493	0.38573718	0.55479366	0.009201191	0.00064219604	1.5088872e-05	2.320506e-06	3.167534e-07	4.826144e-06	6.8016357e-07	2.7229461e-08	1.8203162e-08	4.226505e-08	4.6154355e-06
s	0.0019550242	0.09238232	0.85762346	0.046107285	0.0018749957	4.6002868e-05	7.2259804e-06	3.4690228e-07	7.180946e-07	2.2002862e-06	4.7964184e-09	4.0817503e-07	3.029681e-10	1.4367424e-11	1.0406641e-11
ì	0.026146848	0.11446022	0.20891011	0.6397285	0.008462382	0.0020958132	3.997981e-05	1.587146e-05	2.948037e-06	3.9766022e-05	1.7028117e-06	2.5045625e-07	4.5109196e-08	2.542866e-07	9.5254196e-05
m	0.000197137	0.00434424	0.13104568	0.85049725	0.011171474	0.0027045503	2.739944e-05	1.0318389e-05	6.0063377e-07	1.4076013e-06	5.23117e-10	2.9763559e-08	4.4219515e-12	3.815343e-12	8.456818e-12
m	0.00834498	0.027231507	0.23834445	0.67673457	0.044470794	0.004643844	0.00017119285	1.9713e-05	1.844208e-06	3.694813e-05	4.094415e-08	3.2985945e-08	5.08871e-10	4.0864373e-10	1.2300379e-07
e	0.0075050397	0.014457095	0.27395475	0.51443535	0.17788196	0.011198816	0.00052145	3.9272043e-05	1.3217847e-06	4.904866e-06	6.162802e-08	5.586507e-09	6.5157313e-10	1.0073757e-10	3.7224218e-10
r	0.0037270545	0.016410485	0.45942032	0.23560968	0.26448846	0.01658641	0.0033318452	0.00016605105	0.00014668732	0.00010818975	3.6191554e-06	9.456621e-07	2.8736488e-07	3.2418839e-09	1.1593501e-08
i	0.0022933092	0.0041405577	0.049857333	0.4819498	0.3464825	0.109698035	0.004323731	0.0010265247	5.44006e-05	0.00016839788	1.6778887e-06	1.4702695e-06	2.3900837e-08	1.6227672e-08	2.2302625e-06
è	0.00051088724	0.001962578	0.04587319	0.2967292	0.5207498	0.10193657	0.028260907	0.0027464035	0.00081250415	0.00037228464	3.5025573e-06	4.1980395e-05	1.5632685e-07	4.60555e-09	1.2208057e-09
f	0.001329002	0.0034859173	0.013182252	0.5619685	0.21493734	0.190301	0.010577921	0.00378776	0.00022122049	0.00020382996	4.2938154e-08	5.165149e-06	4.9151944e-10	1.0215087e-10	5.935894e-10
r	0.0014368217	0.0017586034	0.014944942	0.10580699	0.5040908	0.28964815	0.06334386	0.017373273	0.00085140066	0.0006791837	3.4002285e-05	6.2483105e-06	3.47646e-07	1.0618071e-06	2.4369472e-05
ì	0.00027521054	0.0011838955	0.021605592	0.37270358	0.29069024	0.2786634	0.021777367	0.011096589	0.00094059313	0.00058225467	0.00015233156	6.978448e-05	1.7085757e-05	0.00019200282	4.9955357e-05
s	0.0018476332	0.0030649898	0.010108384	0.12459063	0.23712464	0.43967053	0.09792793	0.08333562	0.001941708	0.00016027396	5.987878e-05	0.00016261768	7.898687e-07	1.531383e-06	2.8485172e-06
k	0.055504035	0.028422102	0.09089712	0.09134247	0.48469436	0.13328698	0.09911175	0.015774671	0.00039622255	0.0005541676	1.3874453e-05	1.0600254e-06	9.35855e-08	1.9838925e-08	9.361777e-07
o	0.00029848615	0.000373338	0.00406607	0.035628784	0.50660694	0.24600433	0.18181597	0.023768373	0.00066213275	0.0002461399	0.0005062094	4.3400948e-07	1.3519769e-05	2.5361837e-06	6.8020704e-06
è	0.0004162677	0.00053989206	0.0027178968	0.005385343	0.12167073	0.073862635	0.44381693	0.078743346	0.23453139	0.028873796	0.0051638605	0.0035239263	0.0007372609	6.2516897e-06	1.0465896e-05
t	0.00017342207	0.0002189801	0.00081923517	0.044250697	0.16266541	0.44507268	0.21268871	0.124668024	0.0077519226	0.0014050746	2.0981459e-05	0.0002644459	2.2383561e-07	4.803315e-08	1.1614898e-07
s	0.05673822	0.021774918	0.04017181	0.043008838	0.25886124	0.088237755	0.3826752	0.07802841	0.013768781	0.015134181	0.0015122249	6.540619e-05	1.2734635e-05	9.01383e-07	9.32773e-06
i	0.00018888028	0.00016751644	0.000846085	0.0082108	0.16370746	0.21730557	0.4766053	0.11931677	0.0077236793	0.0026025586	0.0031419357	1.7683284e-05	0.00012913164	1.1404454e-05	2.5211852e-05
c	9.51646e-05	9.717306e-05	0.00033655486	0.00064395985	0.019267142	0.018679451	0.2672103	0.062847316	0.474013	0.11507155	0.018928513	0.01777386	0.0049642646	4.926309e-05	2.2558717e-05
h	0.0011705675	0.0011294176	0.00251291	0.0071495604	0.050380547	0.105565675	0.399139	0.34982425	0.062378816	0.018542582	0.00092632766	0.0011851154	2.1430626e-05	5.5484015e-05	1.8337843e-05
r	0.00010315377	0.00012739138	0.00037859898	0.0022693092	0.026903152	0.10666049	0.35986102	0.42887163	0.05918673	0.0069101043	0.0041438965	0.0020881868	0.0003048164	0.0020444607	0.0001470666
ò	3.1963213e-05	5.555128e-05	0.0002605149	0.0037077253	0.046877418	0.19405074	0.30495557	0.36583364	0.043659795	0.0031811923	0.004130364	0.016793733	0.0015366335	0.013681352	0.0012437956
c	0.00017228498	0.00024761647	0.00046368397	0.0035269482	0.014862922	0.08365743	0.22487429	0.52186745	0.10303359	0.0062664053	0.0119183995	0.024609225	0.00065514666	0.0017217502	0.0021229475
e	0.014377137	0.013308573	0.027883638	0.036776382	0.14307204	0.13684773	0.31891653	0.25861034	0.03498649	0.012263307	0.0007501793	0.0011151935	5.1114668e-05	0.00082748063	0.00021386398
e	4.193504e-05	4.6290323e-05	9.513487e-05	0.0001439957	0.00277929	0.005938002	0.12184214	0.084446006	0.5160047	0.11094583	0.052443657	0.07930215	0.023509456	0.0012746957	0.0011866301
n	0.00015127758	0.00013457172	0.0001790319	0.00068327796	0.004189159	0.012138143	0.1391295	0.13157909	0.41435063	0.15977481	0.013592878	0.12245211	0.0015281889	0.00010518435	1.2312382e-05
è	0.00015446871	0.00017305986	0.00049593806	0.0027632164	0.015051429	0.033247434	0.20099613	0.2982143	0.334296	0.042816628	0.0082249725	0.06074953	0.00022095612	0.00065589027	0.0019400815
k	4.449471e-06	4.6486152e-06	1.0095652e-05	0.0003855646	0.0019989356	0.02787027	0.10073858	0.31807992	0.21283998	0.048097637	0.011906654	0.2743479	0.000985618	0.0018776275	0.0008521677
a	0.00038594913	0.00041324022	0.0006176549	0.005362258	0.015133615	0.07686195	0.20408376	0.48203427	0.15029772	0.01599664	0.0031366446	0.039988596	0.00015766331	0.003420096	0.002109853
n	0.0016721511	0.0017041942	0.0016005568	0.00095568784	0.002341546	0.0024836266	0.029860534	0.03725639	0.2543247	0.15375918	0.112361416	0.17491601	0.1248514	0.080359	0.021553658
n	0.0018339625	0.0013735292	0.0018876925	0.003781502	0.014267974	0.019049127	0.16795635	0.16077016	0.3164841	0.22216555	0.042678386	0.040117867	0.0038582098	0.0024564322	0.0013192843
e	0.000111179186	0.000109723995	0.00017335686	0.00027058454	0.0018978352	0.004826919	0.07608394	0.113493785	0.31298074	0.12052411	0.098136835	0.182519	0.058621462	0.025260141	0.0049904287
o	4.7209847e-05	4.508766e-05	5.2802272e-05	5.7276877e-05	0.00026406627	0.00057598716	0.011853089	0.018750649	0.20846471	0.18460307	0.07420853	0.3596122	0.11494852	0.018165011	0.0083518615
b	7.977613e-05	6.881732e-05	5.9075202e-05	0.00028721642	0.00053912227	0.0020255945	0.019054137	0.041079998	0.2673331	0.21392967	0.026656153	0.408635	0.012641844	0.0059034177	0.0017071178
à	0.0003371234	0.0004018045	0.0008648472	0.0019193239	0.007553875	0.010688664	0.0743047	0.1130661	0.22249481	0.04955391	0.053089004	0.04080109	0.00797402	0.39952663	0.01742411
g	9.092688e-06	1.149292e-05	2.3403712e-05	0.00015039023	0.0011158682	0.008687166	0.061548963	0.1999721	0.1673351	0.032425545	0.052474976	0.25892165	0.017728558	0.15736708	0.04222865
n	0.00011333351	0.00015071535	0.00034504285	0.0008553064	0.0031409727	0.0039850296	0.02567306	0.03548702	0.062958956	0.01104481	0.060582153	0.0041052825	0.010997963	0.7546696	0.025890669
o	7.5444527e-06	1.065436e-05	2.4178767e-05	0.00010353239	0.00086090056	0.0033051046	0.027704757	0.056402877	0.038973596	0.005506076	0.047879342	0.022353163	0.047685258	0.7164719	0.032711163
</S>	0.0002550943	0.00022608312	0.00020501878	6.256889e-05	0.00018902298	0.00012971462	0.0021648423	0.0018995489	0.028884446	0.047799468	0.04483278	0.010370421	0.25611567	0.15672764	0.45013767
