 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
n	0.0004002476	7.277444e-05	0.00033748097	0.0003397586	0.00073585147	0.0007525337	0.007986649	0.026733486	0.07601935	0.43519723	0.044281494	0.4071432
a	0.00033914004	0.00036400656	0.00077368395	0.0008528033	0.00320675	0.013544363	0.012574489	0.07727611	0.06427979	0.0030333954	0.7716543	0.052101124
s	0.00069966173	0.00017341973	0.00067783345	0.0005909105	0.0015136248	0.0016530735	0.019119209	0.07308174	0.2900946	0.31993482	0.08050068	0.21196039
t	0.022614758	0.018491048	0.034951944	0.026863525	0.048953764	0.12555233	0.040950835	0.14834516	0.107704446	0.0119197145	0.3448019	0.068850584
a	5.60633e-05	5.0093233e-05	8.3227846e-05	0.00018255082	0.00071660255	0.002035701	0.006141067	0.017716756	0.08671146	0.26968613	0.29347956	0.32314077
s	4.9792845e-05	1.4045039e-05	5.5935998e-05	6.797948e-05	0.00024289695	0.00035203397	0.0045028497	0.025308922	0.098139755	0.48481205	0.04260307	0.3438506
ì	9.9984645e-06	1.5670816e-05	4.165423e-05	4.148345e-05	0.0002392201	0.0025342926	0.000621432	0.009780857	0.0024023484	0.00023968711	0.88963956	0.09443373
p	6.338764e-08	7.925057e-08	3.3936547e-07	5.8577683e-07	1.3122043e-05	0.000114016235	0.0003255401	0.0025429607	0.0047167847	0.0010601815	0.5435483	0.4476781
u	0.00012398972	0.00016636848	0.00019838309	0.00028349637	0.0006796873	0.0016822831	0.002645263	0.005014234	0.02027015	0.008501149	0.9223384	0.03809662
l	0.00011639531	4.42778e-05	0.000113377864	0.00013059423	0.00027050296	0.0003198676	0.0023082292	0.0084055755	0.034717143	0.22370355	0.12592275	0.60394776
i	0.00082458026	0.0013541647	0.0011603486	0.0017511981	0.0031695876	0.0064243707	0.009000668	0.019747017	0.04865961	0.0028786098	0.8759236	0.02910627
t	0.00027109357	0.00012008395	0.00025653504	0.00027180908	0.00045525059	0.00048135384	0.00284406	0.007946268	0.0332204	0.20346159	0.30618146	0.44449
a	0.0017470217	0.0031601805	0.0031037275	0.0043885643	0.010403678	0.030590521	0.02747412	0.0824693	0.10243042	0.0012475237	0.68618	0.046804924
</S>	0.002383843	0.0006512398	0.0018437158	0.0013512752	0.0020307458	0.0014476745	0.013470043	0.031079946	0.11622165	0.18006843	0.050565187	0.59888613
