 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
ù	0.0014078163	0.0076246695	0.115771376	0.47041607	0.36845887	0.010896635	0.024247278	0.0011445847	2.8981656e-05	1.2656168e-06	2.5267825e-06
r	0.000834936	0.006527082	0.041067332	0.22204797	0.6859569	0.027528135	0.0032147113	0.012679083	0.00014296907	3.9196917e-07	5.7918794e-07
i	0.0026033062	0.0048322743	0.054765083	0.2001816	0.6487064	0.049700987	0.024789898	0.011113469	0.0025777512	1.0770852e-07	0.0007291518
m	0.000246985	0.0005293907	0.0036514099	0.045104526	0.38799357	0.098007284	0.3851411	0.07901665	0.00030290845	4.5872566e-06	1.6868029e-06
u	0.0032600078	0.0050712815	0.030193513	0.112567075	0.54661596	0.05753101	0.14002866	0.088847965	0.014420367	1.9398622e-05	0.001444684
e	0.00019384218	0.0003662123	0.0024999937	0.029702222	0.31307557	0.06591379	0.5079639	0.07976543	0.000377511	7.698378e-05	6.4659514e-05
p	0.00044922647	0.00072422734	0.0020701876	0.012620834	0.15086405	0.10402181	0.19591388	0.53110695	0.0022032491	2.4988356e-05	5.476024e-07
ì	0.0007068349	0.0016436583	0.012843218	0.020792872	0.37997347	0.017116655	0.034870543	0.49496633	0.021568855	0.00036598943	0.015151518
t	0.00010985925	0.00021601515	0.0006638795	0.004604323	0.08315277	0.027514365	0.15082072	0.7227491	0.007433347	0.0016868396	0.0010488039
t	0.005754332	0.005847206	0.023188135	0.042523563	0.15195426	0.08205622	0.22999749	0.28520334	0.15316893	0.00018379188	0.02012272
a	0.000249884	0.00032812037	0.0009330562	0.0055910223	0.047132444	0.029626029	0.4055865	0.37072697	0.034273293	0.008427887	0.09712476
n	0.0007377814	0.0007671391	0.0010856787	0.0027883532	0.014857126	0.059106763	0.38867527	0.3657521	0.104022115	0.030667527	0.03154011
e	0.00019555257	8.629644e-05	0.0005378088	0.0020011407	0.013980923	0.058698874	0.04508705	0.50543934	0.3642059	0.003942525	0.0058245435
m	0.00012680939	0.00010520008	0.00023966217	0.0007426855	0.005232827	0.0250101	0.04098446	0.5636323	0.23545618	0.119277686	0.009192102
à	0.013620376	0.012803839	0.019245984	0.027978892	0.042788804	0.0572508	0.16529976	0.34824353	0.2626433	0.0398647	0.0102599645
i	4.037381e-05	5.272632e-05	0.00012497106	0.00057480874	0.0075064604	0.008201036	0.07629089	0.43377697	0.040738277	0.3240629	0.10863045
s	0.0012334568	0.0010987889	0.0014902974	0.0024555987	0.00697666	0.021020025	0.05943965	0.21326964	0.23071164	0.32813102	0.13417314
i	0.00886274	0.005187379	0.013573769	0.016314223	0.018796373	0.058916673	0.026667243	0.08227128	0.6532022	0.0072949375	0.10891321
n	1.9415325e-05	1.49021125e-05	2.9786537e-05	7.054976e-05	0.00030392004	0.0015454807	0.0022202644	0.035464063	0.10967267	0.42589074	0.42476815
G	0.00065548526	0.00046444996	0.0015203602	0.0022238113	0.0069102603	0.0130719105	0.012586857	0.1094262	0.43749875	0.05507428	0.36056757
r	0.0012412874	0.0011038482	0.0012446457	0.0015363857	0.0015813599	0.0028970842	0.008435814	0.010381077	0.04303107	0.5821525	0.34639496
è	2.1884649e-05	1.7829036e-05	2.6356318e-05	3.3850254e-05	0.00012858715	8.401309e-05	0.0006740339	0.0043878024	0.0027476242	0.97723824	0.014639783
c	0.00014559313	0.0002687651	0.0002196029	0.0001946953	0.0007453945	0.00037205234	0.0005385844	0.008684415	0.0020996085	0.81357074	0.17316052
i	0.13700227	0.0978734	0.15217072	0.10037086	0.11379414	0.06556751	0.061247747	0.09042674	0.081968434	0.09791424	0.001663902
a	0.0032908542	0.002850369	0.0024211241	0.0020666947	0.0024485295	0.00400923	0.0083401855	0.0072077145	0.0054209847	0.57215226	0.38979197
</S>	0.009844728	0.009584113	0.008509707	0.007672414	0.010060007	0.016409962	0.019626256	0.04393918	0.023081737	0.32248712	0.5287848
