 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
p	0.00010165487	8.097432e-05	0.00015235308	0.00016308967	0.0002920545	0.0006234591	0.0022682182	0.002774814	0.010900964	0.017756963	0.17459454	0.39188185	0.39840907
a	0.00056679145	0.00019774158	0.0011762076	0.00042926383	0.0012153999	0.0022298957	0.00058453914	0.0012252209	0.0048830626	0.03962211	0.09218363	0.8459711	0.009714987
s	0.0022005243	0.0011123143	0.0006767176	0.0018041407	0.0018146695	0.0016988384	0.0059595755	0.009055082	0.022385653	0.0043117553	0.14414433	0.27554402	0.5292924
t	0.001969387	0.0008877582	0.0026028806	0.0024859856	0.006456285	0.013663611	0.0010977243	0.011250359	0.044229098	0.24094874	0.10264592	0.5208505	0.05091182
i	0.0019086848	0.0013608416	0.001848053	0.002049407	0.002896744	0.0041080243	0.005005519	0.014714374	0.030915987	0.04375403	0.116690114	0.6307365	0.1440117
c	0.006366955	0.0032695234	0.00095409976	0.005590615	0.00399628	0.0029124564	0.00871907	0.018791683	0.03639486	0.0030830572	0.06633288	0.023158366	0.82043016
c	0.00025967712	0.0001277423	0.00035053722	0.00026284563	0.0005732339	0.00096036156	0.00021983241	0.0011974061	0.0037745112	0.02113247	0.026523637	0.9173143	0.027303465
i	0.00038786075	0.00016985135	0.0003629039	0.00021656409	0.0003779483	0.00042592053	0.00039330308	0.0010192739	0.001739199	0.006391191	0.02680818	0.91344124	0.048266556
ò	0.0007280708	0.00048365214	0.00034196654	0.00077225425	0.0008184776	0.00094301294	0.0035052772	0.0049773427	0.01494491	0.004062435	0.12122283	0.13076171	0.716438
t	0.0025988815	0.0020352257	0.0024662486	0.0026037437	0.0027622543	0.008318903	0.013744135	0.015865833	0.11874269	0.1131106	0.61141616	0.054070067	0.05226528
t	0.0030184991	0.00061285245	0.0016310439	0.0014543319	0.0050607896	0.0071311733	0.00016270488	0.0054076253	0.010804261	0.13725609	0.026536051	0.6787817	0.122142866
u	0.000115372066	7.9253165e-05	0.00012632605	0.00017752586	0.00036377806	0.0006376828	0.001309947	0.0073693627	0.014514188	0.026662976	0.055198584	0.55144525	0.34199977
</S>	0.0006587976	0.00034726594	0.00010668492	0.0008263217	0.00073523074	0.0007666966	0.0063055735	0.021921443	0.056455515	0.0053580813	0.11125221	0.042875897	0.7523903
