 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
d	0.00077721087	0.0019403921	0.13356899	0.24145423	0.4421188	0.026512716	0.11167576	0.040416714	0.00029615816	0.0011797874	5.9207232e-05	5.490004e-08	1.6034154e-08
r	0.00038721532	0.001935882	0.016241048	0.054014593	0.07610789	0.7991681	0.0058395886	0.04379274	0.00022007208	0.0017591668	9.841219e-05	3.4402714e-05	0.0004007927
e	0.0009754216	0.006376628	0.10735578	0.40364707	0.28379795	0.09869523	0.016332667	0.051191855	0.012154926	0.014896831	0.003135425	0.0012329456	0.00020730792
f	0.0007427485	0.0016990831	0.015661206	0.08049363	0.25088742	0.27136505	0.053926807	0.27390528	0.021443894	0.029239945	0.000597901	2.6370315e-05	1.0677569e-05
f	0.00026540464	0.0013163097	0.0071264156	0.044373743	0.081888504	0.80368197	0.0056805094	0.05235824	0.00034186948	0.0024215514	9.689613e-05	2.42388e-05	0.00042443365
ì	0.0019930317	0.0049280887	0.01105463	0.08522466	0.18749203	0.50518644	0.009971951	0.1068597	0.040227033	0.03826022	0.0038843371	0.0043852553	0.00053261063
m	0.00016325698	0.0005545829	0.0070658494	0.033327926	0.10160855	0.7779146	0.006072513	0.062131993	0.0059833354	0.0049559996	9.095974e-05	7.346115e-05	5.6963287e-05
m	0.048164148	0.06824842	0.029852606	0.09863372	0.12043888	0.5476901	0.008766021	0.066871755	0.0026872733	0.0074829306	0.00041626106	0.00033886367	0.0004090672
u	0.0020198845	0.003305994	0.00041471003	0.03141217	0.12550862	0.10665057	0.010898602	0.21609119	0.41906404	0.07053331	0.003899215	0.0072107525	0.0029910023
e	0.00050639466	0.0005279399	0.0006439492	0.02771662	0.11079039	0.009311338	0.34843105	0.28150558	0.09010893	0.12099092	0.0085160965	0.00025479303	0.0006959698
t	0.00044117117	0.00044679295	0.002835825	0.008687663	0.05674425	0.008614904	0.3814972	0.27820942	0.0652684	0.17290767	0.024224613	0.000120068435	1.954783e-06
i	0.0024169069	0.004064468	0.003506492	0.022534946	0.080813	0.16559325	0.06004952	0.42910516	0.044363882	0.17652464	0.008848118	0.00041459434	0.0017650608
n	1.6715325e-05	2.8335086e-05	0.000426821	0.0013450009	0.019601448	0.003990811	0.2570553	0.18178192	0.09519807	0.3243031	0.11230981	0.003829029	0.000113574315
è	0.00013312402	0.00029188508	0.0022516083	0.0055932454	0.037547655	0.17316799	0.030477393	0.32384086	0.035590548	0.365527	0.021894902	0.0015780898	0.0021056593
c	9.378418e-06	2.004253e-05	0.0014300185	0.0006477747	0.011039198	0.10798861	0.10264621	0.20318902	0.072360195	0.39615202	0.07436921	0.029357415	0.0007909025
h	0.00068646524	0.0010308194	0.020730939	0.007297141	0.03614434	0.39110368	0.027984247	0.18060565	0.03439491	0.24247965	0.021116497	0.029995056	0.0064305603
i	0.014973776	0.016629383	0.01762201	0.027724145	0.044859584	0.08975384	0.0283624	0.14737076	0.15203804	0.18023542	0.0350104	0.23234649	0.013073788
e	0.0048511866	0.003698872	0.0031454132	0.008898967	0.013128042	0.001967713	0.076339774	0.076387204	0.09239459	0.19854492	0.33076164	0.103475645	0.086406015
s	0.0010958414	0.0008880228	0.007860185	0.0033958128	0.011130221	0.0032272497	0.14766484	0.09813066	0.054671712	0.27243146	0.38623574	0.012743172	0.00052507746
t	0.0026296345	0.0028938812	0.0027376842	0.0083163865	0.025398413	0.018986095	0.058398496	0.16505808	0.12438241	0.31434974	0.2378478	0.027095953	0.01190541
è	0.00018077022	0.0002304785	0.00017888675	0.0010253375	0.006000586	0.011834693	0.017734466	0.073879525	0.31751347	0.3506783	0.10453026	0.08887104	0.027342113
c	8.555884e-06	1.4292325e-05	9.701247e-05	0.00018409002	0.002035668	0.007999298	0.01986956	0.050928928	0.11137794	0.27009067	0.18108855	0.23309395	0.12321148
e	0.004799012	0.005699095	0.010571303	0.00989382	0.022958595	0.1445666	0.017583929	0.09387311	0.087345794	0.24355678	0.046262734	0.30958846	0.0033007825
p	0.00023508181	0.00018695531	0.00013983804	0.0006983355	0.0017812143	0.00019662127	0.02277695	0.018976368	0.046633624	0.13030137	0.4455113	0.06747237	0.26508993
l	0.0013689761	0.0017527572	0.002331599	0.0036724708	0.007984855	0.031359464	0.013247172	0.05020764	0.04301441	0.17056966	0.13418917	0.52916425	0.01113757
ò	0.00023966467	0.0002806644	0.00026276291	0.0004309042	0.00094479433	0.0026448458	0.0011316811	0.004566568	0.01603728	0.024923407	0.02169593	0.9117099	0.015131658
n	9.938573e-05	0.00011695099	0.0003123177	0.00025750895	0.0005978461	0.0040751253	0.0015654123	0.0052539534	0.011227692	0.02066164	0.023770195	0.7272173	0.20484462
n	0.0063979807	0.006839019	0.0026952052	0.00932875	0.015254163	0.015038633	0.015436967	0.052270133	0.11940407	0.11039123	0.10028988	0.49197543	0.054678574
i	0.00022508128	0.0002505986	0.00026823403	0.0005764677	0.001565305	0.0023385806	0.003931223	0.012441433	0.046272602	0.069046795	0.06609243	0.45496774	0.3420235
</S>	0.0025767107	0.0014056936	0.00042683023	0.0021442876	0.0018089114	4.6819645e-05	0.015138805	0.0050806496	0.007837245	0.01524462	0.13714704	0.015715204	0.79542714
