 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
t	0.00034554902	0.00039631847	0.0005152624	0.00015018364	0.021015	0.02017035	0.01785334	0.73987406	0.00024943377	0.19943036
i	8.4950465e-05	9.820605e-05	0.00016243452	0.00026225694	0.0059607546	0.027827768	0.0060208123	0.592048	0.06443383	0.30310097
n	6.017985e-05	4.643261e-05	3.3106728e-05	0.00012112053	0.0011067856	0.002882602	0.008932874	0.4170517	0.41505814	0.15470703
a	9.545064e-06	1.00173465e-05	1.3590357e-05	6.533398e-06	0.0023260596	0.05795158	0.087317444	0.7346556	0.002389868	0.115319654
g	1.44386295e-05	1.1251209e-05	9.078296e-06	1.2684722e-05	0.00047401903	0.01049919	0.20148884	0.42066386	0.17599757	0.19082914
l	0.0015523932	0.0016229603	0.003285376	0.0012152113	0.010614304	0.04245919	0.0328996	0.85410017	0.0317075	0.020543301
i	5.7245234e-05	5.6737867e-05	0.00012754253	6.454634e-05	0.00034826196	0.0016858485	0.009510435	0.1559714	0.7999804	0.0321976
s	1.1293886e-05	1.0195471e-05	1.1990654e-05	1.4126299e-05	7.023064e-05	0.000338761	0.011539358	0.052650325	0.85138327	0.08397052
ì	0.0020447297	0.002135573	0.0046105967	0.0016683234	0.017388267	0.3975733	0.48661518	0.083553836	0.000533539	0.0038766568
a	1.8572266e-05	1.5315114e-05	1.8126924e-05	1.6511254e-05	9.824316e-05	0.0022309646	0.12890874	0.104534164	0.2235531	0.54060626
</S>	0.00024593796	0.00015919917	0.000118604454	0.00012797273	0.0008478255	0.005264522	0.025152469	0.13924862	0.2783034	0.55053145
