 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
ì	0.00028841285	8.073137e-05	0.00017749234	0.00043673627	0.0036634621	0.007773251	0.06262635	0.39201295	0.08451917	0.43387106	0.014550403
m	0.00089418446	0.00049130525	0.002244601	0.0009206055	0.005948738	0.00620387	0.02643481	0.09004358	0.06231951	0.64700425	0.15749454
a	0.36264002	0.047478452	0.08022441	0.09086201	0.068448335	0.070149206	0.049049485	0.04624109	0.06442793	0.11924636	0.0012328184
k	0.004888498	0.0028950388	0.001960295	0.0014454378	0.0043841386	0.0064223944	0.0072904676	0.25395158	0.17313482	0.18896051	0.35466683
a	0.000913942	0.00011392686	0.0002315188	0.000658354	0.0006501322	0.0019535753	0.0012631478	0.005753975	0.07510788	0.8894593	0.023894286
n	0.008257076	0.0036362873	0.004185916	0.0019645824	0.0051242937	0.005047045	0.006014282	0.09069008	0.07860469	0.6297482	0.16672748
a	0.0029775384	0.0008827797	0.0025677448	0.0058593843	0.00337537	0.012627129	0.007972745	0.028462721	0.19282182	0.687685	0.054767743
f	0.030751519	0.020953933	0.069376625	0.010290418	0.026625331	0.012360101	0.021623196	0.13383134	0.0788344	0.25930277	0.3360504
à	0.001151655	3.961977e-05	0.00017885223	0.00059198047	0.00048206592	0.0017038335	0.0009175473	0.0032259526	0.086557	0.8985352	0.0066163535
n	0.003222168	0.0009509594	0.016690541	0.0014402712	0.007872003	0.0014960285	0.012024154	0.007550934	0.00876759	0.9373687	0.0026166877
e	1.46854545e-05	1.3407146e-06	4.0329464e-06	0.00014721444	7.6194765e-06	0.00020857167	2.7706263e-05	0.00017648337	0.026337145	0.37327138	0.5998038
</S>	0.008582139	0.0045907213	0.007823179	0.009623908	0.0045570466	0.005759836	0.004132628	0.024167096	0.06183125	0.053890206	0.815042
