 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
è	0.008746933	0.0083739245	0.025994256	0.046495013	0.034741275	0.08010456	0.053765338	0.14301181	0.41382796	0.12519282	0.012103199	0.01934773	0.025957096	0.0023380753
l	8.4285304e-05	0.0001312905	0.0014210144	0.0048800604	0.0021543934	0.16799806	0.08582283	0.042182386	0.62661576	0.054095186	0.004174284	0.006243972	0.0014577042	0.0027387426
a	0.0013424609	0.002073285	0.13092057	0.101055704	0.0034852845	0.10064454	0.060102586	0.009117432	0.28031662	0.18664216	0.01569727	0.052515604	0.04623607	0.0098504
p	0.0001784768	0.00018178773	0.0003960153	0.0016474654	0.0016293662	0.0017970781	0.0712464	0.08517317	0.50982153	0.24599776	0.057799857	0.018405426	0.0012779995	0.0044477475
l	7.300105e-05	0.0003067712	0.029483534	0.020794915	0.00023010123	0.041645374	0.026663221	0.0051824325	0.276131	0.34672806	0.038516596	0.104588024	0.09559218	0.014064734
è	0.0006613691	0.00074699975	0.002427739	0.007321691	0.00262321	0.012642498	0.01710901	0.043544892	0.30792874	0.10424888	0.008740965	0.039311722	0.42732838	0.025364002
o	0.00013441408	0.00013202663	0.00093097164	0.002073351	0.00086914335	0.023971472	0.04097049	0.020785129	0.61403364	0.14795478	0.020282904	0.03204291	0.0294175	0.06640121
k	0.0013612754	0.0012523202	0.0048759547	0.006263362	0.0032539642	0.00082781917	0.042180922	0.033268	0.1870237	0.22931904	0.29816803	0.18226337	0.003618044	0.006324156
a	1.1761395e-05	6.930887e-05	0.009946016	0.00547693	2.0865025e-05	0.0027444577	0.0032485938	0.00041517266	0.05183236	0.09768163	0.021802232	0.2209021	0.5596118	0.02623678
e	0.000494025	0.000532163	0.00083760166	0.001955539	0.0017047327	0.0007295405	0.024773832	0.05428365	0.2135952	0.25577295	0.22013928	0.11367057	0.02518187	0.08632908
m	0.00030093396	0.0005703095	0.011002919	0.0049298857	0.00061173056	0.0011576352	0.02004969	0.011611121	0.08154261	0.09566557	0.40331006	0.36443555	0.0027816503	0.002030366
è	8.708385e-05	0.00022165017	0.009719494	0.008488884	0.00012670468	0.0006985832	0.0014293741	0.0006043166	0.013594713	0.02381358	0.0034575323	0.096824825	0.8301671	0.010766181
c	0.00018713779	0.0002212999	0.0010136375	0.0012765005	0.00046076518	0.0032821721	0.006561028	0.006513584	0.08735672	0.07193905	0.049284603	0.105981104	0.33968592	0.3262365
h	3.7568632e-05	9.237025e-05	0.0059147715	0.010632034	4.693917e-05	0.00052682625	0.0006727218	0.00014249665	0.007321677	0.005273928	0.0010429902	0.14414933	0.812284	0.011862339
i	3.647848e-05	3.9036804e-05	0.00037040428	0.0014067665	5.2031723e-05	9.9632074e-05	0.0002087473	0.00013128927	0.0022277476	0.0011746029	0.00031541492	0.0264537	0.9051625	0.062321562
</S>	0.00018923971	0.00016507875	0.00019429394	0.0004350843	0.00031157254	3.6560858e-05	0.0013233771	0.0018855166	0.0055046226	0.009221127	0.03072236	0.049302474	0.20106502	0.69964373
