 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
i	1.06283541568e-06	0.000461085182993	0.030812903901	0.711083680891	0.207763301345	0.045411069869	0.00330997676769	0.0007355336498	0.000421383028751
n	3.86794963627e-07	0.000175154455631	0.013186491667	0.470754580297	0.425741250448	0.0829282082897	0.00478797592256	0.00167206548327	0.00075388537625
a	1.46433172942e-07	6.42585638437e-05	0.00543845462233	0.320561073432	0.471717150149	0.169820197763	0.0274368648742	0.00328277806109	0.00167904242542
k	8.29668676473e-08	2.83292360146e-05	0.00235889243411	0.150915936477	0.501876083383	0.296918452588	0.0385068059581	0.00678676848703	0.00260862170847
a	9.63594358824e-08	1.62634677382e-05	0.0012005120047	0.075312704159	0.425365424461	0.402302504196	0.0779163496527	0.0136141841623	0.00427195046949
k	9.45822609608e-08	1.13380460461e-05	0.000754988363567	0.0375480822863	0.293574761487	0.543408018065	0.0966189225509	0.0215483923874	0.00653539392316
u	9.99050126536e-08	7.04359248203e-06	0.000404848496522	0.0177438309954	0.206915367162	0.615146856022	0.12014523685	0.0303741301291	0.00926257140772
n	1.00762767551e-07	5.34759282734e-06	0.000276476268174	0.0091116562318	0.123660814054	0.678110085341	0.135396593617	0.040898845043	0.0125400791359
s	4.34644629184e-07	2.01635692758e-05	0.00155095667872	0.0115538349773	0.0888022263513	0.66938656178	0.066730303039	0.0784853933477	0.0834701523786
u	1.68283594306e-06	3.95785957586e-05	0.00209516453957	0.0130628131591	0.0604391731171	0.509826080593	0.0641440881797	0.118257541116	0.232133890793
m	1.72752541969e-06	2.84157118529e-05	0.00082737253019	0.00571513215303	0.0357519337057	0.525448440198	0.0733570027266	0.130595783705	0.228274212264
è	5.96164318697e-07	1.0379563051e-05	0.000416162307063	0.00549761498434	0.0268807015686	0.486379530066	0.121573710909	0.175788311235	0.183453016088
i	2.08254469366e-07	4.196995597e-06	0.000277071177688	0.00532044131011	0.0165592807229	0.245780178689	0.395242323636	0.168800805412	0.168015525363
o	8.5063815122e-08	2.741109679e-06	9.81356082293e-05	0.00197030311204	0.0066144556743	0.127213774896	0.694544994545	0.0871053754707	0.0824501524543
l	4.47755000407e-08	2.29378022633e-06	3.99435655764e-05	0.00137357323068	0.00416734679143	0.097701071632	0.602175604848	0.25170441049	0.0428357088181
ì	2.52128625136e-08	9.72290085443e-07	1.73783319255e-05	0.00107702948689	0.00271237199048	0.059451818264	0.586876531616	0.323421780163	0.0264420832727
b	2.61641360045e-08	4.10634578481e-07	1.01103382085e-05	0.000896568438963	0.00123021130683	0.020413785408	0.647560967205	0.316437370054	0.0134505367576
e	2.83651686682e-08	4.03486899494e-07	1.00652382362e-05	0.000913331529654	0.000894744672277	0.0110750509027	0.435740822402	0.438611056685	0.112754501586
n	1.24549994561e-08	3.37144963998e-07	6.97069167207e-06	0.000464366939885	0.000701933254092	0.00800788386757	0.253393424134	0.561916152228	0.175508920529
z	4.4948162437e-09	1.16424977833e-07	5.12650331736e-06	0.000914690426628	0.00248608926136	0.00572753852252	0.120230184211	0.659161034076	0.21147521351
ì	3.4670127729e-09	4.39510733443e-08	4.49272116145e-06	0.00106419308988	0.00295425941979	0.00448257342884	0.052264804237	0.687885741359	0.251343894503
n	3.12483755097e-09	1.66881579914e-08	1.52575106348e-06	0.00037764939996	0.00101776495993	0.00154411504095	0.040057799079	0.776609893786	0.180391244834
a	2.61790554366e-09	3.25036344738e-08	6.36289041827e-07	0.00013246598182	0.00035978919531	0.000563214498317	0.0360561193597	0.627991197929	0.334896538278
</S>	3.62992662183e-09	5.63437722369e-08	4.89157620913e-07	7.013508016e-05	0.000189449479655	0.000311209761159	0.0326484176798	0.443107448965	0.523672769139
