 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
n	1.80747971166e-06	1.35279607847e-05	0.000208462390954	0.00515065633793	0.094756851108	0.849806476679	0.00349728881138	0.0381326261582	0.007067292718	0.000684839704518	0.000680177741261
g	2.41952008389e-06	1.03018984616e-05	0.000207101597651	0.00273822161264	0.0505441023693	0.611141678893	0.0502105862705	0.151934118719	0.020829895906	0.0290711668015	0.0833103939471
r	2.05873587463e-06	0.000150786881354	0.00322170984655	0.0259291955709	0.0607454091231	0.268468889631	0.228808095424	0.180848849573	0.029741104302	0.0492615906005	0.152822284649
à	1.83406767021e-06	0.000195524166128	0.00421260293752	0.033208211176	0.0562217598077	0.117548935377	0.556307898475	0.0861400588577	0.019287913634	0.0314901832002	0.095385025383
m	6.17113802137e-07	6.53067938293e-05	0.00140933614084	0.0110956462527	0.0331669167026	0.0901684772923	0.673097849492	0.122136751953	0.012508392078	0.0184984760667	0.0378521796277
m	3.60394480779e-07	2.93468213864e-05	0.000521410286613	0.00452337795923	0.0301438202342	0.0820013360974	0.684369686497	0.140392585318	0.0114567153593	0.0133837236889	0.0331776305426
a	4.0485783026e-07	1.73077637008e-05	0.000222245873244	0.00232002873181	0.0175972912114	0.0407086303658	0.525974243832	0.208325736439	0.133721150453	0.0213691538963	0.0497438135142
t	3.17107970087e-07	5.83018823693e-06	7.46622661547e-05	0.000793020005337	0.0066349592038	0.0256794704553	0.198060635277	0.472733318813	0.202275640151	0.0304174512988	0.0633246858381
a	1.66704893362e-07	2.02916701364e-06	2.55953236849e-05	0.000283653237379	0.00297367440127	0.0174389414851	0.0825768044257	0.540341572938	0.28345707005	0.0228240580996	0.0500764117794
d	7.1879861454e-08	7.3298852098e-07	9.0059856283e-06	9.62439578263e-05	0.00168067500042	0.0118835052284	0.0364617358086	0.473119704313	0.32796689335	0.0695668450332	0.0792146124265
e	2.26895004151e-07	3.64085643427e-07	4.50998110943e-06	3.50724706088e-05	0.00162984113347	0.00722368530947	0.0550258606029	0.414166748104	0.21597146445	0.143864731678	0.162077550809
r	2.73153312184e-07	2.40526310376e-07	2.78467549314e-06	1.33232788049e-05	0.00144275837782	0.00504589980316	0.057907764101	0.356575429368	0.182317504817	0.177065490559	0.21962855027
f	1.29092961528e-07	3.02024242692e-07	1.92667945438e-06	1.2036652637e-05	0.00262229999261	0.00558807513439	0.0346198049337	0.348560656456	0.140646153606	0.18482502352	0.283123606757
ù	7.9517208636e-08	3.2183272504e-07	1.61072833933e-06	1.15768397759e-05	0.00297061169687	0.0054581631948	0.0264027945712	0.222048891985	0.115714033202	0.343439354507	0.283952558919
m	2.6748601562e-08	1.07706047389e-07	5.50231600977e-07	3.96788617553e-06	0.00111881636496	0.00298589154827	0.0119819661171	0.131406140495	0.131368341067	0.460123608169	0.261010562973
m	1.42331224107e-08	1.13787334403e-06	8.67982810033e-06	1.92917170785e-05	0.00548243268832	0.00575670451609	0.102668518039	0.118813210165	0.103513445689	0.33169672939	0.332039814324
u	5.46186018804e-07	1.49667007234e-06	1.14423535534e-05	2.43531076695e-05	0.00681691490827	0.0055921607157	0.13036087068	0.0607753252883	0.17163286723	0.20590749313	0.418876504775
</S>	1.0774459094e-06	7.7206847267e-07	5.8196745567e-06	1.22695952997e-05	0.00341014997239	0.00280155417335	0.06591558234	0.0331456554942	0.281020133615	0.161923016565	0.451763952388
