 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
m	4.04210141107e-05	0.003937114704	0.133406401547	0.282873034896	0.360253138682	0.1008418485	0.0400314670033	0.0194174763288	0.0155421445646	0.0436570021088
b	7.28263992702e-05	0.002828744566	0.084767133849	0.455556618299	0.287206356561	0.0775958991667	0.0240644390011	0.0182000792429	0.0167713497549	0.0329366037029
r	0.00141628203642	0.0914315426887	0.11030209795	0.4700534561	0.134122725854	0.0418475627222	0.0193867813337	0.0099176962143	0.0079327018183	0.113589194568
ò	0.00180690329297	0.119506010363	0.108630484817	0.466724245367	0.103991318618	0.0383531409074	0.0174495014446	0.0069661603381	0.0041957977061	0.132376418689
s	0.00060390687429	0.0400870163977	0.0449201881057	0.460806226456	0.281632512873	0.0571399503025	0.0201467064815	0.0257423323794	0.011995380002	0.0569257393963
e	0.000201602047053	0.0135741868887	0.0221228056286	0.177129275585	0.494675544291	0.166989223434	0.0373581214938	0.0396527227931	0.0157795475673	0.0325169367988
m	6.73631271343e-05	0.00452736344073	0.00767087228287	0.064615611295	0.573768034764	0.259217701145	0.0345273241646	0.0297739922644	0.0109999660891	0.0148317425996
è	2.25983342274e-05	0.00152148168994	0.00289286516429	0.0248132496183	0.556193094921	0.320181913715	0.0418020933882	0.0351460974215	0.00865242076303	0.0087741815332
n	7.5457539498e-06	0.000521039440313	0.00123483213476	0.00979474239277	0.464786034974	0.400951884572	0.0525807257961	0.0583051451405	0.00479987588768	0.0070181778444
a	2.7338822546e-06	0.000180869827771	0.000595110931587	0.00606173179759	0.326868888325	0.368999668191	0.086774449932	0.189913717047	0.0104069165292	0.0101959339481
m	1.22264971153e-06	6.76048039237e-05	0.000231157735862	0.0034216045892	0.192373519442	0.34938278273	0.100352243311	0.313567615682	0.0272402431764	0.0133620636494
a	6.2591301051e-07	2.74907328412e-05	0.000103287581621	0.0013480727864	0.119338973147	0.273363437577	0.0775190577703	0.470737615227	0.0435811977255	0.0139802898831
s	1.18607303684e-06	1.72850914804e-05	5.3872952207e-05	0.000622994242133	0.0464268757157	0.118943705859	0.0672457325901	0.649738971742	0.101493495909	0.0154559046277
t	1.87826124561e-06	3.35913471601e-05	0.000226569434736	0.000529629294044	0.0432963985719	0.068309301953	0.0569687608634	0.507847037247	0.145870685303	0.176916184543
e	3.59481084854e-06	4.29145930534e-05	0.000287314375579	0.000788767984681	0.040717095424	0.042052408551	0.0725613769545	0.423946925749	0.127136368434	0.292463251514
p	4.74753574951e-06	2.67755673511e-05	0.000102139589126	0.000569368735894	0.0138755821947	0.0160788320837	0.0621617756515	0.460163488583	0.252032352811	0.194984923838
l	2.84155407984e-06	1.5709424117e-05	5.34462929753e-05	0.000195215681131	0.00713352121823	0.0090749200279	0.0348428525505	0.284204864861	0.363901700937	0.300574904613
ò	1.24187395661e-06	3.2842969039e-05	8.70965076584e-05	8.68894752103e-05	0.00510617749274	0.00854651014263	0.0221471168502	0.11256649862	0.315736983646	0.535688624871
n	6.56488896337e-07	3.5827648013e-05	8.29482278861e-05	4.78983772701e-05	0.00217685968425	0.00646386741421	0.0294294332834	0.100285881207	0.319389601215	0.54208702829
n	5.72469576246e-07	2.02574133377e-05	0.000149750877962	2.591559829e-05	0.00223368866142	0.00651704703807	0.0312613224278	0.0911865496023	0.235416173405	0.63318871943
i	1.12440353254e-05	1.99468214459e-05	0.000169007879687	2.47548280967e-05	0.00205603178331	0.00520784262269	0.0169812241426	0.0497182484008	0.122868424135	0.802943263143
</S>	2.16743326627e-05	1.9123067723e-05	8.53078853935e-05	2.26432265483e-05	0.00103248723591	0.00270579272635	0.0120869885713	0.0520651782004	0.122434312067	0.809526481571
