 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a	6.30395582448e-09	9.4901741952e-06	0.00179170818621	0.0213871419621	0.586586231298	0.0613704914537	0.126256480084	0.202598495122
c	6.07723160816e-09	3.25279543507e-06	0.000606822827537	0.00747948586403	0.413517317099	0.0769004259846	0.305469440028	0.196023295041
h	9.79329132027e-08	7.10887688169e-06	0.000936611143512	0.00943010957134	0.302504112366	0.0324743288282	0.289625756676	0.365021908347
r	1.28172428711e-07	8.41500810723e-06	0.0010461576085	0.00999507613711	0.294566557455	0.0160419571761	0.185498648892	0.492843069449
ò	4.30924914137e-08	2.87840435908e-06	0.000373403899167	0.0035915210257	0.242420037818	0.0117993829587	0.319620369631	0.422192356483
n	1.46673462879e-08	9.94002267693e-07	0.000141817849589	0.00135315479857	0.127946137939	0.0256023719862	0.511325776544	0.333629728828
u	5.06586669597e-09	3.38865942564e-07	4.84263100363e-05	0.00047577087809	0.079211896013	0.290560327329	0.417807855515	0.211895382943
a	3.83071854866e-09	2.85683896188e-07	1.74356051854e-05	0.000168726974597	0.027290847171	0.589094305776	0.241743381838	0.141685027648
m	9.55708918289e-09	3.43181112063e-07	8.1897141618e-06	8.4048663199e-05	0.011181860857	0.433242479925	0.459019680613	0.096463383216
p	9.74436946096e-09	2.05232711688e-07	4.0087717206e-06	4.74417554663e-05	0.00582981695233	0.156462409308	0.621273440204	0.216382631739
ì	3.71363256365e-09	7.98119267627e-08	1.49743104553e-06	1.74483918554e-05	0.00246253028411	0.056504858636	0.528199150068	0.41281442058
</S>	2.12522529683e-09	4.05256561814e-08	7.67010580765e-07	9.0703718777e-06	0.00137786709205	0.031512935618	0.502826310034	0.46427302529
