 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a46	0.16622183	0.15998086	0.28139707	0.09038186	0.00865884	0.028292157	0.060833868	0.07957785	0.08412505	0.011944972	0.028585663
a31	0.026121117	0.0033910093	0.06805609	0.13242367	0.060752418	0.1397558	0.12694317	0.12981011	0.10929273	0.08665281	0.11680109
a7	0.15849309	0.26723388	0.08900633	0.029764239	0.002232024	0.029831475	0.07869777	0.10844819	0.11661986	0.044287976	0.07538526
a31	0.081770614	0.0212924	0.085127294	0.15061906	0.10642769	0.17978293	0.10234855	0.102550216	0.09095623	0.025957504	0.053167455
a39	0.18406206	0.33360752	0.10958215	0.03498056	0.0042378483	0.03440213	0.063193426	0.0756485	0.078924544	0.030168245	0.051192973
a31	0.042718425	0.014511665	0.052463748	0.15045062	0.24835981	0.16662994	0.08068693	0.08743178	0.08061002	0.025757289	0.05037975
a15	0.19179147	0.3821744	0.112200476	0.03959313	0.00745474	0.03344515	0.047832727	0.05299682	0.05423871	0.033658314	0.0446141
a20	0.051182736	0.011056783	0.056788597	0.20729344	0.33123502	0.118044004	0.052453596	0.057312105	0.05459348	0.02180864	0.038231652
a35	0.23535183	0.25746635	0.2119299	0.12988193	0.018283712	0.019260392	0.024360051	0.026331408	0.02682362	0.024415871	0.02589491
a28	0.10080105	0.10697683	0.26543918	0.12755409	0.04805151	0.055862702	0.05633016	0.05995056	0.06001784	0.059157036	0.059859045
a31	0.14873742	0.31340313	0.16970219	0.063376315	0.01436605	0.03914255	0.04708075	0.050903227	0.05145073	0.050743956	0.051093683
a0	0.14361122	0.33268043	0.06538371	0.027282355	0.011207917	0.04901172	0.06839175	0.07506094	0.076705806	0.07475818	0.07590591
a31	0.14663585	0.20495006	0.19340213	0.08404591	0.025310356	0.05049374	0.055941064	0.060008906	0.060285266	0.059114173	0.05981259
a20	0.19179004	0.3742882	0.0712669	0.035973996	0.015725859	0.04152722	0.051794644	0.054996163	0.055779073	0.052406084	0.054451834
a41	0.19179691	0.19398709	0.24381605	0.12248948	0.043146797	0.034690328	0.03339065	0.034429234	0.034362774	0.033659853	0.03423083
a39	0.22081068	0.35804898	0.15997554	0.07714326	0.02090453	0.025767801	0.02693724	0.027623573	0.027718203	0.027453234	0.027616937
a31	0.20618531	0.33990192	0.17514515	0.08028171	0.022745356	0.028143555	0.028951153	0.029671308	0.02974815	0.029556366	0.029670008
</S>	0.18170118	0.32674882	0.071456864	0.043521613	0.02350656	0.048866354	0.0583835	0.061199974	0.061898705	0.061126128	0.06159027
