 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a37	0.119704425	0.09108821	0.25796774	0.014761682	0.047561396	0.06674358	0.08282926	0.08091485	0.07966722	0.08138631	0.07737534
a19	0.18644793	0.1348985	0.30855083	0.011581822	0.03360375	0.04425453	0.057592653	0.05689693	0.05495414	0.05698675	0.054232128
a28	0.02863114	0.01975429	0.022295658	0.024089979	0.0114436615	0.022362351	0.08688117	0.22879097	0.20807074	0.20880225	0.13887784
a21	0.20302922	0.17079142	0.4052377	0.008751799	0.026024742	0.02907659	0.037658412	0.031948943	0.032023802	0.030473629	0.024983726
a11	0.17960052	0.08793979	0.40093887	0.030528812	0.04872074	0.040957704	0.052708723	0.045623865	0.04526053	0.04137834	0.026342036
a37	0.2969092	0.25749367	0.30018798	0.008451455	0.018126266	0.018996706	0.022059357	0.020091252	0.020113911	0.019622467	0.017947717
a29	0.3217268	0.28814662	0.257205	0.007849005	0.01624617	0.017549017	0.019479012	0.018107396	0.018105496	0.01792958	0.017655883
a18	0.35069335	0.27395973	0.23705892	0.009240676	0.017039828	0.018148527	0.01971233	0.018658953	0.018618176	0.01852597	0.018343588
a31	0.38515267	0.24967748	0.21674116	0.011849414	0.018587423	0.01922561	0.020487819	0.019679768	0.019607084	0.019565355	0.019426208
a20	0.52592003	0.043827903	0.057306573	0.019661484	0.040740203	0.05000132	0.05249026	0.052406732	0.052739542	0.052728176	0.05217773
a31	0.26714644	0.09899334	0.23365682	0.043693136	0.051662322	0.050352205	0.052033957	0.050975583	0.05016719	0.050770458	0.05054851
a39	0.44355023	0.026118612	0.057269502	0.03623493	0.055733785	0.06191648	0.06374767	0.06384209	0.06405212	0.06402659	0.06350798
a31	0.20653428	0.04988425	0.15906034	0.06851116	0.07312335	0.07085521	0.07477181	0.07483415	0.073481135	0.0747058	0.07423848
</S>	0.47301003	0.02934314	0.055427484	0.03841071	0.053232156	0.057392042	0.058614597	0.058661684	0.05880373	0.058772784	0.05833165
