 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a20	0.10541442	0.094489634	0.07976852	0.05474516	0.05801485	0.12373657	0.093782924	0.096940205	0.09789059	0.098614894	0.09660225
a31	0.13657373	0.12716919	0.08307413	0.047911085	0.05377149	0.091206536	0.08506867	0.09363839	0.09423053	0.09418794	0.093168244
a39	0.18399476	0.106220834	0.031640317	0.019272363	0.045088906	0.033522893	0.092650995	0.12140708	0.122876376	0.12333048	0.11999493
a31	0.09959696	0.09040343	0.0624957	0.052436884	0.053558376	0.15313426	0.09804182	0.09726327	0.098039955	0.09842892	0.096600465
a28	0.18766509	0.11083577	0.0355161	0.024951598	0.052801378	0.041866153	0.09372822	0.11354838	0.114525855	0.11479485	0.10976662
a20	0.111473344	0.10497149	0.089572035	0.08364333	0.07111321	0.138354	0.08073228	0.07994924	0.08022113	0.0806181	0.07935188
a8	0.21659714	0.20678766	0.1318739	0.08727113	0.05128673	0.05804469	0.048582498	0.049990907	0.050056554	0.050035838	0.049473
a13	0.054272644	0.03943696	0.2822781	0.24112217	0.084634095	0.046822816	0.05105985	0.050344717	0.050348558	0.05016394	0.04951619
a44	0.1757593	0.173603	0.13889498	0.10559601	0.06073685	0.080098204	0.053016864	0.053193107	0.05318296	0.053062387	0.052856322
</S>	0.117162816	0.09075269	0.3052939	0.22741365	0.084323406	0.07146273	0.023324208	0.020734616	0.02043949	0.019998293	0.019094229
