 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a18	0.027638976	0.028996628	0.036120906	0.36634836	0.48058847	0.028021008	0.012830329	0.0049432083	0.0075275786	0.0069845826
a6	0.026923701	0.035051927	0.07365513	0.22400041	0.53939813	0.024968814	0.02367533	0.0151953325	0.026449397	0.0106817745
a8	0.013508726	0.011907422	0.06452269	0.3744581	0.43992054	0.02723343	0.028840747	0.012661491	0.021611312	0.005335521
a31	0.0023684087	0.011496721	0.060220648	0.41069305	0.42592308	0.02599776	0.02531116	0.0136593105	0.018949665	0.0053802505
a24	0.014578197	0.06112912	0.075312495	0.20007695	0.5028704	0.045378525	0.03406276	0.021685066	0.025390398	0.019516157
a37	0.029173752	0.030016582	0.03869069	0.32870093	0.44482607	0.055642087	0.029070564	0.013907941	0.013849624	0.016121684
a38	0.014877812	0.030253751	0.22459471	0.31825975	0.34041235	0.017390857	0.019759124	0.008697091	0.022001687	0.0037529604
a31	0.0077364184	0.028739588	0.14517961	0.2802268	0.49065915	0.015431139	0.0132463025	0.0049920594	0.011590584	0.0021983157
a11	0.03562146	0.052676644	0.117858216	0.09992477	0.19607392	0.11065474	0.12700404	0.09536816	0.10180159	0.063016355
a31	0.046039198	0.05009265	0.06359447	0.28218517	0.45776317	0.031806532	0.02091042	0.012517717	0.018738385	0.016352266
a8	0.044323765	0.051336847	0.15009531	0.079634465	0.06988299	0.08671727	0.14736974	0.1382549	0.15449843	0.077886246
a10	0.038097188	0.045020476	0.04036768	0.20558242	0.6024064	0.01685435	0.013700386	0.011992981	0.01362163	0.012356462
a18	0.07499742	0.09421184	0.11079948	0.16052668	0.29019707	0.05422538	0.05656019	0.051819358	0.059098348	0.04756427
a31	0.03774386	0.04719913	0.04960589	0.181881	0.5605869	0.028912047	0.025688386	0.021939002	0.025692552	0.020751176
a11	0.04353849	0.050983705	0.14732842	0.08314108	0.09300691	0.08365734	0.14320938	0.13218443	0.14966165	0.07328866
a10	0.050465137	0.05821667	0.06253295	0.2583677	0.4539576	0.036085967	0.024155613	0.01506383	0.021846415	0.019308116
a1	0.056079883	0.07747686	0.12287982	0.22633973	0.36185563	0.03557692	0.03255038	0.026931325	0.0345778	0.025731646
a41	0.01498726	0.02311496	0.08123693	0.3148495	0.5238584	0.012000309	0.0098362	0.005064101	0.011775893	0.0032764527
a31	0.010628105	0.027235635	0.18838525	0.27542913	0.4404068	0.01584701	0.016437154	0.00649156	0.016389327	0.0027501048
a8	0.036434207	0.050643064	0.12340695	0.0945164	0.14293356	0.10675786	0.13585009	0.11349259	0.121238366	0.07472692
a31	0.053769086	0.05417003	0.05074502	0.19116373	0.54065704	0.025920372	0.02198858	0.019768868	0.021581529	0.020235725
a37	0.07754049	0.0814923	0.12290334	0.09065669	0.12235486	0.08165318	0.11153889	0.10690234	0.12554464	0.0794133
a8	0.06660459	0.07896709	0.066518016	0.17707612	0.44097725	0.039502736	0.03409469	0.03059967	0.033749834	0.03190997
a39	0.055748127	0.08307587	0.099274464	0.17345108	0.34782955	0.04848149	0.048224133	0.04628073	0.05238086	0.045253675
a31	0.063789956	0.07951471	0.090614356	0.16506422	0.36962846	0.04745035	0.048751958	0.044182554	0.050598763	0.040404692
a39	0.04681159	0.05263625	0.14733945	0.08041439	0.0882621	0.08019513	0.14274774	0.13439381	0.15380843	0.073391095
a35	0.07000642	0.076833725	0.08156023	0.22333814	0.38659802	0.046358213	0.033492144	0.022703972	0.031194273	0.02791478
a31	0.068691015	0.08767919	0.12775315	0.22515786	0.3201616	0.04094396	0.03498998	0.028671704	0.036325783	0.029625714
a41	0.06317234	0.06565571	0.13498865	0.07748109	0.09085988	0.08099191	0.1353501	0.12583573	0.15118515	0.074479446
a13	0.079902425	0.08872981	0.08890981	0.20200118	0.366575	0.043609936	0.035170298	0.028938575	0.034482278	0.031680673
a35	0.06631176	0.08714829	0.14506325	0.23365581	0.29774514	0.039539166	0.034898017	0.029014228	0.03727512	0.02934924
a31	0.018298632	0.02927978	0.11360948	0.28996855	0.49062774	0.014742722	0.013055213	0.007670988	0.017395688	0.0053512407
a20	0.060802642	0.06366571	0.13886495	0.0767515	0.090069145	0.080536745	0.13702296	0.12720197	0.15169634	0.07338809
</S>	0.09133029	0.10038402	0.11062132	0.19516991	0.2992024	0.05103406	0.04163241	0.03323758	0.040778294	0.036609627
