 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a46	0.002519262	0.011888888	0.005629584	0.007513059	0.013344638	0.021957288	0.021228643	0.025901828	0.15693359	0.0033709283	0.7243812	0.0053310837
a8	0.010579191	0.0055603785	0.0011267511	0.0007276538	0.0029158802	0.004639034	0.005656437	0.0053130668	0.16549484	0.00346378	0.7933936	0.0011293298
a28	0.016526666	0.015159865	0.005883311	0.0043323264	0.01236724	0.02015654	0.018128674	0.016167853	0.19054922	0.0072474563	0.6880066	0.0054743127
a31	0.008539915	0.01286429	0.0042765085	0.0042388807	0.009406005	0.022622578	0.015921148	0.014106619	0.31409973	0.0082274	0.58035904	0.0053379126
a39	0.006250738	0.020352842	0.0069602267	0.012204364	0.02412574	0.028448127	0.035020705	0.06168125	0.14581451	0.009211555	0.63766676	0.012263201
a33	0.029573033	0.013907634	0.0043689013	0.0013169186	0.007876782	0.02013982	0.02599189	0.02020099	0.22933047	0.016089378	0.6284244	0.0027797583
a31	0.01594531	0.02037247	0.008065072	0.0073643676	0.020366926	0.04574814	0.04079648	0.035750996	0.2882083	0.015222072	0.49460396	0.0075558946
a24	0.011359115	0.021141527	0.0050859423	0.008683866	0.015581791	0.017068664	0.024809677	0.046900705	0.19360735	0.0155763915	0.62753254	0.012652386
a37	0.055305578	0.020846913	0.006689278	0.0023379591	0.009530909	0.026660824	0.03092484	0.032158338	0.34821847	0.020584302	0.44288507	0.0038575444
a14	0.01724625	0.013843705	0.002805262	0.0019256268	0.005938904	0.017417513	0.0141126	0.011481859	0.6202549	0.010847209	0.28223854	0.0018876435
a20	0.026687685	0.012606737	0.003734916	0.0013210624	0.0027451334	0.0066051297	0.017621014	0.020707961	0.5401379	0.0054888325	0.36147362	0.00086993567
a28	0.023683282	0.016671084	0.0041097836	0.0013875826	0.0027109704	0.0073495926	0.01964151	0.017822886	0.55538356	0.004228102	0.34633413	0.00067747507
a5	0.015483742	0.014566904	0.0033038107	0.002029412	0.0034873271	0.009045055	0.01455079	0.011810568	0.60720503	0.0038085205	0.31397352	0.0007352848
a17	0.048477314	0.03134186	0.016310835	0.006702066	0.0068205106	0.00967996	0.029139765	0.039903227	0.4301905	0.006154761	0.3737543	0.0015249206
a21	0.014228446	0.008508775	0.0020711038	0.0017549593	0.0014217123	0.0024170422	0.005370595	0.007624054	0.36746103	0.0016812636	0.58677894	0.0006821359
a8	0.0049060252	0.0033877767	0.0012901584	0.0024795139	0.0016071502	0.0011442452	0.0040037194	0.008210392	0.47610697	0.000971874	0.49532825	0.00056384294
a31	0.008979158	0.0035916152	0.0017218327	0.0023020285	0.00204925	0.0013882935	0.009987328	0.034134403	0.63778305	0.001756786	0.29462993	0.0016763242
a20	0.050069354	0.036624365	0.009845832	0.011649242	0.014127182	0.0137367025	0.036238845	0.14736362	0.25879714	0.024247149	0.36480448	0.03249613
a3	0.0766898	0.04728675	0.023658158	0.017629134	0.023469843	0.03685689	0.03007647	0.038835343	0.43482673	0.049250785	0.19626859	0.025151456
a20	0.06752056	0.026287705	0.012802883	0.012618838	0.013401156	0.014806887	0.017550876	0.033378877	0.5610031	0.02404656	0.20170233	0.014880314
a10	0.043747935	0.009056648	0.00456635	0.0042164265	0.0034856205	0.0028008067	0.005609394	0.0168367	0.6985383	0.004198082	0.20271136	0.0042324127
a31	0.029950129	0.007696414	0.0037313628	0.004510796	0.0029176124	0.0017230914	0.0054271854	0.016616745	0.7246472	0.0024624919	0.19777411	0.0025429018
a20	0.07947746	0.05452169	0.019109366	0.021187734	0.022205422	0.020051634	0.034326833	0.12509523	0.23611686	0.024036407	0.3023929	0.061478473
a7	0.08732932	0.06493287	0.04392149	0.03942628	0.04387339	0.0540089	0.047700066	0.052421656	0.29689857	0.07583577	0.15226059	0.04139111
a11	0.061460473	0.044962958	0.039006796	0.041731767	0.04117782	0.04122776	0.046794582	0.06850483	0.38026842	0.05219367	0.14140406	0.041266862
a18	0.049765497	0.02084707	0.017798617	0.01812061	0.017124666	0.016884837	0.021512475	0.03835515	0.61556625	0.023821136	0.14328998	0.016913734
a27	0.032671224	0.0074117044	0.007108779	0.0077273473	0.0058078235	0.004303078	0.008836082	0.024601305	0.74510103	0.0062001455	0.14415501	0.006076438
a31	0.027954072	0.007739259	0.005470874	0.007174374	0.0041962047	0.0025153793	0.008029203	0.020830719	0.76699823	0.0034563092	0.1425328	0.003102627
a39	0.08226525	0.054474287	0.020331362	0.022748405	0.023033617	0.020817634	0.035737753	0.11844885	0.24225657	0.023910593	0.28729978	0.06867582
a31	0.10210864	0.07778031	0.05118817	0.042677358	0.04965228	0.06557796	0.05326282	0.052220274	0.2158377	0.08978545	0.15403703	0.045872133
a24	0.065138824	0.057894632	0.052974004	0.053470403	0.053724747	0.053616084	0.056868214	0.0755223	0.22715527	0.05542503	0.17050894	0.07770162
a28	0.09297397	0.07088531	0.049335696	0.042007606	0.047283646	0.05915181	0.049051393	0.045323953	0.15187018	0.079089284	0.26583573	0.04719143
a21	0.07951263	0.07009555	0.06322762	0.06303118	0.0641547	0.06611522	0.06843862	0.080393456	0.18193802	0.07706511	0.12213845	0.06388941
a31	0.08309148	0.06809967	0.061849248	0.061115045	0.06229749	0.06610734	0.06828717	0.08304752	0.16885126	0.07615601	0.1403478	0.060749996
a39	0.06565495	0.05821146	0.053136356	0.053657807	0.0540605	0.054080147	0.057951346	0.07769523	0.2300901	0.05674977	0.16458577	0.07412663
</S>	0.100385234	0.080683805	0.063241325	0.058115862	0.06183853	0.07020039	0.06311667	0.060797714	0.14143741	0.088276945	0.15121031	0.060695812
