 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a39	0.026494483	0.06880205	0.0127169695	0.024000205	0.03464527	0.052246988	0.10618147	0.053991247	0.2922739	0.13754801	0.17344332	0.017656032
a35	0.062628455	0.016985055	0.006864946	0.0050472734	0.009914592	0.014617729	0.06635373	0.0125564765	0.08928675	0.030814152	0.67653286	0.008398091
a8	0.085420184	0.013351672	0.006360549	0.009679432	0.008912792	0.012058194	0.10577515	0.013151432	0.10953143	0.037484813	0.5947304	0.0035439353
a31	0.024486609	0.010218177	0.00647357	0.006813109	0.006945637	0.00551488	0.026660755	0.0070111896	0.105841435	0.06413711	0.73074096	0.005156612
a37	0.029589502	0.049778003	0.0056281392	0.011844666	0.013390059	0.020060038	0.096407585	0.053334378	0.40986648	0.0712176	0.22131366	0.017569873
a38	0.09917383	0.017584339	0.007677553	0.0024290315	0.0046098963	0.0081099635	0.05739492	0.0059593995	0.05678362	0.032915246	0.7022981	0.005064207
a31	0.100930326	0.024343887	0.010608051	0.011017013	0.012861591	0.018414324	0.106377	0.026393253	0.13124311	0.042497586	0.5119426	0.003371246
a0	0.07535846	0.052963834	0.015633132	0.022130193	0.027121048	0.046776447	0.11583788	0.04576016	0.3565061	0.12680234	0.09454272	0.020567697
a23	0.13852963	0.030134875	0.012650545	0.005473824	0.009405239	0.0175581	0.11411558	0.01557344	0.08430492	0.04005358	0.5189021	0.013298191
a31	0.15703379	0.021071708	0.0130246235	0.017557723	0.019751552	0.03114204	0.1728413	0.036781035	0.18219078	0.05439453	0.28959084	0.0046200748
a17	0.1210029	0.053727392	0.021860544	0.026491728	0.030230911	0.04673061	0.08533841	0.045250937	0.2922625	0.117527135	0.13190953	0.027667359
a31	0.1714473	0.05953789	0.026778437	0.015151938	0.020714827	0.036221966	0.15928836	0.04211526	0.14521404	0.05413047	0.24313523	0.026264327
a28	0.15278019	0.053678684	0.034307998	0.0396122	0.047707397	0.074321136	0.094607785	0.05879459	0.14364448	0.11177893	0.15048918	0.03827746
a18	0.19064164	0.061312787	0.035836425	0.031053321	0.0355528	0.048934586	0.1520786	0.059234913	0.15761954	0.054712385	0.13443024	0.038592786
a33	0.20906883	0.025036022	0.014943833	0.019088315	0.020102415	0.033089083	0.17723663	0.029676	0.27699155	0.06643994	0.112800956	0.015526419
a8	0.07310074	0.030309891	0.0224313	0.028821783	0.037711482	0.06529876	0.12626593	0.056361742	0.22315706	0.13804328	0.17025325	0.02824484
a31	0.037736863	0.030841228	0.017852034	0.02700651	0.041795164	0.07326436	0.13736597	0.09850978	0.22923823	0.13285503	0.14025278	0.033281997
</S>	0.09169619	0.03124841	0.021186724	0.029365635	0.036231782	0.06930806	0.112239495	0.12163456	0.18350513	0.12548201	0.11616571	0.06193638
