 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
n	0.0004487177	8.895467e-05	0.000115230345	0.00037252266	0.014461218	0.639406	0.26845664	0.016622806	0.06002795
e	1.0273166e-05	2.16063e-06	6.806535e-07	0.00085833145	0.043087196	0.1410836	0.63484746	0.08569647	0.094413854
e	0.0013640781	0.000109796274	0.00014450462	0.0009959994	0.0052541797	0.43830916	0.37570602	0.10228416	0.07583215
f	0.0005873608	0.00011009334	0.00016964714	0.0007070047	0.0037988035	0.5007669	0.35428098	0.055246577	0.0843326
r	9.137196e-06	1.6831594e-06	1.196625e-06	0.0012191441	0.0024258206	0.021913216	0.4349935	0.25813296	0.28130326
a	3.5771586e-07	4.855624e-07	2.2657821e-05	0.001221686	0.0011454853	0.014784272	0.19598281	0.35968256	0.4271597
b	0.0027798642	0.00030460558	0.00029504695	0.0055890237	0.010464719	0.06094817	0.19731997	0.47126684	0.25103185
b	7.7126e-06	1.6570585e-06	1.366417e-06	0.002092058	0.0011160622	0.008525221	0.31080002	0.32697546	0.35048047
i	1.3347235e-06	2.7920937e-06	4.1409246e-05	0.0007221236	0.0005428268	0.0066757025	0.014366849	0.5606584	0.4169886
k	0.005621536	0.0005070637	0.00046022292	0.04039655	0.012658593	0.010131212	0.076787665	0.5981898	0.25524735
a	1.1868041e-05	2.7525462e-06	3.7632317e-06	0.002621727	0.00018007707	0.0012010835	0.04987898	0.46839565	0.47770408
t	0.012835894	0.0013996563	0.0011918718	0.015751783	0.018883977	0.011177124	0.0366124	0.7122787	0.18986845
ò	1.8963033e-06	1.0026571e-06	7.68996e-06	0.00016666413	5.4662047e-05	0.0011955702	0.033844296	0.55902535	0.40570286
r	0.005038477	0.0021961194	0.00545462	0.0029078766	0.004353516	0.04102635	0.04259634	0.6894293	0.2069975
i	0.00013767049	3.8274513e-05	8.870819e-06	0.004784013	0.00014514937	0.0006970168	0.072638884	0.59904397	0.32250607
</S>	0.028953657	0.014586664	0.02066227	0.014507365	0.012558383	0.075000726	0.06011255	0.62684494	0.14677346
