 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
p	0.009916536	0.0022469624	0.31018004	0.5090553	0.16050623	0.0044563594	0.0018439293	0.0016358265	0.00012729337	2.824454e-05	5.752415e-07	1.100004e-06	1.0710849e-06	1.5013227e-07	8.8007745e-08	2.202278e-08	2.2824206e-07	6.4821464e-08	1.8157925e-08	1.0464831e-09	1.204968e-09	1.5116086e-08
e	0.00023816702	0.0031218557	0.3604636	0.31657785	0.2136275	0.061691467	0.012174329	0.011443574	0.013135898	0.0025741402	0.0026937732	0.0005978645	0.00074951554	0.00027032936	0.0001078383	6.707515e-05	0.00025379405	9.111622e-05	4.2935713e-05	1.26346495e-05	8.568033e-06	5.6133038e-05
k	0.01921635	0.0029183202	0.35789818	0.41424724	0.18946378	0.009517638	0.0039866953	0.0023815956	0.00030663857	5.1794086e-05	2.7090555e-06	3.7489503e-06	2.7412452e-06	5.1141916e-07	3.660627e-07	1.13868886e-07	1.2243098e-06	2.6211794e-07	6.0777055e-08	4.3968553e-09	4.3204564e-09	3.2030464e-08
a	9.244429e-05	0.00090903207	0.20509985	0.38712254	0.2635831	0.084781624	0.013001597	0.013800443	0.017857704	0.0041219983	0.004573318	0.0008217105	0.0024974255	0.00050520804	0.00016527476	0.0001346748	0.0003215251	0.0003069805	7.76035e-05	4.150292e-05	3.65608e-05	0.00014787608
e	0.002250579	0.0018134608	0.28272393	0.41465604	0.2679301	0.021252742	0.005479868	0.0031343908	0.00063553825	7.846973e-05	1.386749e-05	8.343995e-06	1.4795298e-05	1.9797833e-06	9.2634957e-07	4.1374034e-07	2.6672774e-06	1.5133127e-06	1.4779911e-07	2.1345157e-08	3.051843e-08	1.196229e-07
n	0.0009906347	4.2537056e-05	0.00092486246	0.25102755	0.23886687	0.19140528	0.09808533	0.15842478	0.03423506	0.022214063	0.0011511428	0.0010393045	0.0003363378	0.00029443702	0.00025387504	9.19293e-05	0.0004988944	7.912318e-05	2.9080296e-05	2.1928265e-06	5.3527515e-07	6.171014e-06
è	4.393644e-06	1.5031447e-06	0.0004495199	0.45174026	0.1377621	0.12848532	0.036417365	0.09683146	0.067210734	0.015188171	0.006799829	0.0055460385	0.038676422	0.0027763203	0.0013400464	0.0011158516	0.0034609379	0.0049961614	0.00047665497	0.00025933477	0.00018541812	0.0002762817
n	0.00449202	0.00011290211	0.00043185177	0.22483899	0.124201514	0.2640702	0.07639467	0.2171124	0.050605588	0.030133715	0.0026939588	0.0015574913	0.0011215075	0.0007362493	0.0004563966	0.00018152177	0.0005184209	0.00027794173	3.7403126e-05	9.413404e-06	4.143441e-06	1.1672771e-05
a	2.109297e-07	1.575401e-06	0.00061811	0.18247363	0.12894675	0.1833514	0.00745144	0.1294434	0.08920763	0.21655335	0.045724206	0.004831997	0.0010470946	0.0037792902	0.0025295157	0.0011502091	0.0007365046	0.0002995328	0.00022606968	0.00040682493	0.00017173332	0.0010496421
f	0.00015839965	1.5941765e-05	2.911203e-05	0.0054494664	0.14684018	0.28359276	0.123051755	0.30575502	0.08925702	0.035229612	0.0036737623	0.0022892654	0.0016980526	0.0009029338	0.0006583754	0.00024269872	0.0007348099	0.00033425287	5.4732056e-05	8.425995e-06	3.493915e-06	1.9839583e-05
à	2.6299551e-06	5.7020616e-06	0.00028477007	0.013173771	0.3021939	0.27961326	0.050135907	0.085240796	0.111280605	0.034316856	0.0319753	0.009246657	0.05707709	0.0055872407	0.0019562284	0.0019962161	0.0045571295	0.007634318	0.00095751364	0.0006765008	0.00059538713	0.0014922108
o	0.003253822	0.00018416214	9.804873e-05	0.002383391	0.10270546	0.29410443	0.12524197	0.3285255	0.116341025	0.017624518	0.0025622046	0.0017264049	0.0028370272	0.0006531544	0.0005062139	0.00017493317	0.000563195	0.0004326088	4.51462e-05	1.0844288e-05	7.67024e-06	1.82404e-05
g	1.8771718e-05	3.4478483e-06	5.117866e-06	0.0002455628	0.0041145943	0.14028431	0.10540481	0.45987937	0.16633822	0.09841961	0.008674369	0.005523301	0.0034730865	0.0023560398	0.0018868262	0.00063761725	0.0017767658	0.00074450095	0.00013956697	2.1188418e-05	7.367084e-06	4.554879e-05
l	3.0881483e-06	2.850965e-06	5.687045e-05	0.0007254171	0.06724853	0.22256267	0.044240836	0.10880011	0.17715229	0.06344355	0.061786804	0.0211074	0.16679956	0.012869464	0.004834461	0.005199823	0.011575434	0.020890996	0.0026657314	0.0020284923	0.0018468575	0.004158799
i	1.1094388e-07	7.326655e-07	8.12161e-05	0.00025865223	0.013093728	0.045692537	0.01872516	0.11113992	0.14487115	0.059808496	0.034772053	0.037632138	0.36596566	0.022860337	0.01807598	0.016082477	0.03103842	0.046463195	0.010397262	0.008066581	0.0070505072	0.007923681
c	0.004140876	2.5649442e-05	9.3523695e-06	0.0001517496	0.0038901563	0.054555226	0.11461072	0.33779445	0.39960364	0.059814654	0.008329757	0.0051303217	0.0037173338	0.0022296763	0.004052088	0.0005077406	0.00072716613	0.0004635127	0.00013650204	1.8775307e-05	1.4125497e-05	7.651012e-05
è	1.3141479e-06	5.6212247e-07	1.7007449e-05	0.00047645494	0.016953357	0.14125729	0.02989235	0.14552322	0.23273137	0.05660585	0.042620488	0.028479662	0.21942757	0.015166226	0.008676667	0.0072870846	0.018130556	0.025946464	0.0036453963	0.0022836863	0.0018234241	0.0030540219
a	0.017261904	0.0005010288	0.00010527143	0.0009735965	0.00867446	0.048688766	0.11524427	0.25785282	0.4496557	0.04768042	0.0133848665	0.009424068	0.016249606	0.003877032	0.005190685	0.0009926702	0.0019497991	0.0016476617	0.000305109	5.9848717e-05	5.7856207e-05	0.00022248417
j	3.1969626e-05	8.428592e-06	4.198408e-06	6.456133e-05	0.00025488617	0.01374427	0.03926308	0.24709211	0.341543	0.25425485	0.03360316	0.02204794	0.014997281	0.010062967	0.009968159	0.0028104393	0.0063040224	0.002928689	0.00062464597	9.408322e-05	3.4047593e-05	0.0002632245
a	9.491259e-06	3.7255393e-06	9.04021e-06	0.00013421128	0.0020747331	0.028702715	0.0059668184	0.043759234	0.27887854	0.100758746	0.14817514	0.04170354	0.23081334	0.028407304	0.013826932	0.010106357	0.020323869	0.02647685	0.005347938	0.0031810042	0.0028320728	0.008508328
m	0.0008562612	4.3452485e-05	3.73058e-05	0.00017489321	0.0002121749	0.0026350766	0.028545946	0.097622156	0.397147	0.1762087	0.06179741	0.05480422	0.07518159	0.026787093	0.038043533	0.007921724	0.016019117	0.0121028945	0.002195755	0.0004709533	0.00029664437	0.000896073
u	1.0856126e-05	3.5224787e-06	1.0260823e-05	0.00015435267	0.0016451586	0.020282563	0.004246334	0.035577867	0.25253773	0.09960945	0.14502326	0.04646676	0.25428694	0.03259097	0.018739924	0.012409601	0.024063226	0.028326869	0.006885885	0.003865137	0.0033987102	0.009864591
k	0.00067380327	4.282168e-05	4.0212515e-05	0.0002322153	0.000143186	0.000990403	0.018130243	0.02632371	0.20277072	0.15894572	0.1158684	0.11836268	0.109576724	0.06243768	0.105378315	0.018962642	0.0321855	0.021494417	0.004579141	0.0007561468	0.00043869307	0.0016666076
à	8.038959e-06	3.2496628e-06	3.8872827e-06	5.006571e-05	0.00052851014	0.0011048364	0.00065763993	0.0027966853	0.050061014	0.055070475	0.16463727	0.048098046	0.45692074	0.04069101	0.019602379	0.018826846	0.032457605	0.054947715	0.011564577	0.009218379	0.009338755	0.02341225
n	0.0048509287	0.00042099462	0.00014403123	0.0028064419	0.00041019882	0.001617992	0.010289002	0.009845175	0.063126795	0.056403957	0.10124353	0.1499531	0.25067815	0.07696607	0.091160774	0.03233982	0.07878556	0.05553331	0.0078098634	0.0019173165	0.0010552036	0.0026417691
n	5.6679255e-07	3.7810577e-07	6.9265596e-08	8.248911e-06	1.9516468e-05	0.0014081298	0.00044263157	0.02395996	0.12850854	0.36005518	0.25133696	0.05928157	0.026620792	0.0414051	0.029474009	0.01881821	0.013707328	0.006491917	0.0043354426	0.009863324	0.004857392	0.019404719
o	2.3049293e-07	1.0333085e-07	5.105893e-07	1.0310646e-06	2.7368958e-06	1.3080132e-05	0.0005781992	0.0011192971	0.01156713	0.011162406	0.05930664	0.082298756	0.49999648	0.05915119	0.0499192	0.03370346	0.06866057	0.07474388	0.019072099	0.010137271	0.0075715254	0.010994212
n	0.00044269397	0.00021367753	4.576856e-05	6.6319575e-05	4.7067915e-05	0.00010800062	0.0056515713	0.0040474096	0.01627852	0.11742721	0.15760577	0.15939729	0.12354891	0.114991896	0.13462159	0.039492518	0.07316806	0.038323995	0.009012102	0.0014269011	0.00057768036	0.003505
e	1.05777035e-05	3.5161042e-06	1.2010452e-06	8.2874044e-07	8.0245e-06	1.6670543e-05	0.0001864501	0.00066483655	0.005385739	0.12841988	0.18572773	0.058722284	0.29304856	0.07532328	0.04056216	0.029143807	0.041862592	0.06529363	0.014460124	0.015025658	0.01061092	0.035521477
d	0.00017744947	0.000118442906	0.00020120895	0.00015180025	0.00017735269	4.1820746e-05	0.0012120551	0.00053496106	0.0008448462	0.015825292	0.03999882	0.05332227	0.093731225	0.19636652	0.298224	0.07527796	0.09151979	0.087531574	0.027418075	0.006668249	0.0030281662	0.0076281144
à	8.045759e-06	1.6536707e-06	8.200673e-07	1.2957159e-05	2.8003991e-05	4.9793558e-05	0.00017708185	0.00023281055	0.0030318631	0.00816543	0.09016549	0.035841897	0.521113	0.04429819	0.032105558	0.033091735	0.052739624	0.08570125	0.02108532	0.018088594	0.018054264	0.036006622
n	0.0008694001	0.0002744453	0.00031778336	0.00076032314	0.00013113966	0.00017288426	0.004796819	0.0020282671	0.0014241112	0.003193804	0.01948001	0.046059363	0.24134763	0.065117106	0.17045404	0.09491938	0.1513129	0.14480242	0.025001476	0.010009411	0.006533629	0.01099369
n	1.1768867e-06	6.0859935e-07	8.077188e-08	2.3699472e-06	1.1584066e-06	3.2142736e-05	5.0079543e-05	0.0012643884	0.01834066	0.16683881	0.32786986	0.09528799	0.058666945	0.078945905	0.061266333	0.043110974	0.030040825	0.014719802	0.010897076	0.02650416	0.014032933	0.052125793
o	1.4337522e-07	9.1642775e-08	5.8872763e-07	5.5508747e-07	8.4820124e-07	3.923103e-07	3.0056506e-05	1.2720513e-05	9.66704e-05	0.0010664808	0.02214275	0.044378277	0.36504942	0.07969866	0.07902446	0.06443124	0.09155569	0.1186137	0.04841996	0.03259075	0.025575945	0.027310539
i	0.0003797891	0.00025107793	0.00010528474	0.00015342729	7.385219e-05	8.169159e-05	0.004442016	0.0018549033	0.0029539284	0.024520723	0.085583284	0.11223735	0.17178415	0.120477416	0.19997711	0.0663726	0.111652516	0.06958734	0.016080838	0.0032731765	0.0015713082	0.0065861703
s	0.0021528942	0.0016207994	0.00066844333	0.00038662192	0.00027462177	4.8057147e-05	0.00039813752	0.00016271112	0.00016577385	0.0015574298	0.0082076145	0.012403	0.030245094	0.25546682	0.2929232	0.106349885	0.08014202	0.08295691	0.07628485	0.023305535	0.0067970874	0.017482495
e	6.6757393e-06	1.2135276e-06	1.2202262e-06	7.123519e-07	7.5351413e-06	1.7383313e-06	2.3068858e-05	3.3037617e-05	0.0002004178	0.008432888	0.036977433	0.028568335	0.29669124	0.11450122	0.07838926	0.059317082	0.075646915	0.15020645	0.04552659	0.041053507	0.026787348	0.037626144
m	0.00022928008	0.00031568526	0.0008285246	0.0006866955	0.00040039545	7.263302e-05	0.0011215691	0.00039602746	0.00021561436	0.0012477951	0.0049504074	0.008941251	0.046024498	0.09814431	0.30432364	0.1416303	0.0993118	0.15149425	0.06017181	0.03404428	0.018516688	0.026932629
è	1.3023646e-05	2.3431664e-06	1.4925012e-06	6.749854e-06	1.1974785e-05	1.9594336e-05	0.00027312874	0.00024947376	0.0012704966	0.0032654598	0.06784589	0.029827505	0.39637935	0.056942236	0.06940356	0.05768559	0.0804354	0.09903882	0.03643615	0.027014269	0.025277125	0.048600417
n	0.0016648325	0.0011311584	0.0016171387	0.00394795	0.0005092592	0.0006118026	0.0088866325	0.004969077	0.0013297376	0.0012840779	0.002558462	0.014611338	0.10625936	0.019472934	0.11587708	0.18727018	0.15827586	0.20380785	0.04339841	0.04300692	0.039643414	0.03986657
a	2.7910037e-06	8.41458e-07	1.4346722e-07	1.900477e-06	5.779215e-07	3.545273e-06	2.7762188e-05	9.818063e-05	0.00071030913	0.025560549	0.13720547	0.06495868	0.17579433	0.07959738	0.096319444	0.076193064	0.061104435	0.052000597	0.02099628	0.061433632	0.031713508	0.11627653
m	0.000877113	0.0013401215	0.0012818614	0.0012137301	0.00039694464	0.00013724845	0.0019178457	0.001024929	0.00022071396	0.0018155444	0.0027583814	0.012953604	0.051639836	0.03557989	0.19033368	0.21835352	0.15135238	0.1549945	0.054944742	0.0418794	0.027615624	0.0473684
u	6.623595e-05	1.1909863e-05	5.3395825e-06	1.27510275e-05	1.4050684e-05	1.323426e-05	0.00060981757	0.00020510187	0.00049535756	0.00037055233	0.020917607	0.009492108	0.19621484	0.036480922	0.09863498	0.111325964	0.104105406	0.13474451	0.05693896	0.054973654	0.055241477	0.11912523
p	0.0013486468	0.0006056341	0.0019937449	0.001348207	0.0009768992	0.00018688952	0.00167279	0.0007863662	0.0002589992	0.000969898	0.0012736212	0.007794111	0.030067338	0.033597924	0.27857444	0.21073593	0.075278215	0.111338474	0.07540323	0.05418158	0.051327057	0.060279973
i	3.221053e-05	7.034873e-06	3.4309762e-06	1.2931611e-05	1.1530124e-05	1.4822574e-05	0.00046501443	0.00018155639	0.0005425879	0.00047614367	0.02839393	0.011856054	0.2196819	0.043181267	0.100044474	0.100398116	0.09735318	0.119190924	0.059399903	0.053402156	0.054343566	0.111007296
a	0.0010687648	0.00042494692	0.0012396069	0.0010077952	0.0006686935	0.00019366632	0.0028064854	0.001409847	0.0004283027	0.0015604452	0.0022235878	0.01435268	0.046551406	0.031684507	0.28377566	0.22298972	0.09476746	0.11854081	0.060803134	0.034904916	0.03426827	0.044329356
c	0.00083953637	0.0005815842	0.00056144386	0.00037980353	0.00033964944	6.699431e-05	0.00087173184	0.0002961633	0.00022289799	0.0019073159	0.007012894	0.012415742	0.029435081	0.15245059	0.39372888	0.12796605	0.08298022	0.091076516	0.055014003	0.016850676	0.0071725477	0.017829731
è	0.00012123968	2.7612476e-05	8.394853e-06	1.2107786e-05	1.170922e-05	8.652566e-06	0.00053480704	0.000120916375	0.00025234275	0.00019300832	0.013206296	0.0053066765	0.101366766	0.025746044	0.08691453	0.11494578	0.07385041	0.09926917	0.06650966	0.082950085	0.09925667	0.22938709
o	0.0017719534	0.001541301	0.0045569134	0.004150019	0.0014730582	0.0004243136	0.0038675498	0.0026455817	0.0004488711	0.0014579946	0.00084690383	0.009395247	0.054725975	0.012462501	0.09411771	0.20128272	0.0972143	0.15202053	0.058425862	0.09443148	0.11943293	0.08330625
n	0.00069735106	0.0013618751	0.0009511882	0.0007828799	0.00029732115	6.966196e-05	0.0007454678	0.00034628087	0.00012745717	0.0014793506	0.0037065172	0.007866763	0.02618089	0.071838565	0.27661088	0.19088416	0.108455725	0.11831262	0.063820004	0.04764769	0.022883337	0.054934077
e	7.4172112e-06	9.725258e-07	7.71041e-07	4.827721e-07	2.1509284e-06	2.8746814e-07	1.1151598e-05	4.371562e-06	8.772696e-06	0.00020677921	0.0042137303	0.0037640526	0.11859637	0.041975927	0.0690883	0.098896116	0.077052556	0.20257555	0.06807286	0.12080476	0.08820481	0.10651185
c	0.0013443499	0.0027490098	0.008294889	0.006907965	0.0026549553	0.00046060237	0.001442621	0.00090304634	0.0003007608	0.0005190835	0.0003739746	0.0022768194	0.010254588	0.03366155	0.123486325	0.14245921	0.03650778	0.08610826	0.09749382	0.2029672	0.13909811	0.09973502
e	3.106191e-05	4.964671e-06	3.423038e-06	3.4933487e-06	7.437517e-06	2.3351463e-06	0.00022540671	6.578027e-05	0.00010131468	0.00021112894	0.010605514	0.005953309	0.13473952	0.031453833	0.0943656	0.11723577	0.090646535	0.13191132	0.07167669	0.082270406	0.08691476	0.1415704
t	0.0035727215	0.0022112858	0.010420823	0.007438199	0.004801821	0.0006413813	0.001692634	0.0010043264	0.00043580853	0.00036920756	0.00022379053	0.00170455	0.0072295917	0.025588144	0.11500053	0.10541977	0.01619337	0.04943357	0.097702496	0.21837921	0.21726911	0.11326772
a	2.2118463e-06	4.1365922e-07	4.5062205e-07	4.0049355e-07	2.203761e-06	8.814409e-07	5.2250503e-05	4.1403302e-05	0.00019341863	0.0028833435	0.03825725	0.029689146	0.46037707	0.05362011	0.04938388	0.04917812	0.07480982	0.12227478	0.033418182	0.028167889	0.024820361	0.032826368
t	0.001978167	0.004338965	0.013221498	0.011720973	0.003982319	0.0007329899	0.001714961	0.0011992332	0.00038526667	0.00048529243	0.0002445301	0.001973095	0.008770201	0.026291681	0.07408844	0.10811308	0.025470912	0.07092935	0.08595032	0.25901413	0.19854152	0.10085304
r	6.353177e-06	9.4907887e-07	6.8384105e-07	4.1321658e-07	2.1725295e-06	3.6812017e-07	2.0670259e-05	8.613754e-06	2.4379779e-05	0.000576488	0.015969686	0.0124708405	0.306718	0.0568769	0.060382187	0.07174817	0.087529905	0.18549955	0.05044938	0.05303755	0.044179924	0.054496787
ò	8.4962176e-07	1.5579437e-06	6.9977114e-06	1.1784997e-05	2.5884647e-06	1.7340251e-06	8.165662e-05	1.9498038e-05	1.2317635e-05	1.6348497e-05	0.00027099496	0.0015929521	0.019049847	0.0037022908	0.021904085	0.089087896	0.031496193	0.04795813	0.052814957	0.18079613	0.32134268	0.22982854
o	0.0008822304	0.0017610827	0.004486955	0.008812622	0.0011141849	0.0007678954	0.010928269	0.007766912	0.0012156065	0.0025916446	0.0010679734	0.011332455	0.065307006	0.0073278164	0.033220954	0.116299376	0.061524387	0.11133129	0.025182994	0.12137034	0.2339296	0.1717784
</S>	0.0023654848	0.00534927	0.015085036	0.013022656	0.0045939153	0.00084203953	0.003295822	0.0019030421	0.0005297859	0.0010186794	0.00043285245	0.0033048363	0.011452059	0.019194618	0.064251296	0.09947544	0.025494058	0.05979679	0.048216257	0.18017967	0.2489481	0.1912483
