 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
t	0.0035552646	0.0007297841	6.615897e-05	0.00040672324	0.1542287	0.421263	0.13683075	0.2420107	0.035886154	0.0017491924	0.0019062981	0.0013673042
u	2.6493546e-05	3.7998543e-06	1.2192233e-05	0.00014778464	0.09307137	0.52887166	0.26291937	0.04638015	0.021292498	0.010915106	0.025758667	0.010600897
s	0.0022819138	0.00012656573	4.605279e-06	7.8976685e-05	0.10046248	0.28472123	0.22271857	0.3351149	0.040344484	0.003735098	0.007898204	0.0025130415
t	6.371847e-06	1.4898974e-06	2.6734674e-06	6.805841e-05	0.06305547	0.5241812	0.28795168	0.050954808	0.025761541	0.01186618	0.020028926	0.01612159
a	1.9980928e-06	2.1942402e-07	4.0270749e-07	3.9129434e-05	0.03366463	0.44310042	0.30952457	0.086292885	0.04562032	0.018923447	0.037774794	0.025057208
c	0.0002315041	1.3054142e-05	1.4463178e-06	7.137615e-05	0.016339459	0.18056066	0.24368729	0.4886067	0.04980942	0.004202936	0.013495958	0.0029801803
i	4.885786e-05	1.3394575e-05	6.780212e-06	0.000100979836	0.012480279	0.33934382	0.44863582	0.070837885	0.038672373	0.021273812	0.03668144	0.0319046
ù	0.038827438	0.0003394456	1.6229495e-05	0.00044794774	0.002057088	0.05168248	0.11201509	0.581723	0.15273795	0.010611794	0.043920282	0.0056212167
r	0.000453612	0.00015561302	9.483877e-06	3.494293e-05	0.0030956273	0.093493536	0.3429313	0.42118523	0.10354399	0.011998003	0.012531756	0.010566866
i	4.965111e-06	6.9593e-05	5.3583175e-05	0.0016150894	0.0017531697	0.18647896	0.6017984	0.061407033	0.033280376	0.033236224	0.051066734	0.029235803
a	0.0005712411	0.00013211154	1.9525927e-05	7.639863e-05	0.00013951924	0.004442998	0.056195214	0.6087436	0.22696966	0.030000407	0.05249322	0.020216063
m	0.0018594841	0.00023478827	2.623631e-05	0.00017282047	0.00012359665	0.0013581202	0.019240888	0.50063115	0.3574504	0.05508595	0.046939366	0.016877187
a	5.442021e-05	1.9033821e-05	9.025166e-06	0.00014709607	0.0004045094	0.02160985	0.18399054	0.120707676	0.15416884	0.1227754	0.19224976	0.20386378
t	0.0027859665	0.00017158335	3.6953526e-05	0.00026230642	0.00015611225	0.001092714	0.008482749	0.28140983	0.3816578	0.09715048	0.19791196	0.02888154
e	1.8294328e-05	9.9387535e-06	6.977811e-06	8.326141e-05	3.247078e-05	0.007843162	0.13669504	0.15455727	0.23486128	0.16779657	0.15067461	0.14742108
s	0.0020483064	0.00032720278	8.663101e-05	0.0006473569	0.00033388354	0.0010522843	0.0040674875	0.15288164	0.43774366	0.16271806	0.20559567	0.032497834
m	6.4222095e-06	4.753267e-06	3.944191e-06	5.9510065e-05	1.1858167e-05	0.0015078866	0.030174503	0.08932629	0.23491918	0.24735342	0.27589953	0.12073267
à	0.00023049323	1.5026878e-05	3.2710584e-06	5.2506213e-05	8.453179e-05	0.001073342	0.002599903	0.017020209	0.06993575	0.112812415	0.18106216	0.61511046
n	0.0033348186	0.00055058446	0.0001875518	0.00065466634	0.0026389444	0.008866107	0.009746879	0.04516713	0.060259927	0.084818184	0.6836949	0.10008026
e	2.260576e-06	4.4658054e-06	2.2242175e-06	5.027921e-06	1.2817494e-05	0.0014010712	0.011157607	0.02486226	0.0939051	0.15555148	0.6307717	0.082323976
</S>	0.013752319	0.00831823	0.0024042786	0.0022156185	0.0028201449	0.0045926413	0.007408229	0.051691078	0.088324994	0.1520816	0.5409953	0.12539561
