 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.00021507023	0.00067742425	0.00047424532	0.0004829887	0.00023570978	0.0008162153	0.0016271904	0.015969941	0.039752197	0.1443921	0.34216172	0.1847395	0.13832337	0.052520864	0.0150626125	0.015580313	0.046968542
a	6.121116e-05	1.7145552e-05	9.898964e-06	1.3363009e-05	6.5999106e-05	0.0006047556	0.00012613393	0.00054495654	0.00034454453	0.0045470707	0.09661195	0.08177593	0.44648716	0.07377137	0.08974359	0.053057246	0.15221763
è	0.00032905763	0.0007011526	0.0012689914	0.0016153961	0.0006110338	0.0011039792	0.0005959953	0.0036962684	0.006614634	0.02344054	0.055689674	0.15866177	0.29326212	0.13701835	0.08220532	0.107631065	0.12555464
c	6.553992e-05	0.00032667306	0.0004061389	0.0015100024	0.00015933655	0.00032000165	0.0007304012	0.0026295634	0.015958976	0.021918433	0.1458516	0.2003871	0.1820204	0.08115573	0.052574374	0.1125943	0.18139136
h	1.222866e-06	3.934921e-06	2.194684e-06	7.6692675e-05	3.5915255e-05	0.00018493558	0.0004327716	0.00047665753	0.0005567613	0.0066716773	0.2702662	0.1508634	0.06404379	0.034881227	0.080066115	0.098864876	0.29257154
i	1.03047805e-05	3.0105991e-06	4.2191955e-06	5.2549243e-05	5.261082e-05	0.00014001055	2.2889557e-05	3.5893616e-05	5.7904585e-05	0.00016811395	0.0038816952	0.020653322	0.31283155	0.07148214	0.23818542	0.17639941	0.17601895
t	0.0005582235	0.0027627128	0.0050528375	0.00787432	0.0029188523	0.002692083	0.0030637013	0.005876282	0.014340948	0.011691466	0.009951663	0.026917245	0.17248383	0.054714106	0.18516289	0.23560236	0.25833645
a	1.4556977e-05	2.499232e-06	1.3826206e-06	7.9027063e-07	7.444352e-07	6.094221e-06	1.5023785e-06	5.665272e-05	3.5412086e-05	0.00075293577	0.02131632	0.08309169	0.32814544	0.10769653	0.14147481	0.15854283	0.15885974
s	0.0004983542	0.0024830557	0.005336782	0.0074639404	0.0019153635	0.0021060803	0.0007677827	0.0010108284	0.00212556	0.003855115	0.0037783731	0.03600513	0.08986149	0.09950612	0.23287499	0.30308852	0.2073225
i	3.1366875e-05	5.977562e-06	2.9721175e-06	1.3453229e-06	1.6634967e-06	1.6631233e-05	4.793661e-06	0.00024834514	0.000136938	0.0034694185	0.061488587	0.11581588	0.33569822	0.11435049	0.119780466	0.10212472	0.14682221
m	0.00050875806	0.0026277697	0.006725031	0.010313548	0.0025404447	0.0026449973	0.0008582988	0.00071800046	0.0016791667	0.0023653952	0.0016474426	0.018350221	0.039962787	0.06562211	0.25792134	0.3878133	0.19770125
à	5.9045182e-05	9.244971e-06	4.7818135e-06	3.5160565e-06	1.5866262e-05	0.00015165599	8.1976905e-05	0.00086722255	0.00071638345	0.005723942	0.08218023	0.09124185	0.31638628	0.10261573	0.122121416	0.08672349	0.19109735
d	0.0010071077	0.004463776	0.010694835	0.020744052	0.0055620978	0.0034150167	0.0026182544	0.0039081136	0.009618621	0.0069209146	0.0038537888	0.013733804	0.107239485	0.028503032	0.27100962	0.2916434	0.21506406
i	9.518079e-06	8.814797e-06	3.0711537e-06	5.2929958e-05	1.6492664e-05	4.575214e-05	5.5350167e-05	2.5284471e-05	4.7821333e-05	0.00021513866	0.012905175	0.029244015	0.07172479	0.019936373	0.08705043	0.31686264	0.46179634
a	0.0011947042	0.0080839	0.019801395	0.037785154	0.014715596	0.009202306	0.010107334	0.0142099485	0.033943925	0.019631753	0.007350977	0.015023448	0.0956918	0.019326506	0.17958342	0.27248257	0.24186522
</S>	0.00066651154	0.0035620262	0.010343262	0.017476749	0.0046266573	0.0043381597	0.0013746934	0.00117032	0.0027348117	0.0034006275	0.0014308487	0.010441657	0.021495702	0.026047034	0.22339687	0.43123424	0.23625991
