 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a	1.0658172e-05	8.337393e-05	0.078917176	0.4321116	0.35782132	0.07510614	0.013858039	0.02928268	0.0064156116	0.0018551382	0.001612301	0.0008132852	0.0013299562	0.00043598746	0.00015424458	3.38654e-05	2.3204491e-05	0.00013546147
m	0.00167108	0.000106353094	0.004236868	0.6670098	0.16642018	0.09758262	0.022460874	0.023779472	0.012495114	0.0019585167	0.0010946279	0.00036330946	0.00063828134	0.00015156528	2.4302652e-05	2.5190188e-06	8.7384853e-07	3.6592414e-06
i	1.7866583e-05	0.000104381026	0.016821913	0.31129435	0.4603801	0.12107447	0.018441388	0.04622708	0.011142532	0.0056738476	0.0019907167	0.0014487372	0.0023471366	0.0019521234	0.0003240292	0.00016712745	0.00014615312	0.00044608567
n	0.02305632	0.00032409333	0.002194537	0.29257357	0.4390337	0.17053805	0.03457027	0.02915551	0.0054028956	0.0019523011	0.00064265716	0.00015234662	0.00030754443	8.371759e-05	9.665061e-06	8.089362e-07	4.4980993e-07	1.6896022e-06
f	3.2236608e-06	2.2548045e-06	0.0009880823	0.29639262	0.3808894	0.16586876	0.03468201	0.084686615	0.015386731	0.006253013	0.0051118904	0.0026209117	0.0039508636	0.0019834915	0.0005057259	0.00015033809	0.00011084602	0.00041324197
à	5.056556e-07	6.4900632e-06	0.0022331297	0.07009914	0.5127313	0.19971214	0.044899486	0.092740245	0.020390209	0.023226732	0.00857252	0.0048190216	0.007859057	0.00825119	0.0015972948	0.0009635084	0.0008073064	0.0010906887
o	0.0042230804	0.0006091611	0.0013411626	0.0312745	0.6876619	0.21183184	0.03353444	0.025835715	0.002138058	0.0010679442	0.0003176155	5.5008273e-05	6.66986e-05	3.7489852e-05	2.9362445e-06	4.6571432e-07	5.9285463e-07	1.2878297e-06
g	9.986913e-05	5.6769263e-06	1.5190998e-05	0.0036173793	0.06587197	0.42869988	0.1550331	0.21560887	0.07922108	0.03406486	0.011006274	0.002560128	0.0030792283	0.00092979544	0.00014602221	1.2118737e-05	3.7682778e-06	2.4871155e-05
l	3.7798327e-06	7.3919186e-06	0.00032866167	0.010363372	0.36994514	0.28525543	0.04879828	0.1484273	0.04160426	0.03921097	0.009401125	0.008469654	0.013626267	0.017799312	0.0019383301	0.0012679964	0.0011172115	0.0024355364
i	1.8622092e-07	2.1278224e-06	0.00045359012	0.0018462732	0.12797584	0.24358377	0.07192883	0.21256131	0.054276608	0.10924743	0.034645386	0.02428544	0.040900256	0.05114019	0.0092133535	0.0063899425	0.0054330546	0.0061164517
c	0.011595181	7.0396294e-05	2.5090618e-05	0.0005319985	0.085868284	0.34467477	0.16563782	0.30912212	0.022826813	0.041080818	0.014636786	0.00219173	0.0011170886	0.0004694074	0.000101595586	8.174525e-06	6.57482e-06	3.5355915e-05
è	1.3190553e-06	1.0598644e-06	7.039573e-05	0.00359297	0.14449164	0.30204788	0.063903265	0.26504704	0.049750548	0.059814177	0.021506526	0.016129626	0.031094344	0.033402976	0.003508956	0.0018975957	0.0014444988	0.0022951802
a	0.010332545	0.0004776272	0.00014075049	0.0010911454	0.07269608	0.3109416	0.19236763	0.3280889	0.015141624	0.04956738	0.013462283	0.0023551418	0.0018818778	0.001180656	0.00014874837	1.881219e-05	2.1699874e-05	8.545126e-05
t	3.659072e-05	6.0130283e-06	3.7174793e-06	0.00012057994	0.0016039866	0.12648143	0.117989816	0.38455188	0.12675916	0.16511397	0.049471825	0.01162404	0.0112002315	0.0040998627	0.0006806932	6.6438326e-05	2.1944039e-05	0.00016780668
a	2.0098935e-06	4.771385e-07	3.8221983e-06	9.3579416e-05	0.0013075803	0.07840041	0.06341289	0.27083	0.15513676	0.1483013	0.05047209	0.040892642	0.0748149	0.09040059	0.008651093	0.005957814	0.0041734963	0.0071484623
p	0.0001857909	2.0692098e-05	3.1416086e-05	5.1017953e-05	0.00042895286	0.009239664	0.07440316	0.17182268	0.23275538	0.21709798	0.18622418	0.04022118	0.041197386	0.021466726	0.0032339022	0.0005547242	0.00024719432	0.00081798603
e	9.218726e-06	2.4937403e-06	9.855976e-06	0.00019921252	0.0037248211	0.07955836	0.02122478	0.26495108	0.11329608	0.1656738	0.066260196	0.053521562	0.08176255	0.09670564	0.015553695	0.009925565	0.008972339	0.018648813
r	0.00027712734	1.6116968e-05	1.6203581e-05	5.79704e-05	0.00012023401	0.0025412515	0.02713045	0.12363381	0.06226114	0.434112	0.24977647	0.04694535	0.033567738	0.015804721	0.0027192084	0.00031140976	0.00015826091	0.000550645
ò	9.3889885e-06	4.3628056e-06	4.2856573e-06	0.0001086959	0.0019125082	0.038043566	0.028834736	0.29739684	0.056923755	0.14264576	0.12117369	0.07679707	0.092526875	0.07189087	0.023374923	0.011369929	0.010144984	0.026837742
e	0.00080947636	0.00010961488	4.360769e-05	0.00087316334	0.00019763238	0.0024049887	0.01036101	0.041516554	0.030991198	0.41269496	0.2587571	0.09372492	0.09268283	0.046069425	0.0060130423	0.0010464299	0.00049138913	0.0012125771
m	4.4934408e-05	3.7955593e-05	3.018981e-05	3.3792094e-05	6.973476e-05	0.00016806053	0.0049610944	0.0059474455	0.057570152	0.21277925	0.40454763	0.13025194	0.105556704	0.058544826	0.01371062	0.001963655	0.0006545807	0.0031274017
è	9.08237e-06	1.7208168e-06	2.2444965e-06	4.425256e-05	0.00019625358	0.0019760702	0.0015902051	0.028637225	0.033971693	0.18032159	0.11833676	0.11309468	0.17673844	0.22424313	0.037854236	0.024929997	0.021675054	0.03637734
a	0.0012185548	0.00018352004	0.00011382898	0.0013742192	0.00015332387	0.0008510875	0.0068946616	0.0076519544	0.0067013744	0.29468942	0.24361558	0.16671641	0.14659786	0.09866813	0.015937796	0.0031649438	0.001729354	0.0037379244
m	8.6677566e-05	7.26921e-05	5.2956544e-05	5.7847516e-05	6.2780666e-05	7.121557e-05	0.0032813335	0.0014221765	0.015735641	0.15236746	0.4113717	0.1839705	0.11825515	0.0805222	0.022489293	0.003443757	0.001218614	0.0055180117
u	3.1699346e-05	7.2721764e-06	3.9534066e-06	5.916347e-05	0.00011977958	0.0005386405	0.000904258	0.0063134157	0.008431333	0.08598795	0.13049921	0.14939167	0.18275593	0.24138835	0.054478355	0.036069516	0.032784335	0.070235156
p	0.00035372304	9.337006e-05	0.00017368826	0.00018724345	0.00013278157	9.294237e-05	0.00474339	0.0010101667	0.0029519864	0.116635196	0.32345596	0.24922144	0.11521283	0.12173102	0.041586686	0.0075401743	0.0042507956	0.01062664
i	4.73357e-05	1.29791515e-05	6.298769e-06	9.779241e-05	0.00015563407	0.00049647357	0.00097264536	0.004639913	0.0048683495	0.055202182	0.13510966	0.16150351	0.16618203	0.21177794	0.06840837	0.04508084	0.042824056	0.10261403
a	0.00036423493	7.98927e-05	0.00013704268	0.00022188501	0.000108180204	0.00012377114	0.0048475256	0.0013517233	0.0029793961	0.15698145	0.24920465	0.27928022	0.12666759	0.11739329	0.04004136	0.0065177362	0.0037818875	0.009918193
c	0.00043373427	0.0002637509	0.00015457721	0.0001163845	0.00015202086	8.421403e-05	0.002101371	0.00064032234	0.005219965	0.06949991	0.42686716	0.2150451	0.092139885	0.10841709	0.05672569	0.008395894	0.0027461047	0.010996819
è	0.00016566389	3.130899e-05	1.0917448e-05	3.2168624e-05	4.123936e-05	6.9313406e-05	0.0011637523	0.0011015496	0.00050779904	0.008362427	0.06748726	0.1409152	0.09708366	0.1631639	0.10974194	0.090144105	0.09044395	0.22953384
o	0.0011794439	0.00074359355	0.0015443378	0.001994508	0.0005282209	0.00032205356	0.00798454	0.0011820043	0.0019037211	0.046269555	0.06785836	0.19403784	0.13198228	0.2559444	0.10868459	0.06558081	0.048756436	0.063503355
n	0.0007123522	0.0012705206	0.0005604728	0.00048799967	0.00021622374	9.545021e-05	0.0019584897	0.0003410688	0.0030944294	0.019901218	0.17367433	0.24535021	0.114995085	0.1805879	0.12310938	0.050159886	0.01834334	0.06514166
e	1.227286e-05	1.7272805e-06	1.1091619e-06	8.37284e-07	6.107493e-06	2.7811875e-06	6.880988e-05	4.325043e-05	0.0005339914	0.0063079647	0.040040627	0.08837181	0.07755692	0.30880406	0.08922696	0.14181319	0.0991586	0.14804886
c	0.00091077574	0.0018846082	0.0049122754	0.004299856	0.001652697	0.0004492597	0.002947617	0.0006734135	0.0006635855	0.007527032	0.03213033	0.062094405	0.025556557	0.115485065	0.19708058	0.25723872	0.13578688	0.14870636
e	5.0123355e-05	7.166509e-06	5.487966e-06	7.3547844e-06	1.9972556e-05	1.3656155e-05	0.00057950383	0.00029009298	0.00023471304	0.004634137	0.047504906	0.11071058	0.07974063	0.19065839	0.12049654	0.123164296	0.12063451	0.20124792
t	0.0035097236	0.001748693	0.0076822904	0.0054790815	0.0037121365	0.00066446746	0.0026059526	0.00086586725	0.00027235175	0.0074563627	0.01666726	0.02737086	0.0076715723	0.0456512	0.20223905	0.30920345	0.2110576	0.14614208
a	6.5611907e-06	1.2119564e-06	1.2396943e-06	1.680659e-06	1.0731243e-05	2.442903e-05	0.00043863754	0.0012753211	0.005889786	0.06607067	0.11704824	0.1307325	0.17141286	0.28145653	0.06822847	0.050516788	0.043803684	0.063080676
t	0.0012364868	0.0029986242	0.008824717	0.008157701	0.002600107	0.0006711208	0.0026217499	0.00074405986	0.00042500344	0.0054080095	0.009039763	0.01894813	0.009375014	0.051525813	0.12240677	0.3602329	0.23330627	0.16147774
r	1.1170133e-05	1.6058252e-06	1.3205733e-06	9.3225657e-07	6.5567206e-06	3.1004145e-06	0.000102336126	6.069417e-05	0.00034892056	0.008390474	0.049421128	0.09882195	0.10081545	0.34324962	0.099440806	0.10585721	0.08705019	0.106416546
ò	7.4821037e-07	1.1361678e-06	5.373189e-06	1.1933271e-05	2.729458e-06	2.4020123e-06	0.0001773024	2.5575837e-05	1.4788331e-05	0.0007459145	0.0014279437	0.012540471	0.0098953275	0.031710923	0.054609187	0.22480547	0.36344013	0.30058265
o	0.0008102905	0.0015904529	0.0040605892	0.009368521	0.0010314119	0.00085842045	0.017055366	0.0026853704	0.0025957206	0.039496172	0.00888638	0.02871241	0.031411413	0.07839635	0.028845686	0.17367332	0.30870634	0.26181582
</S>	0.001914926	0.0044085383	0.012335831	0.011250406	0.0038101666	0.0010057823	0.007657476	0.0012841499	0.0008428572	0.009032647	0.010321039	0.016016545	0.009325206	0.037044484	0.047596734	0.21705185	0.31614247	0.29295895
