 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
s	3.3757499e-06	0.00010586923	8.233643e-06	3.4536835e-05	0.0016461533	0.010402025	0.25389045	0.26633793	0.14077006	0.14135769	0.07043804	0.11500566
i	1.5434234e-05	4.5788097e-06	1.7364756e-06	7.447411e-06	0.0002479507	0.0030078085	0.15184145	0.26088345	0.17538755	0.12910135	0.09003998	0.18946128
o	0.0042855795	0.0018962343	0.00037747587	0.000101954596	0.0007441314	0.004327157	0.06480243	0.19865033	0.44993988	0.110020496	0.052558545	0.11229579
s	0.014942331	0.006750739	0.0007268943	0.0001460275	0.0006460201	0.00079825957	0.008285026	0.06895835	0.48169276	0.19624668	0.083781675	0.13702527
p	2.8638986e-05	7.0552082e-06	1.163495e-06	1.0979969e-05	4.250017e-05	0.0010423075	0.00784589	0.14421946	0.20746738	0.2538242	0.1655324	0.21997805
ì	3.011745e-06	3.0181398e-06	1.8082667e-06	2.8535849e-06	8.766124e-05	0.00026134	0.0025538702	0.006659796	0.0413993	0.18427198	0.31003112	0.45472422
t	0.0038585817	0.0006273566	0.00055345654	0.00027166057	0.0017230234	0.0058077164	0.03095584	0.056280684	0.17200896	0.21791716	0.30475464	0.20524086
i	1.3071147e-05	3.2005246e-05	1.4882794e-06	1.7407183e-06	4.933696e-05	0.0009401991	0.03727253	0.10265261	0.15636897	0.26383758	0.1333498	0.30548072
k	0.019738702	0.0087365545	0.0024565337	0.00067734346	0.001222764	0.003475897	0.010447156	0.03573617	0.110603616	0.20176992	0.3116336	0.29350182
a	0.00017328691	8.120014e-05	1.1201776e-05	3.379255e-05	0.00024504584	0.0006523597	0.007410206	0.017444447	0.03523465	0.16350925	0.2055322	0.56967235
m	0.004806091	0.00085056125	0.00096381037	0.00052242685	0.0007347711	0.0010916259	0.002993085	0.017100802	0.07590871	0.20020196	0.55074316	0.14408293
è	8.898907e-05	2.5920917e-05	4.622558e-06	4.3938497e-05	0.00062544947	0.0021962011	0.028904237	0.0726755	0.116505176	0.1669022	0.15483375	0.4571941
r	0.04009749	0.005759385	0.0053234524	0.002741962	0.010094183	0.024124144	0.07095554	0.05830357	0.047878414	0.09348872	0.48885188	0.15238121
i	5.0898525e-05	0.00054495776	4.454223e-05	8.704328e-05	0.00018362785	0.00017814667	0.008780439	0.0217267	0.052403633	0.27512166	0.31897813	0.32190022
</S>	0.059842344	0.025888626	0.01337144	0.0048781727	0.010053328	0.031941067	0.06622023	0.07433139	0.055879615	0.08378785	0.38172585	0.19208005
