 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
u	0.10296654	0.016167402	0.042064488	0.827595	0.010240687	0.00065797946	0.0002710305	1.9213028e-05	1.7620512e-05
v	0.027787715	0.0005328704	0.0024801192	0.94749284	0.017017372	0.0043605557	0.0002656037	1.3955647e-05	4.892452e-05
à	1.0254989e-05	0.0015929185	0.042722177	0.412027	0.51206046	0.0128850015	0.016568922	0.00046237625	0.001670938
n	0.08782531	0.009339701	0.09618864	0.70725024	0.08484542	0.0042157597	0.0096400725	0.00047602245	0.00021875817
n	8.630471e-05	0.000251973	0.2509068	0.61324936	0.12325867	0.00949293	0.0020205562	3.7741145e-05	0.000695751
i	1.6111647e-06	5.9176014e-06	0.0006468328	0.15701012	0.8096063	0.009708134	0.019658009	0.0010711848	0.0022918659
t	0.046436355	0.0033725884	0.0040877927	0.5335508	0.2900955	0.11189182	0.008589346	0.00046527802	0.0015104668
i	1.8296156e-07	1.4435742e-06	0.00017132753	0.10923688	0.8545224	0.021888	0.012281873	0.00016205749	0.0017357512
n	0.018212438	7.1278024e-05	3.2209497e-05	0.046857014	0.6653551	0.23431279	0.028785212	0.0014777738	0.0048961956
A	3.587768e-07	5.866533e-07	7.6135548e-06	0.019874863	0.9192433	0.026137426	0.030198859	0.0009018267	0.0036351937
n	0.02842154	2.307168e-05	3.4635814e-05	0.0051681534	0.6651038	0.104160555	0.18223372	0.006626908	0.008227649
n	4.9288924e-06	1.1330955e-05	0.0033446667	0.4512173	0.43736568	0.08572621	0.013483944	0.00052911835	0.008316768
a	2.7302403e-07	3.9576513e-08	1.6222918e-07	0.00039712247	0.8218284	0.057271708	0.08908905	0.010000777	0.021412387
ì	0.008374012	0.00018729502	0.00010737248	0.0029861364	0.2562212	0.6183266	0.08674951	0.0051461067	0.02190175
s	0.0039308877	3.0029703e-05	0.00024137612	0.0007633087	0.1264647	0.60861474	0.21118668	0.0048994455	0.04386881
t	2.2734437e-06	2.0666052e-06	4.5402794e-05	0.009389779	0.49053943	0.40285692	0.05494554	0.0015417337	0.040676825
i	1.7497709e-07	5.0488936e-08	9.53874e-08	5.346724e-06	0.24648987	0.18533812	0.4278104	0.051764935	0.088590994
n	0.0039635748	0.0002144125	0.00033263693	0.0015376664	0.04300141	0.61562645	0.27474028	0.013240334	0.04734325
e	4.482115e-06	1.7823521e-06	3.5473968e-06	2.6166157e-05	0.20308888	0.20817481	0.5180747	0.016061937	0.054563753
a	0.0012270665	7.768498e-05	8.6597924e-05	0.00014787358	0.0034066562	0.3543616	0.457219	0.06361793	0.1198556
n	0.0034475566	0.00023996946	0.00043492572	0.00022294097	0.0047682705	0.35802898	0.5053141	0.028998757	0.098544486
k	8.082989e-06	6.2691055e-07	7.4438094e-07	3.1151524e-06	0.00886502	0.07528357	0.761703	0.06276994	0.09136597
ò	2.1958334e-07	1.9433757e-07	1.0315252e-06	2.6599531e-05	0.0007474184	0.01626477	0.25214934	0.3756627	0.35514766
r	0.009550442	6.058328e-05	5.5630724e-05	0.00017275663	0.003112223	0.07362803	0.57512915	0.23602441	0.10226687
a	8.990587e-06	1.1347708e-05	2.9368664e-05	6.888647e-05	0.035515137	0.08917798	0.7750567	0.042521946	0.057609715
m	0.002013632	0.00025969459	0.00038339547	0.00071465306	0.0019453055	0.02176472	0.19752483	0.47056806	0.30482575
a	2.7064805e-05	7.0606266e-06	1.1501126e-05	3.7692258e-05	0.02053635	0.031717844	0.5643567	0.08870024	0.29460552
r	0.0027729603	0.00061772164	0.00086998317	0.0014375313	0.0026010429	0.012080507	0.06931026	0.58750117	0.32280886
è	2.3220813e-05	1.2490235e-05	4.9163715e-05	5.9446018e-05	0.0029892335	0.011425861	0.36728984	0.20964299	0.40850773
o	0.012432752	0.001438172	0.0042868783	0.015832065	0.01463523	0.011568855	0.14390981	0.51854664	0.27734953
n	0.025690524	0.0026484183	0.014568637	0.008303223	0.003746634	0.020317258	0.2000243	0.2974022	0.4272988
t	5.3983873e-05	2.143638e-06	2.7194428e-06	4.608614e-06	0.0010849054	0.0042386698	0.39676282	0.256678	0.3411722
a	1.0634132e-06	1.0677952e-06	2.0863554e-06	4.218285e-06	0.00030274558	0.0016344124	0.11799128	0.45989254	0.4201706
</S>	0.0032458918	0.0012422943	0.0038563274	0.007647414	0.01217542	0.024094762	0.120713025	0.3896367	0.43738815
